season,casual,registered,atemp,weathersit,hr,windspeed,holiday,temp,mnth,hum,weekday,yr,workingday,cnt
4.0,0.0,2.0,0.3485,1.0,3.0,0.0,0.0,0.32,12.0,0.87,1.0,0.0,1.0,2.0
4.0,0.0,7.0,0.3182,1.0,4.0,0.1045,0.0,0.3,12.0,0.87,1.0,0.0,1.0,7.0
4.0,1.0,24.0,0.3182,1.0,5.0,0.1045,0.0,0.3,12.0,0.87,1.0,0.0,1.0,25.0
4.0,1.0,89.0,0.3182,1.0,6.0,0.0896,0.0,0.3,12.0,0.93,1.0,0.0,1.0,90.0
4.0,9.0,274.0,0.3485,1.0,7.0,0.0,0.0,0.32,12.0,0.9,1.0,0.0,1.0,283.0
4.0,12.0,392.0,0.3485,1.0,8.0,0.0,0.0,0.32,12.0,0.93,1.0,0.0,1.0,404.0
4.0,12.0,178.0,0.3636,2.0,9.0,0.0896,0.0,0.36,12.0,0.87,1.0,0.0,1.0,190.0
4.0,9.0,78.0,0.3636,2.0,10.0,0.0896,0.0,0.36,12.0,0.87,1.0,0.0,1.0,87.0
4.0,17.0,106.0,0.3636,2.0,11.0,0.0896,0.0,0.36,12.0,0.87,1.0,0.0,1.0,123.0
4.0,29.0,125.0,0.4091,2.0,12.0,0.1045,0.0,0.4,12.0,0.76,1.0,0.0,1.0,154.0
4.0,18.0,153.0,0.4242,2.0,13.0,0.0896,0.0,0.42,12.0,0.71,1.0,0.0,1.0,171.0
4.0,7.0,126.0,0.4545,2.0,14.0,0.0,0.0,0.46,12.0,0.67,1.0,0.0,1.0,133.0
4.0,16.0,132.0,0.4545,2.0,15.0,0.0896,0.0,0.46,12.0,0.72,1.0,0.0,1.0,148.0
4.0,10.0,238.0,0.4848,1.0,16.0,0.0896,0.0,0.5,12.0,0.63,1.0,0.0,1.0,248.0
4.0,16.0,430.0,0.4242,1.0,17.0,0.0,0.0,0.42,12.0,0.77,1.0,0.0,1.0,446.0
4.0,13.0,386.0,0.4394,1.0,18.0,0.0,0.0,0.44,12.0,0.77,1.0,0.0,1.0,399.0
4.0,13.0,295.0,0.4545,2.0,19.0,0.0,0.0,0.46,12.0,0.77,1.0,0.0,1.0,308.0
4.0,15.0,190.0,0.4545,2.0,20.0,0.1045,0.0,0.46,12.0,0.82,1.0,0.0,1.0,205.0
4.0,10.0,166.0,0.4394,2.0,21.0,0.0896,0.0,0.44,12.0,0.88,1.0,0.0,1.0,176.0
4.0,12.0,94.0,0.4394,2.0,22.0,0.1343,0.0,0.44,12.0,0.88,1.0,0.0,1.0,106.0
4.0,8.0,54.0,0.4545,2.0,23.0,0.1343,0.0,0.46,12.0,0.88,1.0,0.0,1.0,62.0
4.0,3.0,25.0,0.4848,2.0,0.0,0.2985,0.0,0.5,12.0,0.77,2.0,0.0,1.0,28.0
4.0,2.0,14.0,0.4545,2.0,1.0,0.2985,0.0,0.46,12.0,0.88,2.0,0.0,1.0,16.0
4.0,0.0,3.0,0.4545,2.0,2.0,0.194,0.0,0.46,12.0,0.87,2.0,0.0,1.0,3.0
4.0,0.0,3.0,0.4545,2.0,3.0,0.194,0.0,0.46,12.0,0.87,2.0,0.0,1.0,3.0
4.0,0.0,7.0,0.4545,3.0,4.0,0.2239,0.0,0.46,12.0,0.88,2.0,0.0,1.0,7.0
4.0,0.0,20.0,0.4545,3.0,5.0,0.2239,0.0,0.46,12.0,0.88,2.0,0.0,1.0,20.0
4.0,5.0,81.0,0.4394,2.0,6.0,0.2836,0.0,0.44,12.0,0.94,2.0,0.0,1.0,86.0
4.0,7.0,227.0,0.4545,2.0,7.0,0.194,0.0,0.46,12.0,0.94,2.0,0.0,1.0,234.0
4.0,13.0,401.0,0.4545,2.0,8.0,0.194,0.0,0.46,12.0,0.94,2.0,0.0,1.0,414.0
4.0,4.0,200.0,0.4545,2.0,9.0,0.2239,0.0,0.46,12.0,0.94,2.0,0.0,1.0,204.0
4.0,6.0,44.0,0.4545,3.0,10.0,0.2836,0.0,0.46,12.0,0.94,2.0,0.0,1.0,50.0
4.0,4.0,28.0,0.4545,3.0,11.0,0.2537,0.0,0.46,12.0,0.94,2.0,0.0,1.0,32.0
4.0,5.0,50.0,0.4545,3.0,12.0,0.2239,0.0,0.46,12.0,1.0,2.0,0.0,1.0,55.0
4.0,6.0,65.0,0.4545,3.0,13.0,0.194,0.0,0.46,12.0,1.0,2.0,0.0,1.0,71.0
4.0,6.0,69.0,0.4697,3.0,14.0,0.2239,0.0,0.48,12.0,1.0,2.0,0.0,1.0,75.0
4.0,2.0,43.0,0.4848,3.0,15.0,0.194,0.0,0.5,12.0,1.0,2.0,0.0,1.0,45.0
4.0,4.0,84.0,0.4545,3.0,16.0,0.2537,0.0,0.46,12.0,1.0,2.0,0.0,1.0,88.0
4.0,13.0,249.0,0.4545,2.0,17.0,0.2239,0.0,0.46,12.0,1.0,2.0,0.0,1.0,262.0
4.0,17.0,287.0,0.4545,2.0,18.0,0.2836,0.0,0.46,12.0,1.0,2.0,0.0,1.0,304.0
4.0,10.0,223.0,0.4545,3.0,19.0,0.2985,0.0,0.46,12.0,1.0,2.0,0.0,1.0,233.0
4.0,3.0,107.0,0.4545,3.0,20.0,0.2985,0.0,0.46,12.0,1.0,2.0,0.0,1.0,110.0
4.0,6.0,108.0,0.4394,2.0,21.0,0.194,0.0,0.44,12.0,1.0,2.0,0.0,1.0,114.0
4.0,5.0,82.0,0.4545,3.0,22.0,0.1642,0.0,0.46,12.0,1.0,2.0,0.0,1.0,87.0
4.0,5.0,48.0,0.4545,3.0,23.0,0.1642,0.0,0.46,12.0,1.0,2.0,0.0,1.0,53.0
4.0,3.0,30.0,0.4394,1.0,0.0,0.194,0.0,0.44,12.0,1.0,3.0,0.0,1.0,33.0
4.0,4.0,9.0,0.4545,2.0,1.0,0.2537,0.0,0.46,12.0,1.0,3.0,0.0,1.0,13.0
4.0,2.0,4.0,0.4545,3.0,2.0,0.2239,0.0,0.46,12.0,1.0,3.0,0.0,1.0,6.0
4.0,0.0,3.0,0.4545,3.0,3.0,0.2239,0.0,0.46,12.0,1.0,3.0,0.0,1.0,3.0
4.0,0.0,1.0,0.4545,3.0,4.0,0.1642,0.0,0.46,12.0,1.0,3.0,0.0,1.0,1.0
4.0,0.0,3.0,0.4545,3.0,5.0,0.1642,0.0,0.46,12.0,1.0,3.0,0.0,1.0,3.0
4.0,0.0,18.0,0.4697,3.0,6.0,0.4179,0.0,0.48,12.0,1.0,3.0,0.0,1.0,18.0
4.0,3.0,43.0,0.4394,3.0,7.0,0.1045,0.0,0.44,12.0,1.0,3.0,0.0,1.0,46.0
4.0,6.0,80.0,0.4394,3.0,8.0,0.0,0.0,0.44,12.0,1.0,3.0,0.0,1.0,86.0
4.0,0.0,64.0,0.4394,3.0,9.0,0.2537,0.0,0.44,12.0,1.0,3.0,0.0,1.0,64.0
4.0,1.0,32.0,0.4394,3.0,10.0,0.0896,0.0,0.44,12.0,1.0,3.0,0.0,1.0,33.0
4.0,3.0,47.0,0.4394,3.0,11.0,0.0896,0.0,0.44,12.0,1.0,3.0,0.0,1.0,50.0
4.0,4.0,29.0,0.4394,3.0,12.0,0.1343,0.0,0.44,12.0,1.0,3.0,0.0,1.0,33.0
4.0,5.0,28.0,0.4394,3.0,13.0,0.194,0.0,0.44,12.0,1.0,3.0,0.0,1.0,33.0
4.0,1.0,24.0,0.4394,3.0,14.0,0.194,0.0,0.44,12.0,1.0,3.0,0.0,1.0,25.0
4.0,5.0,25.0,0.4242,3.0,15.0,0.2239,0.0,0.42,12.0,0.94,3.0,0.0,1.0,30.0
4.0,3.0,28.0,0.4242,3.0,16.0,0.194,0.0,0.42,12.0,0.94,3.0,0.0,1.0,31.0
4.0,4.0,48.0,0.4091,3.0,17.0,0.3284,0.0,0.4,12.0,1.0,3.0,0.0,1.0,52.0
4.0,3.0,48.0,0.4091,3.0,18.0,0.2985,0.0,0.4,12.0,0.94,3.0,0.0,1.0,51.0
4.0,2.0,31.0,0.2879,3.0,19.0,0.6418,0.0,0.34,12.0,0.87,3.0,0.0,1.0,33.0
4.0,1.0,25.0,0.2879,3.0,20.0,0.6418,0.0,0.34,12.0,0.87,3.0,0.0,1.0,26.0
4.0,0.0,6.0,0.2576,3.0,21.0,0.5224,0.0,0.3,12.0,0.87,3.0,0.0,1.0,6.0
4.0,0.0,13.0,0.197,3.0,22.0,0.4478,0.0,0.24,12.0,0.93,3.0,0.0,1.0,13.0
4.0,0.0,16.0,0.2121,1.0,23.0,0.3881,0.0,0.24,12.0,0.93,3.0,0.0,1.0,16.0
4.0,0.0,21.0,0.2273,2.0,0.0,0.2985,0.0,0.26,12.0,0.87,4.0,0.0,1.0,21.0
4.0,1.0,6.0,0.2273,1.0,1.0,0.3582,0.0,0.26,12.0,0.81,4.0,0.0,1.0,7.0
4.0,0.0,4.0,0.2727,1.0,2.0,0.2239,0.0,0.28,12.0,0.65,4.0,0.0,1.0,4.0
4.0,0.0,1.0,0.2273,1.0,3.0,0.2985,0.0,0.26,12.0,0.6,4.0,0.0,1.0,1.0
4.0,0.0,2.0,0.197,2.0,4.0,0.4627,0.0,0.24,12.0,0.6,4.0,0.0,1.0,2.0
4.0,0.0,12.0,0.2121,1.0,5.0,0.2239,0.0,0.22,12.0,0.64,4.0,0.0,1.0,12.0
4.0,0.0,71.0,0.2121,1.0,6.0,0.2836,0.0,0.22,12.0,0.55,4.0,0.0,1.0,71.0
4.0,11.0,233.0,0.2121,1.0,7.0,0.2239,0.0,0.22,12.0,0.6,4.0,0.0,1.0,244.0
4.0,11.0,418.0,0.2121,1.0,8.0,0.2836,0.0,0.22,12.0,0.55,4.0,0.0,1.0,429.0
4.0,7.0,218.0,0.2121,1.0,9.0,0.3881,0.0,0.24,12.0,0.52,4.0,0.0,1.0,225.0
4.0,1.0,109.0,0.2273,1.0,10.0,0.3284,0.0,0.26,12.0,0.52,4.0,0.0,1.0,110.0
4.0,6.0,100.0,0.2727,1.0,11.0,0.2537,0.0,0.28,12.0,0.52,4.0,0.0,1.0,106.0
4.0,8.0,148.0,0.2576,1.0,12.0,0.3284,0.0,0.28,12.0,0.52,4.0,0.0,1.0,156.0
4.0,9.0,115.0,0.2727,1.0,13.0,0.3582,0.0,0.3,12.0,0.49,4.0,0.0,1.0,124.0
4.0,16.0,121.0,0.303,1.0,14.0,0.2537,0.0,0.32,12.0,0.45,4.0,0.0,1.0,137.0
4.0,19.0,98.0,0.3333,1.0,15.0,0.1343,0.0,0.32,12.0,0.45,4.0,0.0,1.0,117.0
4.0,7.0,201.0,0.3182,1.0,16.0,0.194,0.0,0.32,12.0,0.45,4.0,0.0,1.0,208.0
4.0,10.0,321.0,0.3182,1.0,17.0,0.1045,0.0,0.3,12.0,0.49,4.0,0.0,1.0,331.0
4.0,12.0,306.0,0.2727,1.0,18.0,0.2239,0.0,0.28,12.0,0.52,4.0,0.0,1.0,318.0
4.0,12.0,220.0,0.2727,1.0,19.0,0.1045,0.0,0.26,12.0,0.56,4.0,0.0,1.0,232.0
4.0,5.0,170.0,0.2727,1.0,20.0,0.1045,0.0,0.26,12.0,0.6,4.0,0.0,1.0,175.0
4.0,4.0,135.0,0.303,1.0,21.0,0.0896,0.0,0.28,12.0,0.61,4.0,0.0,1.0,139.0
4.0,8.0,84.0,0.2727,1.0,22.0,0.1343,0.0,0.26,12.0,0.65,4.0,0.0,1.0,92.0
4.0,3.0,58.0,0.2576,1.0,23.0,0.1045,0.0,0.24,12.0,0.7,4.0,0.0,1.0,61.0
4.0,8.0,26.0,0.2879,1.0,0.0,0.0,0.0,0.24,12.0,0.65,5.0,0.0,1.0,34.0
4.0,2.0,12.0,0.2879,1.0,1.0,0.0,0.0,0.24,12.0,0.65,5.0,0.0,1.0,14.0
4.0,2.0,10.0,0.2879,1.0,2.0,0.0,0.0,0.24,12.0,0.7,5.0,0.0,1.0,12.0
4.0,1.0,5.0,0.2727,1.0,3.0,0.0,0.0,0.22,12.0,0.8,5.0,0.0,1.0,6.0
4.0,1.0,1.0,0.2727,1.0,4.0,0.0,0.0,0.22,12.0,0.8,5.0,0.0,1.0,2.0
4.0,0.0,20.0,0.2727,1.0,5.0,0.0,0.0,0.22,12.0,0.8,5.0,0.0,1.0,20.0
4.0,1.0,62.0,0.2576,1.0,6.0,0.0896,0.0,0.22,12.0,0.8,5.0,0.0,1.0,63.0
4.0,4.0,195.0,0.2576,1.0,7.0,0.0896,0.0,0.22,12.0,0.75,5.0,0.0,1.0,199.0
4.0,7.0,378.0,0.2879,1.0,8.0,0.0,0.0,0.24,12.0,0.81,5.0,0.0,1.0,385.0
4.0,8.0,256.0,0.2879,1.0,9.0,0.0896,0.0,0.26,12.0,0.81,5.0,0.0,1.0,264.0
4.0,11.0,115.0,0.303,2.0,10.0,0.1642,0.0,0.3,12.0,0.7,5.0,0.0,1.0,126.0
4.0,15.0,121.0,0.303,1.0,11.0,0.2537,0.0,0.32,12.0,0.7,5.0,0.0,1.0,136.0
4.0,27.0,146.0,0.3333,1.0,12.0,0.2985,0.0,0.36,12.0,0.57,5.0,0.0,1.0,173.0
4.0,27.0,141.0,0.3939,1.0,13.0,0.194,0.0,0.38,12.0,0.5,5.0,0.0,1.0,168.0
4.0,24.0,163.0,0.3939,1.0,14.0,0.2836,0.0,0.38,12.0,0.46,5.0,0.0,1.0,187.0
4.0,29.0,160.0,0.3939,1.0,15.0,0.2836,0.0,0.38,12.0,0.46,5.0,0.0,1.0,189.0
4.0,24.0,226.0,0.3485,1.0,16.0,0.1343,0.0,0.36,12.0,0.62,5.0,0.0,1.0,250.0
4.0,10.0,352.0,0.3485,1.0,17.0,0.1045,0.0,0.34,12.0,0.66,5.0,0.0,1.0,362.0
4.0,10.0,308.0,0.3636,1.0,18.0,0.0,0.0,0.34,12.0,0.61,5.0,0.0,1.0,318.0
4.0,10.0,189.0,0.3636,1.0,19.0,0.0,0.0,0.34,12.0,0.61,5.0,0.0,1.0,199.0
4.0,10.0,140.0,0.3333,1.0,20.0,0.0,0.0,0.3,12.0,0.81,5.0,0.0,1.0,150.0
4.0,9.0,131.0,0.3333,1.0,21.0,0.0,0.0,0.3,12.0,0.75,5.0,0.0,1.0,140.0
4.0,15.0,114.0,0.3182,1.0,22.0,0.0,0.0,0.28,12.0,0.87,5.0,0.0,1.0,129.0
4.0,6.0,88.0,0.3182,1.0,23.0,0.0,0.0,0.28,12.0,0.81,5.0,0.0,1.0,94.0
4.0,11.0,66.0,0.2727,2.0,0.0,0.1045,0.0,0.26,12.0,0.81,6.0,0.0,0.0,77.0
4.0,11.0,55.0,0.2576,2.0,1.0,0.1642,0.0,0.26,12.0,0.7,6.0,0.0,0.0,66.0
4.0,12.0,48.0,0.303,2.0,2.0,0.0896,0.0,0.28,12.0,0.61,6.0,0.0,0.0,60.0
4.0,5.0,20.0,0.303,2.0,3.0,0.0896,0.0,0.28,12.0,0.61,6.0,0.0,0.0,25.0
4.0,0.0,3.0,0.2727,2.0,4.0,0.1045,0.0,0.26,12.0,0.65,6.0,0.0,0.0,3.0
4.0,0.0,6.0,0.2576,1.0,5.0,0.1642,0.0,0.26,12.0,0.6,6.0,0.0,0.0,6.0
4.0,1.0,10.0,0.2576,1.0,6.0,0.1045,0.0,0.24,12.0,0.65,6.0,0.0,0.0,11.0
4.0,0.0,11.0,0.2273,1.0,7.0,0.194,0.0,0.24,12.0,0.65,6.0,0.0,0.0,11.0
4.0,5.0,68.0,0.2727,1.0,8.0,0.1343,0.0,0.26,12.0,0.65,6.0,0.0,0.0,73.0
4.0,15.0,134.0,0.2576,1.0,9.0,0.2836,0.0,0.28,12.0,0.61,6.0,0.0,0.0,149.0
4.0,31.0,161.0,0.303,1.0,10.0,0.2537,0.0,0.32,12.0,0.57,6.0,0.0,0.0,192.0
4.0,44.0,192.0,0.2879,1.0,11.0,0.4179,0.0,0.32,12.0,0.53,6.0,0.0,0.0,236.0
4.0,48.0,235.0,0.2879,1.0,12.0,0.4179,0.0,0.32,12.0,0.45,6.0,0.0,0.0,283.0
4.0,47.0,239.0,0.303,1.0,13.0,0.4179,0.0,0.34,12.0,0.34,6.0,0.0,0.0,286.0
4.0,51.0,242.0,0.303,1.0,14.0,0.3284,0.0,0.34,12.0,0.31,6.0,0.0,0.0,293.0
4.0,60.0,239.0,0.303,1.0,15.0,0.3582,0.0,0.34,12.0,0.34,6.0,0.0,0.0,299.0
4.0,58.0,183.0,0.2879,1.0,16.0,0.3881,0.0,0.32,12.0,0.31,6.0,0.0,0.0,241.0
4.0,34.0,151.0,0.2576,1.0,17.0,0.3284,0.0,0.28,12.0,0.36,6.0,0.0,0.0,185.0
4.0,28.0,144.0,0.2576,1.0,18.0,0.2239,0.0,0.26,12.0,0.38,6.0,0.0,0.0,172.0
4.0,15.0,139.0,0.2424,1.0,19.0,0.2836,0.0,0.26,12.0,0.38,6.0,0.0,0.0,154.0
4.0,10.0,114.0,0.2273,1.0,20.0,0.2239,0.0,0.24,12.0,0.35,6.0,0.0,0.0,124.0
4.0,4.0,79.0,0.2121,1.0,21.0,0.2239,0.0,0.22,12.0,0.44,6.0,0.0,0.0,83.0
4.0,7.0,88.0,0.2273,1.0,22.0,0.1343,0.0,0.22,12.0,0.41,6.0,0.0,0.0,95.0
4.0,5.0,61.0,0.2121,1.0,23.0,0.1642,0.0,0.2,12.0,0.47,6.0,0.0,0.0,66.0
4.0,5.0,69.0,0.197,1.0,0.0,0.2239,0.0,0.2,12.0,0.51,0.0,0.0,0.0,74.0
4.0,8.0,54.0,0.1515,1.0,1.0,0.2239,0.0,0.16,12.0,0.59,0.0,0.0,0.0,62.0
4.0,5.0,47.0,0.1667,1.0,2.0,0.2537,0.0,0.18,12.0,0.55,0.0,0.0,0.0,52.0
4.0,2.0,17.0,0.1818,1.0,3.0,0.1343,0.0,0.16,12.0,0.59,0.0,0.0,0.0,19.0
4.0,0.0,5.0,0.1667,1.0,4.0,0.1642,0.0,0.16,12.0,0.59,0.0,0.0,0.0,5.0
4.0,0.0,6.0,0.2121,1.0,5.0,0.1045,0.0,0.18,12.0,0.59,0.0,0.0,0.0,6.0
4.0,0.0,10.0,0.2273,1.0,6.0,0.0,0.0,0.16,12.0,0.59,0.0,0.0,0.0,10.0
4.0,1.0,30.0,0.2424,1.0,7.0,0.0,0.0,0.18,12.0,0.55,0.0,0.0,0.0,31.0
4.0,4.0,68.0,0.2273,1.0,8.0,0.0,0.0,0.16,12.0,0.69,0.0,0.0,0.0,72.0
4.0,19.0,88.0,0.2576,1.0,9.0,0.0,0.0,0.2,12.0,0.59,0.0,0.0,0.0,107.0
4.0,30.0,164.0,0.2879,1.0,10.0,0.0,0.0,0.24,12.0,0.44,0.0,0.0,0.0,194.0
4.0,31.0,166.0,0.303,1.0,11.0,0.0,0.0,0.26,12.0,0.35,0.0,0.0,0.0,197.0
4.0,42.0,246.0,0.303,1.0,12.0,0.0,0.0,0.26,12.0,0.35,0.0,0.0,0.0,288.0
4.0,44.0,224.0,0.3333,1.0,13.0,0.0,0.0,0.3,12.0,0.31,0.0,0.0,0.0,268.0
4.0,44.0,198.0,0.3333,1.0,14.0,0.0,0.0,0.3,12.0,0.28,0.0,0.0,0.0,242.0
4.0,47.0,219.0,0.3333,1.0,15.0,0.0,0.0,0.3,12.0,0.26,0.0,0.0,0.0,266.0
4.0,32.0,174.0,0.3333,1.0,16.0,0.0,0.0,0.3,12.0,0.26,0.0,0.0,0.0,206.0
4.0,13.0,150.0,0.3182,1.0,17.0,0.0,0.0,0.28,12.0,0.3,0.0,0.0,0.0,163.0
4.0,12.0,151.0,0.2273,1.0,18.0,0.194,0.0,0.24,12.0,0.48,0.0,0.0,0.0,163.0
4.0,7.0,98.0,0.2273,1.0,19.0,0.194,0.0,0.22,12.0,0.55,0.0,0.0,0.0,105.0
4.0,10.0,62.0,0.2424,1.0,20.0,0.1045,0.0,0.22,12.0,0.55,0.0,0.0,0.0,72.0
4.0,10.0,53.0,0.2727,1.0,21.0,0.0,0.0,0.22,12.0,0.55,0.0,0.0,0.0,63.0
4.0,7.0,36.0,0.2727,1.0,22.0,0.0,0.0,0.22,12.0,0.55,0.0,0.0,0.0,43.0
4.0,4.0,31.0,0.2576,1.0,23.0,0.0,0.0,0.2,12.0,0.69,0.0,0.0,0.0,35.0
4.0,4.0,16.0,0.2273,1.0,0.0,0.0896,0.0,0.2,12.0,0.69,1.0,0.0,1.0,20.0
4.0,0.0,9.0,0.2576,1.0,1.0,0.0,0.0,0.2,12.0,0.69,1.0,0.0,1.0,9.0
4.0,0.0,4.0,0.2576,1.0,2.0,0.0,0.0,0.2,12.0,0.69,1.0,0.0,1.0,4.0
4.0,0.0,2.0,0.2424,1.0,3.0,0.0,0.0,0.18,12.0,0.74,1.0,0.0,1.0,2.0
4.0,0.0,3.0,0.2424,1.0,4.0,0.0,0.0,0.18,12.0,0.74,1.0,0.0,1.0,3.0
4.0,0.0,21.0,0.2273,1.0,5.0,0.0,0.0,0.16,12.0,0.8,1.0,0.0,1.0,21.0
4.0,1.0,63.0,0.1818,1.0,6.0,0.1045,0.0,0.16,12.0,0.8,1.0,0.0,1.0,64.0
4.0,4.0,231.0,0.1515,1.0,7.0,0.1343,0.0,0.14,12.0,0.86,1.0,0.0,1.0,235.0
4.0,7.0,378.0,0.1818,2.0,8.0,0.1045,0.0,0.16,12.0,0.8,1.0,0.0,1.0,385.0
4.0,12.0,208.0,0.2121,2.0,9.0,0.0896,0.0,0.18,12.0,0.74,1.0,0.0,1.0,220.0
4.0,14.0,91.0,0.2424,2.0,10.0,0.1045,0.0,0.22,12.0,0.69,1.0,0.0,1.0,105.0
4.0,15.0,100.0,0.2879,2.0,11.0,0.0896,0.0,0.26,12.0,0.6,1.0,0.0,1.0,115.0
4.0,7.0,138.0,0.2879,1.0,12.0,0.1045,0.0,0.28,12.0,0.52,1.0,0.0,1.0,145.0
4.0,13.0,153.0,0.3182,2.0,13.0,0.1045,0.0,0.3,12.0,0.52,1.0,0.0,1.0,166.0
4.0,16.0,95.0,0.3333,2.0,14.0,0.1343,0.0,0.32,12.0,0.53,1.0,0.0,1.0,111.0
4.0,8.0,124.0,0.3333,2.0,15.0,0.1045,0.0,0.32,12.0,0.57,1.0,0.0,1.0,132.0
4.0,5.0,209.0,0.3333,2.0,16.0,0.0896,0.0,0.32,12.0,0.57,1.0,0.0,1.0,214.0
4.0,7.0,352.0,0.3333,2.0,17.0,0.0,0.0,0.3,12.0,0.56,1.0,0.0,1.0,359.0
4.0,8.0,349.0,0.3182,1.0,18.0,0.0896,0.0,0.3,12.0,0.56,1.0,0.0,1.0,357.0
4.0,9.0,232.0,0.303,1.0,19.0,0.0896,0.0,0.28,12.0,0.61,1.0,0.0,1.0,241.0
4.0,8.0,157.0,0.3182,1.0,20.0,0.0896,0.0,0.3,12.0,0.56,1.0,0.0,1.0,165.0
4.0,2.0,119.0,0.303,1.0,21.0,0.0,0.0,0.26,12.0,0.81,1.0,0.0,1.0,121.0
4.0,0.0,71.0,0.303,1.0,22.0,0.0,0.0,0.26,12.0,0.7,1.0,0.0,1.0,71.0
4.0,3.0,42.0,0.2879,1.0,23.0,0.0,0.0,0.24,12.0,0.75,1.0,0.0,1.0,45.0
4.0,1.0,16.0,0.2727,1.0,0.0,0.0,0.0,0.22,12.0,0.8,2.0,0.0,1.0,17.0
4.0,0.0,4.0,0.2576,1.0,1.0,0.0,0.0,0.2,12.0,0.8,2.0,0.0,1.0,4.0
4.0,1.0,1.0,0.2576,1.0,2.0,0.0,0.0,0.2,12.0,0.8,2.0,0.0,1.0,2.0
4.0,0.0,3.0,0.2424,1.0,3.0,0.0,0.0,0.18,12.0,0.8,2.0,0.0,1.0,3.0
4.0,0.0,4.0,0.2576,1.0,4.0,0.0,0.0,0.2,12.0,0.8,2.0,0.0,1.0,4.0
4.0,0.0,20.0,0.2424,1.0,5.0,0.0,0.0,0.18,12.0,0.86,2.0,0.0,1.0,20.0
4.0,0.0,92.0,0.2576,1.0,6.0,0.0,0.0,0.2,12.0,0.8,2.0,0.0,1.0,92.0
4.0,2.0,221.0,0.1667,1.0,7.0,0.1642,0.0,0.16,12.0,0.8,2.0,0.0,1.0,223.0
4.0,9.0,391.0,0.2273,1.0,8.0,0.1045,0.0,0.2,12.0,0.69,2.0,0.0,1.0,400.0
4.0,10.0,223.0,0.2576,1.0,9.0,0.1642,0.0,0.26,12.0,0.6,2.0,0.0,1.0,233.0
4.0,3.0,99.0,0.303,1.0,10.0,0.1642,0.0,0.3,12.0,0.52,2.0,0.0,1.0,102.0
4.0,9.0,115.0,0.3182,1.0,11.0,0.2537,0.0,0.34,12.0,0.46,2.0,0.0,1.0,124.0
4.0,20.0,147.0,0.3333,1.0,12.0,0.3582,0.0,0.36,12.0,0.43,2.0,0.0,1.0,167.0
4.0,7.0,120.0,0.4091,1.0,13.0,0.3284,0.0,0.4,12.0,0.37,2.0,0.0,1.0,127.0
4.0,18.0,116.0,0.4091,1.0,14.0,0.2537,0.0,0.4,12.0,0.37,2.0,0.0,1.0,134.0
4.0,7.0,144.0,0.4091,1.0,15.0,0.2537,0.0,0.4,12.0,0.35,2.0,0.0,1.0,151.0
4.0,13.0,194.0,0.3939,1.0,16.0,0.2537,0.0,0.38,12.0,0.37,2.0,0.0,1.0,207.0
4.0,17.0,381.0,0.3485,1.0,17.0,0.194,0.0,0.36,12.0,0.4,2.0,0.0,1.0,398.0
4.0,12.0,370.0,0.3182,1.0,18.0,0.2239,0.0,0.34,12.0,0.42,2.0,0.0,1.0,382.0
4.0,5.0,262.0,0.3182,1.0,19.0,0.1642,0.0,0.32,12.0,0.49,2.0,0.0,1.0,267.0
4.0,7.0,154.0,0.3182,1.0,20.0,0.1642,0.0,0.32,12.0,0.49,2.0,0.0,1.0,161.0
4.0,5.0,134.0,0.303,1.0,21.0,0.1642,0.0,0.3,12.0,0.52,2.0,0.0,1.0,139.0
4.0,5.0,102.0,0.303,1.0,22.0,0.1642,0.0,0.3,12.0,0.52,2.0,0.0,1.0,107.0
4.0,4.0,55.0,0.303,1.0,23.0,0.0,0.0,0.26,12.0,0.7,2.0,0.0,1.0,59.0
4.0,0.0,22.0,0.303,1.0,0.0,0.0,0.0,0.26,12.0,0.75,3.0,0.0,1.0,22.0
4.0,0.0,8.0,0.303,1.0,1.0,0.0,0.0,0.26,12.0,0.75,3.0,0.0,1.0,8.0
4.0,0.0,2.0,0.303,1.0,2.0,0.0,0.0,0.26,12.0,0.75,3.0,0.0,1.0,2.0
4.0,0.0,3.0,0.3182,1.0,3.0,0.0,0.0,0.28,12.0,0.65,3.0,0.0,1.0,3.0
4.0,0.0,4.0,0.303,1.0,4.0,0.0,0.0,0.26,12.0,0.75,3.0,0.0,1.0,4.0
4.0,0.0,26.0,0.303,2.0,5.0,0.0,0.0,0.26,12.0,0.81,3.0,0.0,1.0,26.0
4.0,0.0,87.0,0.303,2.0,6.0,0.0,0.0,0.26,12.0,0.87,3.0,0.0,1.0,87.0
4.0,4.0,243.0,0.3182,1.0,7.0,0.0,0.0,0.28,12.0,0.75,3.0,0.0,1.0,247.0
4.0,9.0,458.0,0.303,2.0,8.0,0.0,0.0,0.26,12.0,0.87,3.0,0.0,1.0,467.0
4.0,9.0,230.0,0.3333,2.0,9.0,0.0,0.0,0.3,12.0,0.61,3.0,0.0,1.0,239.0
4.0,9.0,133.0,0.3485,2.0,10.0,0.0,0.0,0.32,12.0,0.57,3.0,0.0,1.0,142.0
4.0,12.0,103.0,0.3636,2.0,11.0,0.0,0.0,0.34,12.0,0.55,3.0,0.0,1.0,115.0
4.0,6.0,138.0,0.3636,2.0,12.0,0.0896,0.0,0.36,12.0,0.57,3.0,0.0,1.0,144.0
