casual,yr,holiday,windspeed,atemp,temp,hum,workingday,weathersit,season,weekday,mnth,hr,cnt,registered
27.0,1.0,1.0,0.2537,0.3939,0.38,0.27,0.0,1.0,1.0,1.0,2.0,17.0,253.0,226.0
27.0,1.0,1.0,0.2239,0.3182,0.34,0.34,0.0,1.0,1.0,1.0,2.0,18.0,242.0,215.0
8.0,1.0,1.0,0.2239,0.3182,0.34,0.34,0.0,1.0,1.0,1.0,2.0,19.0,172.0,164.0
9.0,1.0,1.0,0.194,0.3333,0.34,0.34,0.0,1.0,1.0,1.0,2.0,20.0,126.0,117.0
8.0,1.0,1.0,0.1642,0.303,0.3,0.39,0.0,1.0,1.0,1.0,2.0,21.0,98.0,90.0
9.0,1.0,1.0,0.0896,0.3182,0.3,0.45,0.0,1.0,1.0,1.0,2.0,22.0,62.0,53.0
0.0,1.0,1.0,0.0,0.3333,0.3,0.39,0.0,1.0,1.0,1.0,2.0,23.0,26.0,26.0
1.0,1.0,0.0,0.0,0.303,0.26,0.65,1.0,1.0,1.0,2.0,2.0,0.0,12.0,11.0
0.0,1.0,0.0,0.0,0.303,0.26,0.56,1.0,1.0,1.0,2.0,2.0,1.0,7.0,7.0
0.0,1.0,0.0,0.0,0.2879,0.24,0.6,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
0.0,1.0,0.0,0.0,0.2727,0.22,0.64,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0
0.0,1.0,0.0,0.0,0.2576,0.2,0.69,1.0,1.0,1.0,2.0,2.0,5.0,15.0,15.0
3.0,1.0,0.0,0.0,0.2576,0.2,0.75,1.0,1.0,1.0,2.0,2.0,6.0,86.0,83.0
6.0,1.0,0.0,0.0,0.2727,0.22,0.64,1.0,1.0,1.0,2.0,2.0,7.0,279.0,273.0
5.0,1.0,0.0,0.0896,0.2273,0.2,0.69,1.0,1.0,1.0,2.0,2.0,8.0,464.0,459.0
6.0,1.0,0.0,0.1045,0.2273,0.2,0.75,1.0,1.0,1.0,2.0,2.0,9.0,217.0,211.0
8.0,1.0,0.0,0.194,0.2273,0.24,0.7,1.0,1.0,1.0,2.0,2.0,10.0,85.0,77.0
5.0,1.0,0.0,0.2836,0.2424,0.26,0.7,1.0,2.0,1.0,2.0,2.0,11.0,86.0,81.0
16.0,1.0,0.0,0.3881,0.2727,0.3,0.56,1.0,2.0,1.0,2.0,2.0,12.0,163.0,147.0
8.0,1.0,0.0,0.4179,0.303,0.34,0.49,1.0,1.0,1.0,2.0,2.0,13.0,131.0,123.0
16.0,1.0,0.0,0.3881,0.2879,0.32,0.53,1.0,2.0,1.0,2.0,2.0,14.0,124.0,108.0
23.0,1.0,0.0,0.4179,0.303,0.34,0.49,1.0,1.0,1.0,2.0,2.0,15.0,160.0,137.0
14.0,1.0,0.0,0.4179,0.3333,0.36,0.46,1.0,1.0,1.0,2.0,2.0,16.0,254.0,240.0
21.0,1.0,0.0,0.4478,0.3939,0.38,0.4,1.0,1.0,1.0,2.0,2.0,17.0,432.0,411.0
11.0,1.0,0.0,0.4478,0.3939,0.38,0.4,1.0,1.0,1.0,2.0,2.0,18.0,425.0,414.0
5.0,1.0,0.0,0.2985,0.3333,0.36,0.46,1.0,1.0,1.0,2.0,2.0,19.0,304.0,299.0
4.0,1.0,0.0,0.2537,0.3182,0.34,0.53,1.0,1.0,1.0,2.0,2.0,20.0,227.0,223.0
7.0,1.0,0.0,0.1642,0.3333,0.34,0.61,1.0,1.0,1.0,2.0,2.0,21.0,154.0,147.0
3.0,1.0,0.0,0.194,0.3333,0.34,0.71,1.0,2.0,1.0,2.0,2.0,22.0,100.0,97.0
1.0,1.0,0.0,0.2239,0.303,0.32,0.66,1.0,1.0,1.0,2.0,2.0,23.0,47.0,46.0
5.0,1.0,0.0,0.2239,0.303,0.32,0.66,1.0,1.0,1.0,3.0,2.0,0.0,24.0,19.0
3.0,1.0,0.0,0.1343,0.3333,0.32,0.7,1.0,1.0,1.0,3.0,2.0,1.0,7.0,4.0
1.0,1.0,0.0,0.2836,0.3182,0.34,0.66,1.0,1.0,1.0,3.0,2.0,2.0,6.0,5.0
1.0,1.0,0.0,0.2239,0.3182,0.34,0.71,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0
0.0,1.0,0.0,0.1642,0.3333,0.34,0.71,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0
1.0,1.0,0.0,0.1045,0.3333,0.32,0.7,1.0,1.0,1.0,3.0,2.0,5.0,30.0,29.0
5.0,1.0,0.0,0.1642,0.3182,0.32,0.76,1.0,1.0,1.0,3.0,2.0,6.0,90.0,85.0
10.0,1.0,0.0,0.0896,0.3333,0.32,0.76,1.0,1.0,1.0,3.0,2.0,7.0,302.0,292.0
9.0,1.0,0.0,0.0896,0.3182,0.3,0.75,1.0,1.0,1.0,3.0,2.0,8.0,576.0,567.0
11.0,1.0,0.0,0.0896,0.3333,0.32,0.7,1.0,1.0,1.0,3.0,2.0,9.0,252.0,241.0
17.0,1.0,0.0,0.0896,0.3485,0.34,0.71,1.0,1.0,1.0,3.0,2.0,10.0,139.0,122.0
22.0,1.0,0.0,0.1642,0.3485,0.36,0.66,1.0,1.0,1.0,3.0,2.0,11.0,171.0,149.0
21.0,1.0,0.0,0.2836,0.4091,0.4,0.62,1.0,1.0,1.0,3.0,2.0,12.0,207.0,186.0
15.0,1.0,0.0,0.2985,0.4242,0.42,0.54,1.0,1.0,1.0,3.0,2.0,13.0,190.0,175.0
35.0,1.0,0.0,0.3284,0.4394,0.44,0.54,1.0,1.0,1.0,3.0,2.0,14.0,177.0,142.0
34.0,1.0,0.0,0.4179,0.4848,0.5,0.31,1.0,1.0,1.0,3.0,2.0,15.0,195.0,161.0
30.0,1.0,0.0,0.4627,0.5,0.52,0.29,1.0,1.0,1.0,3.0,2.0,16.0,298.0,268.0
43.0,1.0,0.0,0.3881,0.5,0.52,0.32,1.0,1.0,1.0,3.0,2.0,17.0,529.0,486.0
42.0,1.0,0.0,0.3284,0.4697,0.48,0.41,1.0,2.0,1.0,3.0,2.0,18.0,525.0,483.0
22.0,1.0,0.0,0.2836,0.4545,0.46,0.44,1.0,2.0,1.0,3.0,2.0,19.0,327.0,305.0
25.0,1.0,0.0,0.194,0.4394,0.44,0.47,1.0,2.0,1.0,3.0,2.0,20.0,274.0,249.0
19.0,1.0,0.0,0.2836,0.4697,0.48,0.33,1.0,2.0,1.0,3.0,2.0,21.0,239.0,220.0
18.0,1.0,0.0,0.2537,0.4394,0.44,0.47,1.0,2.0,1.0,3.0,2.0,22.0,147.0,129.0
5.0,1.0,0.0,0.2836,0.4545,0.46,0.41,1.0,2.0,1.0,3.0,2.0,23.0,62.0,57.0
12.0,1.0,0.0,0.2537,0.4394,0.44,0.47,1.0,2.0,1.0,4.0,2.0,0.0,42.0,30.0
3.0,1.0,0.0,0.2836,0.4394,0.44,0.58,1.0,2.0,1.0,4.0,2.0,1.0,15.0,12.0
5.0,1.0,0.0,0.2239,0.4394,0.44,0.62,1.0,2.0,1.0,4.0,2.0,2.0,9.0,4.0
2.0,1.0,0.0,0.194,0.4394,0.44,0.67,1.0,3.0,1.0,4.0,2.0,3.0,6.0,4.0
0.0,1.0,0.0,0.2239,0.4091,0.4,0.76,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0
2.0,1.0,0.0,0.2239,0.4091,0.4,0.76,1.0,1.0,1.0,4.0,2.0,5.0,32.0,30.0
3.0,1.0,0.0,0.194,0.3485,0.36,0.87,1.0,1.0,1.0,4.0,2.0,6.0,91.0,88.0
9.0,1.0,0.0,0.2239,0.3485,0.36,0.81,1.0,1.0,1.0,4.0,2.0,7.0,326.0,317.0
11.0,1.0,0.0,0.194,0.3333,0.34,0.87,1.0,1.0,1.0,4.0,2.0,8.0,560.0,549.0
14.0,1.0,0.0,0.2537,0.3333,0.36,0.81,1.0,1.0,1.0,4.0,2.0,9.0,242.0,228.0
41.0,1.0,0.0,0.194,0.4242,0.42,0.67,1.0,1.0,1.0,4.0,2.0,10.0,148.0,107.0
54.0,1.0,0.0,0.2836,0.4697,0.48,0.48,1.0,1.0,1.0,4.0,2.0,11.0,182.0,128.0
25.0,1.0,0.0,0.2537,0.4848,0.5,0.42,1.0,1.0,1.0,4.0,2.0,12.0,224.0,199.0
30.0,1.0,0.0,0.194,0.5,0.52,0.39,1.0,1.0,1.0,4.0,2.0,13.0,218.0,188.0
36.0,1.0,0.0,0.2537,0.5152,0.54,0.37,1.0,1.0,1.0,4.0,2.0,14.0,192.0,156.0
46.0,1.0,0.0,0.1343,0.5152,0.54,0.33,1.0,1.0,1.0,4.0,2.0,15.0,217.0,171.0
45.0,1.0,0.0,0.0,0.5303,0.56,0.32,1.0,1.0,1.0,4.0,2.0,16.0,343.0,298.0
49.0,1.0,0.0,0.1642,0.5152,0.54,0.32,1.0,1.0,1.0,4.0,2.0,17.0,610.0,561.0
36.0,1.0,0.0,0.1343,0.5152,0.54,0.37,1.0,1.0,1.0,4.0,2.0,18.0,522.0,486.0
20.0,1.0,0.0,0.0896,0.4848,0.5,0.39,1.0,1.0,1.0,4.0,2.0,19.0,369.0,349.0
23.0,1.0,0.0,0.1343,0.4545,0.46,0.44,1.0,1.0,1.0,4.0,2.0,20.0,269.0,246.0
17.0,1.0,0.0,0.2239,0.4394,0.44,0.51,1.0,1.0,1.0,4.0,2.0,21.0,222.0,205.0
19.0,1.0,0.0,0.2537,0.4394,0.44,0.54,1.0,1.0,1.0,4.0,2.0,22.0,137.0,118.0
14.0,1.0,0.0,0.0,0.4394,0.44,0.54,1.0,1.0,1.0,4.0,2.0,23.0,85.0,71.0
12.0,1.0,0.0,0.0896,0.4394,0.44,0.58,1.0,2.0,1.0,5.0,2.0,0.0,46.0,34.0
3.0,1.0,0.0,0.194,0.4394,0.44,0.62,1.0,1.0,1.0,5.0,2.0,1.0,18.0,15.0
1.0,1.0,0.0,0.2836,0.4242,0.42,0.77,1.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0
0.0,1.0,0.0,0.1343,0.4242,0.42,0.82,1.0,1.0,1.0,5.0,2.0,3.0,5.0,5.0
0.0,1.0,0.0,0.1343,0.4091,0.4,0.87,1.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0
1.0,1.0,0.0,0.194,0.4091,0.4,0.87,1.0,2.0,1.0,5.0,2.0,5.0,26.0,25.0
2.0,1.0,0.0,0.1642,0.4091,0.4,0.87,1.0,2.0,1.0,5.0,2.0,6.0,82.0,80.0
7.0,1.0,0.0,0.2239,0.4091,0.4,0.76,1.0,2.0,1.0,5.0,2.0,7.0,272.0,265.0
17.0,1.0,0.0,0.3284,0.3939,0.38,0.76,1.0,2.0,1.0,5.0,2.0,8.0,469.0,452.0
15.0,1.0,0.0,0.2537,0.3333,0.36,0.81,1.0,3.0,1.0,5.0,2.0,9.0,244.0,229.0
22.0,1.0,0.0,0.1642,0.3485,0.36,0.81,1.0,3.0,1.0,5.0,2.0,10.0,141.0,119.0
27.0,1.0,0.0,0.1045,0.3636,0.36,0.81,1.0,2.0,1.0,5.0,2.0,11.0,163.0,136.0
27.0,1.0,0.0,0.1343,0.4091,0.4,0.76,1.0,2.0,1.0,5.0,2.0,12.0,228.0,201.0
30.0,1.0,0.0,0.1045,0.4242,0.42,0.71,1.0,2.0,1.0,5.0,2.0,13.0,183.0,153.0
5.0,1.0,0.0,0.1045,0.4545,0.46,0.67,1.0,2.0,1.0,5.0,2.0,14.0,31.0,26.0
11.0,1.0,0.0,0.194,0.4091,0.4,0.87,1.0,3.0,1.0,5.0,2.0,15.0,94.0,83.0
12.0,1.0,0.0,0.194,0.4091,0.4,0.87,1.0,3.0,1.0,5.0,2.0,16.0,178.0,166.0
14.0,1.0,0.0,0.1045,0.4242,0.42,0.94,1.0,3.0,1.0,5.0,2.0,17.0,256.0,242.0
11.0,1.0,0.0,0.0,0.4242,0.42,0.94,1.0,2.0,1.0,5.0,2.0,18.0,300.0,289.0
6.0,1.0,0.0,0.1045,0.4394,0.44,0.88,1.0,2.0,1.0,5.0,2.0,19.0,233.0,227.0
8.0,1.0,0.0,0.4179,0.4394,0.44,0.62,1.0,1.0,1.0,5.0,2.0,20.0,167.0,159.0
1.0,1.0,0.0,0.806,0.4242,0.42,0.35,1.0,1.0,1.0,5.0,2.0,21.0,152.0,151.0
4.0,1.0,0.0,0.5821,0.4091,0.4,0.37,1.0,1.0,1.0,5.0,2.0,22.0,106.0,102.0
10.0,1.0,0.0,0.6866,0.3939,0.38,0.37,1.0,1.0,1.0,5.0,2.0,23.0,86.0,76.0
5.0,1.0,0.0,0.3881,0.3333,0.36,0.43,0.0,1.0,1.0,6.0,2.0,0.0,61.0,56.0
4.0,1.0,0.0,0.3582,0.303,0.34,0.42,0.0,1.0,1.0,6.0,2.0,1.0,46.0,42.0
1.0,1.0,0.0,0.2537,0.303,0.32,0.45,0.0,1.0,1.0,6.0,2.0,2.0,38.0,37.0
0.0,1.0,0.0,0.2985,0.2727,0.3,0.45,0.0,1.0,1.0,6.0,2.0,3.0,7.0,7.0
0.0,1.0,0.0,0.3284,0.2727,0.3,0.42,0.0,1.0,1.0,6.0,2.0,4.0,2.0,2.0
0.0,1.0,0.0,0.2985,0.2727,0.3,0.42,0.0,2.0,1.0,6.0,2.0,5.0,3.0,3.0
1.0,1.0,0.0,0.2985,0.2727,0.3,0.42,0.0,2.0,1.0,6.0,2.0,6.0,13.0,12.0
3.0,1.0,0.0,0.4478,0.2424,0.28,0.45,0.0,1.0,1.0,6.0,2.0,7.0,23.0,20.0
3.0,1.0,0.0,0.2985,0.2273,0.26,0.48,0.0,1.0,1.0,6.0,2.0,8.0,93.0,90.0
15.0,1.0,0.0,0.3284,0.197,0.22,0.75,0.0,3.0,1.0,6.0,2.0,9.0,122.0,107.0
24.0,1.0,0.0,0.3582,0.2273,0.26,0.6,0.0,1.0,1.0,6.0,2.0,10.0,183.0,159.0
23.0,1.0,0.0,0.6119,0.2576,0.3,0.39,0.0,1.0,1.0,6.0,2.0,11.0,210.0,187.0
41.0,1.0,0.0,0.6567,0.2727,0.32,0.29,0.0,1.0,1.0,6.0,2.0,12.0,258.0,217.0
48.0,1.0,0.0,0.4925,0.2879,0.32,0.31,0.0,1.0,1.0,6.0,2.0,13.0,226.0,178.0
35.0,1.0,0.0,0.5522,0.2727,0.32,0.29,0.0,1.0,1.0,6.0,2.0,14.0,216.0,181.0
21.0,1.0,0.0,0.4179,0.2879,0.32,0.29,0.0,1.0,1.0,6.0,2.0,15.0,232.0,211.0
32.0,1.0,0.0,0.5821,0.2727,0.32,0.26,0.0,1.0,1.0,6.0,2.0,16.0,195.0,163.0
16.0,1.0,0.0,0.3582,0.2727,0.3,0.33,0.0,1.0,1.0,6.0,2.0,17.0,159.0,143.0
7.0,1.0,0.0,0.5821,0.2576,0.3,0.28,0.0,1.0,1.0,6.0,2.0,18.0,133.0,126.0
12.0,1.0,0.0,0.4478,0.2121,0.26,0.33,0.0,1.0,1.0,6.0,2.0,19.0,149.0,137.0
10.0,1.0,0.0,0.5522,0.2121,0.26,0.3,0.0,1.0,1.0,6.0,2.0,20.0,105.0,95.0
5.0,1.0,0.0,0.3284,0.2121,0.24,0.35,0.0,1.0,1.0,6.0,2.0,21.0,85.0,80.0
4.0,1.0,0.0,0.4627,0.197,0.24,0.38,0.0,1.0,1.0,6.0,2.0,22.0,82.0,78.0
7.0,1.0,0.0,0.4179,0.197,0.24,0.41,0.0,1.0,1.0,6.0,2.0,23.0,91.0,84.0
7.0,1.0,0.0,0.3582,0.2121,0.24,0.41,0.0,1.0,1.0,0.0,2.0,0.0,70.0,63.0
5.0,1.0,0.0,0.3284,0.2121,0.24,0.44,0.0,1.0,1.0,0.0,2.0,1.0,55.0,50.0
5.0,1.0,0.0,0.3284,0.2121,0.24,0.44,0.0,1.0,1.0,0.0,2.0,2.0,42.0,37.0
0.0,1.0,0.0,0.194,0.2273,0.24,0.41,0.0,1.0,1.0,0.0,2.0,3.0,21.0,21.0
1.0,1.0,0.0,0.194,0.2273,0.24,0.41,0.0,1.0,1.0,0.0,2.0,4.0,6.0,5.0
0.0,1.0,0.0,0.2239,0.2121,0.22,0.44,0.0,1.0,1.0,0.0,2.0,5.0,5.0,5.0
0.0,1.0,0.0,0.3284,0.197,0.22,0.44,0.0,1.0,1.0,0.0,2.0,6.0,2.0,2.0
2.0,1.0,0.0,0.2985,0.1818,0.2,0.51,0.0,1.0,1.0,0.0,2.0,7.0,22.0,20.0
2.0,1.0,0.0,0.2537,0.197,0.2,0.51,0.0,1.0,1.0,0.0,2.0,8.0,59.0,57.0
11.0,1.0,0.0,0.2239,0.2121,0.22,0.47,0.0,1.0,1.0,0.0,2.0,9.0,87.0,76.0
27.0,1.0,0.0,0.1642,0.2576,0.26,0.41,0.0,1.0,1.0,0.0,2.0,10.0,188.0,161.0
43.0,1.0,0.0,0.2836,0.2576,0.28,0.41,0.0,1.0,1.0,0.0,2.0,11.0,227.0,184.0
49.0,1.0,0.0,0.1343,0.303,0.3,0.39,0.0,1.0,1.0,0.0,2.0,12.0,305.0,256.0
58.0,1.0,0.0,0.0,0.3333,0.32,0.36,0.0,1.0,1.0,0.0,2.0,13.0,325.0,267.0
68.0,1.0,0.0,0.0,0.3485,0.34,0.31,0.0,1.0,1.0,0.0,2.0,14.0,331.0,263.0
72.0,1.0,0.0,0.0,0.3485,0.36,0.29,0.0,1.0,1.0,0.0,2.0,15.0,353.0,281.0
64.0,1.0,0.0,0.2537,0.3333,0.36,0.32,0.0,1.0,1.0,0.0,2.0,16.0,339.0,275.0
46.0,1.0,0.0,0.2239,0.3485,0.36,0.32,0.0,1.0,1.0,0.0,2.0,17.0,287.0,241.0
17.0,1.0,0.0,0.2836,0.3182,0.34,0.36,0.0,1.0,1.0,0.0,2.0,18.0,216.0,199.0
13.0,1.0,0.0,0.1642,0.3333,0.34,0.34,0.0,1.0,1.0,0.0,2.0,19.0,143.0,130.0
9.0,1.0,0.0,0.1642,0.3182,0.32,0.42,0.0,1.0,1.0,0.0,2.0,20.0,88.0,79.0
8.0,1.0,0.0,0.1343,0.303,0.3,0.45,0.0,1.0,1.0,0.0,2.0,21.0,83.0,75.0
3.0,1.0,0.0,0.2239,0.2879,0.3,0.42,0.0,1.0,1.0,0.0,2.0,22.0,71.0,68.0
5.0,1.0,0.0,0.1642,0.2576,0.26,0.56,0.0,1.0,1.0,0.0,2.0,23.0,64.0,59.0
2.0,1.0,0.0,0.2537,0.2424,0.26,0.6,1.0,1.0,1.0,1.0,2.0,0.0,29.0,27.0
0.0,1.0,0.0,0.2239,0.2576,0.26,0.65,1.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0
0.0,1.0,0.0,0.2985,0.2273,0.26,0.7,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0
0.0,1.0,0.0,0.1642,0.2424,0.24,0.75,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0
0.0,1.0,0.0,0.1343,0.2273,0.22,0.8,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0
0.0,1.0,0.0,0.1343,0.2273,0.22,0.8,1.0,1.0,1.0,1.0,2.0,5.0,16.0,16.0
1.0,1.0,0.0,0.2537,0.2273,0.24,0.7,1.0,1.0,1.0,1.0,2.0,6.0,90.0,89.0
2.0,1.0,0.0,0.2239,0.2273,0.24,0.6,1.0,1.0,1.0,1.0,2.0,7.0,280.0,278.0
14.0,1.0,0.0,0.0,0.2424,0.24,0.6,1.0,1.0,1.0,1.0,2.0,8.0,528.0,514.0
11.0,1.0,0.0,0.194,0.2576,0.26,0.6,1.0,1.0,1.0,1.0,2.0,9.0,230.0,219.0
16.0,1.0,0.0,0.2537,0.303,0.32,0.45,1.0,1.0,1.0,1.0,2.0,10.0,104.0,88.0
11.0,1.0,0.0,0.2537,0.3333,0.36,0.43,1.0,1.0,1.0,1.0,2.0,11.0,103.0,92.0
13.0,1.0,0.0,0.2985,0.4091,0.4,0.37,1.0,1.0,1.0,1.0,2.0,12.0,177.0,164.0
23.0,1.0,0.0,0.2836,0.4091,0.4,0.43,1.0,1.0,1.0,1.0,2.0,13.0,182.0,159.0
24.0,1.0,0.0,0.2836,0.4545,0.46,0.36,1.0,1.0,1.0,1.0,2.0,14.0,158.0,134.0
24.0,1.0,0.0,0.4179,0.5,0.52,0.25,1.0,1.0,1.0,1.0,2.0,15.0,174.0,150.0
20.0,1.0,0.0,0.4478,0.5152,0.54,0.26,1.0,1.0,1.0,1.0,2.0,16.0,286.0,266.0
26.0,1.0,0.0,0.4478,0.5152,0.54,0.24,1.0,1.0,1.0,1.0,2.0,17.0,529.0,503.0
10.0,1.0,0.0,0.4179,0.5,0.52,0.27,1.0,1.0,1.0,1.0,2.0,18.0,527.0,517.0
16.0,1.0,0.0,0.3881,0.4848,0.5,0.29,1.0,1.0,1.0,1.0,2.0,19.0,334.0,318.0
11.0,1.0,0.0,0.3582,0.4697,0.48,0.33,1.0,1.0,1.0,1.0,2.0,20.0,219.0,208.0
14.0,1.0,0.0,0.2836,0.4545,0.46,0.36,1.0,1.0,1.0,1.0,2.0,21.0,195.0,181.0
9.0,1.0,0.0,0.2537,0.4394,0.44,0.44,1.0,1.0,1.0,1.0,2.0,22.0,92.0,83.0
6.0,1.0,0.0,0.1642,0.4242,0.42,0.5,1.0,1.0,1.0,1.0,2.0,23.0,56.0,50.0
0.0,1.0,0.0,0.1343,0.4242,0.42,0.54,1.0,1.0,1.0,2.0,2.0,0.0,10.0,10.0
0.0,1.0,0.0,0.1642,0.3939,0.38,0.62,1.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0
1.0,1.0,0.0,0.1045,0.4091,0.4,0.54,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0
0.0,1.0,0.0,0.3582,0.4091,0.4,0.32,1.0,1.0,1.0,2.0,2.0,3.0,6.0,6.0
0.0,1.0,0.0,0.3582,0.2879,0.32,0.42,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0
1.0,1.0,0.0,0.3582,0.2879,0.32,0.42,1.0,1.0,1.0,2.0,2.0,5.0,21.0,20.0
1.0,1.0,0.0,0.3284,0.2727,0.3,0.45,1.0,1.0,1.0,2.0,2.0,6.0,101.0,100.0
12.0,1.0,0.0,0.2985,0.2576,0.28,0.45,1.0,1.0,1.0,2.0,2.0,7.0,325.0,313.0
16.0,1.0,0.0,0.2836,0.2424,0.26,0.48,1.0,1.0,1.0,2.0,2.0,8.0,559.0,543.0
7.0,1.0,0.0,0.3582,0.2576,0.28,0.45,1.0,1.0,1.0,2.0,2.0,9.0,232.0,225.0
14.0,1.0,0.0,0.2985,0.2727,0.3,0.42,1.0,1.0,1.0,2.0,2.0,10.0,132.0,118.0
8.0,1.0,0.0,0.2537,0.3182,0.34,0.36,1.0,1.0,1.0,2.0,2.0,11.0,163.0,155.0
19.0,1.0,0.0,0.1343,0.3485,0.36,0.34,1.0,1.0,1.0,2.0,2.0,12.0,183.0,164.0
16.0,1.0,0.0,0.1045,0.3636,0.36,0.32,1.0,1.0,1.0,2.0,2.0,13.0,190.0,174.0
13.0,1.0,0.0,0.1045,0.4091,0.4,0.28,1.0,1.0,1.0,2.0,2.0,14.0,134.0,121.0
17.0,1.0,0.0,0.0896,0.4242,0.42,0.26,1.0,1.0,1.0,2.0,2.0,15.0,166.0,149.0
17.0,1.0,0.0,0.0896,0.4242,0.42,0.28,1.0,1.0,1.0,2.0,2.0,16.0,287.0,270.0
33.0,1.0,0.0,0.0896,0.4242,0.42,0.26,1.0,1.0,1.0,2.0,2.0,17.0,530.0,497.0
17.0,1.0,0.0,0.1642,0.4242,0.42,0.28,1.0,1.0,1.0,2.0,2.0,18.0,449.0,432.0
15.0,1.0,0.0,0.0,0.4242,0.42,0.26,1.0,1.0,1.0,2.0,2.0,19.0,306.0,291.0
2.0,1.0,0.0,0.1343,0.4091,0.4,0.3,1.0,1.0,1.0,2.0,2.0,20.0,204.0,202.0
10.0,1.0,0.0,0.1045,0.3485,0.34,0.46,1.0,1.0,1.0,2.0,2.0,21.0,188.0,178.0
6.0,1.0,0.0,0.1045,0.3485,0.34,0.46,1.0,1.0,1.0,2.0,2.0,22.0,101.0,95.0
4.0,1.0,0.0,0.2239,0.303,0.32,0.53,1.0,1.0,1.0,2.0,2.0,23.0,65.0,61.0
2.0,1.0,0.0,0.1045,0.3333,0.32,0.53,1.0,1.0,1.0,3.0,2.0,0.0,32.0,30.0
0.0,1.0,0.0,0.1045,0.3333,0.32,0.49,1.0,1.0,1.0,3.0,2.0,1.0,6.0,6.0
0.0,1.0,0.0,0.2239,0.2879,0.3,0.56,1.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0
0.0,1.0,0.0,0.0896,0.303,0.28,0.7,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0
0.0,1.0,0.0,0.0896,0.2879,0.26,0.75,1.0,1.0,1.0,3.0,2.0,5.0,29.0,29.0
4.0,1.0,0.0,0.0896,0.303,0.28,0.75,1.0,2.0,1.0,3.0,2.0,6.0,104.0,100.0
11.0,1.0,0.0,0.1343,0.2727,0.26,0.81,1.0,2.0,1.0,3.0,2.0,7.0,253.0,242.0
2.0,1.0,0.0,0.1045,0.2879,0.28,0.75,1.0,2.0,1.0,3.0,2.0,8.0,116.0,114.0
5.0,1.0,0.0,0.1642,0.303,0.3,0.81,1.0,3.0,1.0,3.0,2.0,9.0,38.0,33.0
0.0,1.0,0.0,0.1642,0.303,0.3,0.81,1.0,3.0,1.0,3.0,2.0,10.0,10.0,10.0
1.0,1.0,0.0,0.194,0.2879,0.3,0.87,1.0,3.0,1.0,3.0,2.0,11.0,10.0,9.0
1.0,1.0,0.0,0.3284,0.303,0.32,0.93,1.0,3.0,1.0,3.0,2.0,12.0,70.0,69.0
4.0,1.0,0.0,0.3582,0.3333,0.36,0.93,1.0,2.0,1.0,3.0,2.0,13.0,76.0,72.0
2.0,1.0,0.0,0.3582,0.3333,0.36,0.93,1.0,2.0,1.0,3.0,2.0,14.0,56.0,54.0
3.0,1.0,0.0,0.2836,0.4091,0.4,0.82,1.0,2.0,1.0,3.0,2.0,15.0,90.0,87.0
5.0,1.0,0.0,0.2239,0.4091,0.4,0.82,1.0,3.0,1.0,3.0,2.0,16.0,167.0,162.0
7.0,1.0,0.0,0.1642,0.4091,0.4,0.87,1.0,2.0,1.0,3.0,2.0,17.0,253.0,246.0
11.0,1.0,0.0,0.0,0.4091,0.4,0.87,1.0,3.0,1.0,3.0,2.0,18.0,192.0,181.0
0.0,1.0,0.0,0.1045,0.4091,0.4,0.87,1.0,2.0,1.0,3.0,2.0,19.0,102.0,102.0
2.0,1.0,0.0,0.1642,0.4242,0.42,0.88,1.0,3.0,1.0,3.0,2.0,20.0,97.0,95.0
0.0,1.0,0.0,0.1642,0.4242,0.42,0.88,1.0,3.0,1.0,3.0,2.0,21.0,39.0,39.0
2.0,1.0,0.0,0.2537,0.4242,0.42,0.94,1.0,3.0,1.0,3.0,2.0,22.0,55.0,53.0
3.0,1.0,0.0,0.2537,0.4242,0.42,0.94,1.0,3.0,1.0,3.0,2.0,23.0,33.0,30.0
1.0,1.0,0.0,0.0,0.4242,0.42,0.94,1.0,2.0,1.0,4.0,3.0,0.0,11.0,10.0
0.0,1.0,0.0,0.1045,0.4545,0.46,0.94,1.0,3.0,1.0,4.0,3.0,1.0,12.0,12.0
0.0,1.0,0.0,0.2836,0.4545,0.46,0.94,1.0,2.0,1.0,4.0,3.0,2.0,6.0,6.0
0.0,1.0,0.0,0.2239,0.4545,0.46,0.94,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0
