temp,hum,weekday,yr,cnt,registered,season,hr,workingday,atemp,holiday,casual,weathersit,mnth,windspeed
0.5,0.23,2.0,1.0,236.0,176.0,2.0,15.0,1.0,0.4848,0.0,60.0,1.0,4.0,0.4179
0.5,0.23,2.0,1.0,362.0,308.0,2.0,16.0,1.0,0.4848,0.0,54.0,1.0,4.0,0.194
0.52,0.22,2.0,1.0,691.0,619.0,2.0,17.0,1.0,0.5,0.0,72.0,1.0,4.0,0.3881
0.5,0.18,2.0,1.0,632.0,580.0,2.0,18.0,1.0,0.4848,0.0,52.0,1.0,4.0,0.0
0.5,0.18,2.0,1.0,482.0,449.0,2.0,19.0,1.0,0.4848,0.0,33.0,1.0,4.0,0.2537
0.48,0.21,2.0,1.0,285.0,269.0,2.0,20.0,1.0,0.4697,0.0,16.0,1.0,4.0,0.3284
0.46,0.28,2.0,1.0,226.0,213.0,2.0,21.0,1.0,0.4545,0.0,13.0,2.0,4.0,0.1642
0.44,0.35,2.0,1.0,157.0,149.0,2.0,22.0,1.0,0.4394,0.0,8.0,1.0,4.0,0.1045
0.42,0.38,2.0,1.0,73.0,69.0,2.0,23.0,1.0,0.4242,0.0,4.0,1.0,4.0,0.0896
0.44,0.38,3.0,1.0,36.0,23.0,2.0,0.0,1.0,0.4394,0.0,13.0,1.0,4.0,0.0
0.42,0.41,3.0,1.0,25.0,17.0,2.0,1.0,1.0,0.4242,0.0,8.0,1.0,4.0,0.0
0.36,0.62,3.0,1.0,7.0,6.0,2.0,2.0,1.0,0.3788,0.0,1.0,1.0,4.0,0.0
0.32,0.7,3.0,1.0,3.0,3.0,2.0,3.0,1.0,0.3333,0.0,0.0,1.0,4.0,0.0896
0.34,0.66,3.0,1.0,6.0,6.0,2.0,4.0,1.0,0.3485,0.0,0.0,1.0,4.0,0.0896
0.34,0.66,3.0,1.0,24.0,24.0,2.0,5.0,1.0,0.3636,0.0,0.0,1.0,4.0,0.0
0.34,0.66,3.0,1.0,106.0,103.0,2.0,6.0,1.0,0.3636,0.0,3.0,1.0,4.0,0.0
0.34,0.71,3.0,1.0,389.0,376.0,2.0,7.0,1.0,0.3636,0.0,13.0,1.0,4.0,0.0
0.36,0.76,3.0,1.0,654.0,634.0,2.0,8.0,1.0,0.3636,0.0,20.0,1.0,4.0,0.0896
0.42,0.54,3.0,1.0,321.0,288.0,2.0,9.0,1.0,0.4242,0.0,33.0,1.0,4.0,0.0
0.52,0.34,3.0,1.0,182.0,138.0,2.0,10.0,1.0,0.5,0.0,44.0,1.0,4.0,0.0
0.52,0.32,3.0,1.0,219.0,177.0,2.0,11.0,1.0,0.5,0.0,42.0,1.0,4.0,0.1343
0.54,0.28,3.0,1.0,269.0,220.0,2.0,12.0,1.0,0.5152,0.0,49.0,1.0,4.0,0.2836
0.56,0.26,3.0,1.0,228.0,193.0,2.0,13.0,1.0,0.5303,0.0,35.0,1.0,4.0,0.2239
0.56,0.22,3.0,1.0,223.0,176.0,2.0,14.0,1.0,0.5303,0.0,47.0,1.0,4.0,0.3582
0.58,0.19,3.0,1.0,229.0,182.0,2.0,15.0,1.0,0.5455,0.0,47.0,1.0,4.0,0.1642
0.6,0.2,3.0,1.0,376.0,327.0,2.0,16.0,1.0,0.5909,0.0,49.0,1.0,4.0,0.3284
0.6,0.2,3.0,1.0,732.0,664.0,2.0,17.0,1.0,0.5909,0.0,68.0,1.0,4.0,0.2985
0.6,0.2,3.0,1.0,709.0,649.0,2.0,18.0,1.0,0.5909,0.0,60.0,1.0,4.0,0.2836
0.6,0.2,3.0,1.0,543.0,501.0,2.0,19.0,1.0,0.5909,0.0,42.0,1.0,4.0,0.194
0.56,0.22,3.0,1.0,380.0,358.0,2.0,20.0,1.0,0.5303,0.0,22.0,1.0,4.0,0.0896
0.52,0.52,3.0,1.0,239.0,212.0,2.0,21.0,1.0,0.5,0.0,27.0,1.0,4.0,0.1343
0.5,0.51,3.0,1.0,192.0,170.0,2.0,22.0,1.0,0.4848,0.0,22.0,1.0,4.0,0.0
0.5,0.51,3.0,1.0,104.0,94.0,2.0,23.0,1.0,0.4848,0.0,10.0,2.0,4.0,0.0896
0.48,0.63,4.0,1.0,43.0,42.0,2.0,0.0,1.0,0.4697,0.0,1.0,2.0,4.0,0.0
0.48,0.48,4.0,1.0,23.0,22.0,2.0,1.0,1.0,0.4697,0.0,1.0,2.0,4.0,0.0896
0.48,0.55,4.0,1.0,13.0,10.0,2.0,2.0,1.0,0.4697,0.0,3.0,2.0,4.0,0.1045
0.48,0.55,4.0,1.0,6.0,5.0,2.0,3.0,1.0,0.4697,0.0,1.0,2.0,4.0,0.0896
0.48,0.59,4.0,1.0,3.0,2.0,2.0,4.0,1.0,0.4697,0.0,1.0,2.0,4.0,0.0896
0.48,0.63,4.0,1.0,17.0,17.0,2.0,5.0,1.0,0.4697,0.0,0.0,2.0,4.0,0.1343
0.48,0.63,4.0,1.0,127.0,122.0,2.0,6.0,1.0,0.4697,0.0,5.0,2.0,4.0,0.2537
0.46,0.82,4.0,1.0,225.0,222.0,2.0,7.0,1.0,0.4545,0.0,3.0,3.0,4.0,0.3582
0.46,0.82,4.0,1.0,362.0,358.0,2.0,8.0,1.0,0.4545,0.0,4.0,3.0,4.0,0.194
0.46,0.88,4.0,1.0,201.0,189.0,2.0,9.0,1.0,0.4545,0.0,12.0,3.0,4.0,0.1642
0.46,0.94,4.0,1.0,139.0,125.0,2.0,10.0,1.0,0.4545,0.0,14.0,2.0,4.0,0.1642
0.46,0.94,4.0,1.0,151.0,135.0,2.0,11.0,1.0,0.4545,0.0,16.0,2.0,4.0,0.2239
0.52,0.83,4.0,1.0,204.0,180.0,2.0,12.0,1.0,0.5,0.0,24.0,2.0,4.0,0.1343
0.5,0.82,4.0,1.0,197.0,178.0,2.0,13.0,1.0,0.4848,0.0,19.0,2.0,4.0,0.1642
0.54,0.77,4.0,1.0,169.0,132.0,2.0,14.0,1.0,0.5152,0.0,37.0,2.0,4.0,0.194
0.52,0.83,4.0,1.0,204.0,165.0,2.0,15.0,1.0,0.5,0.0,39.0,2.0,4.0,0.3284
0.52,0.83,4.0,1.0,318.0,281.0,2.0,16.0,1.0,0.5,0.0,37.0,2.0,4.0,0.2239
0.54,0.77,4.0,1.0,614.0,565.0,2.0,17.0,1.0,0.5152,0.0,49.0,1.0,4.0,0.1642
0.54,0.77,4.0,1.0,664.0,589.0,2.0,18.0,1.0,0.5152,0.0,75.0,2.0,4.0,0.194
0.54,0.77,4.0,1.0,464.0,407.0,2.0,19.0,1.0,0.5152,0.0,57.0,2.0,4.0,0.2239
0.54,0.77,4.0,1.0,337.0,314.0,2.0,20.0,1.0,0.5152,0.0,23.0,1.0,4.0,0.194
0.52,0.83,4.0,1.0,250.0,222.0,2.0,21.0,1.0,0.5,0.0,28.0,1.0,4.0,0.2239
0.52,0.83,4.0,1.0,183.0,163.0,2.0,22.0,1.0,0.5,0.0,20.0,1.0,4.0,0.1642
0.5,0.88,4.0,1.0,112.0,106.0,2.0,23.0,1.0,0.4848,0.0,6.0,1.0,4.0,0.1642
0.54,0.68,5.0,1.0,73.0,61.0,2.0,0.0,1.0,0.5152,0.0,12.0,1.0,4.0,0.5522
0.5,0.59,5.0,1.0,35.0,32.0,2.0,1.0,1.0,0.4848,0.0,3.0,1.0,4.0,0.4478
0.48,0.59,5.0,1.0,22.0,18.0,2.0,2.0,1.0,0.4697,0.0,4.0,1.0,4.0,0.4179
0.44,0.47,5.0,1.0,3.0,2.0,2.0,3.0,1.0,0.4394,0.0,1.0,1.0,4.0,0.4925
0.42,0.44,5.0,1.0,6.0,6.0,2.0,4.0,1.0,0.4242,0.0,0.0,1.0,4.0,0.2537
0.42,0.44,5.0,1.0,19.0,19.0,2.0,5.0,1.0,0.4242,0.0,0.0,1.0,4.0,0.3582
0.4,0.43,5.0,1.0,120.0,115.0,2.0,6.0,1.0,0.4091,0.0,5.0,1.0,4.0,0.2537
0.38,0.5,5.0,1.0,315.0,305.0,2.0,7.0,1.0,0.3939,0.0,10.0,1.0,4.0,0.2836
0.4,0.5,5.0,1.0,592.0,575.0,2.0,8.0,1.0,0.4091,0.0,17.0,1.0,4.0,0.0
0.42,0.44,5.0,1.0,334.0,292.0,2.0,9.0,1.0,0.4242,0.0,42.0,1.0,4.0,0.4925
0.44,0.38,5.0,1.0,236.0,172.0,2.0,10.0,1.0,0.4394,0.0,64.0,1.0,4.0,0.4179
0.44,0.38,5.0,1.0,233.0,186.0,2.0,11.0,1.0,0.4394,0.0,47.0,1.0,4.0,0.3284
0.46,0.36,5.0,1.0,307.0,244.0,2.0,12.0,1.0,0.4545,0.0,63.0,1.0,4.0,0.3582
0.46,0.33,5.0,1.0,306.0,212.0,2.0,13.0,1.0,0.4545,0.0,94.0,1.0,4.0,0.3881
0.46,0.33,5.0,1.0,300.0,206.0,2.0,14.0,1.0,0.4545,0.0,94.0,1.0,4.0,0.3284
0.52,0.29,5.0,1.0,324.0,223.0,2.0,15.0,1.0,0.5,0.0,101.0,1.0,4.0,0.4925
0.52,0.29,5.0,1.0,440.0,335.0,2.0,16.0,1.0,0.5,0.0,105.0,1.0,4.0,0.2537
0.54,0.24,5.0,1.0,702.0,613.0,2.0,17.0,1.0,0.5152,0.0,89.0,1.0,4.0,0.3881
0.52,0.25,5.0,1.0,654.0,560.0,2.0,18.0,1.0,0.5,0.0,94.0,1.0,4.0,0.3582
0.5,0.27,5.0,1.0,441.0,379.0,2.0,19.0,1.0,0.4848,0.0,62.0,1.0,4.0,0.3881
0.46,0.31,5.0,1.0,289.0,240.0,2.0,20.0,1.0,0.4545,0.0,49.0,1.0,4.0,0.2836
0.44,0.33,5.0,1.0,208.0,185.0,2.0,21.0,1.0,0.4394,0.0,23.0,1.0,4.0,0.2985
0.42,0.38,5.0,1.0,158.0,134.0,2.0,22.0,1.0,0.4242,0.0,24.0,1.0,4.0,0.2537
0.4,0.4,5.0,1.0,116.0,105.0,2.0,23.0,1.0,0.4091,0.0,11.0,1.0,4.0,0.2537
0.38,0.43,6.0,1.0,103.0,99.0,2.0,0.0,0.0,0.3939,0.0,4.0,1.0,4.0,0.1642
0.36,0.5,6.0,1.0,67.0,60.0,2.0,1.0,0.0,0.3333,0.0,7.0,1.0,4.0,0.2985
0.36,0.43,6.0,1.0,57.0,49.0,2.0,2.0,0.0,0.3485,0.0,8.0,1.0,4.0,0.1642
0.34,0.49,6.0,1.0,26.0,23.0,2.0,3.0,0.0,0.3182,0.0,3.0,1.0,4.0,0.2239
0.34,0.49,6.0,1.0,2.0,2.0,2.0,4.0,0.0,0.3333,0.0,0.0,1.0,4.0,0.1642
0.34,0.46,6.0,1.0,5.0,3.0,2.0,5.0,0.0,0.3333,0.0,2.0,1.0,4.0,0.1343
0.34,0.49,6.0,1.0,28.0,18.0,2.0,6.0,0.0,0.3333,0.0,10.0,1.0,4.0,0.194
0.34,0.49,6.0,1.0,55.0,45.0,2.0,7.0,0.0,0.3333,0.0,10.0,1.0,4.0,0.1642
0.38,0.4,6.0,1.0,158.0,134.0,2.0,8.0,0.0,0.3939,0.0,24.0,1.0,4.0,0.1343
0.38,0.37,6.0,1.0,214.0,169.0,2.0,9.0,0.0,0.3939,0.0,45.0,2.0,4.0,0.0
0.38,0.4,6.0,1.0,291.0,231.0,2.0,10.0,0.0,0.3939,0.0,60.0,2.0,4.0,0.1642
0.38,0.4,6.0,1.0,358.0,262.0,2.0,11.0,0.0,0.3939,0.0,96.0,2.0,4.0,0.1045
0.38,0.43,6.0,1.0,381.0,276.0,2.0,12.0,0.0,0.3939,0.0,105.0,2.0,4.0,0.0
0.4,0.37,6.0,1.0,389.0,269.0,2.0,13.0,0.0,0.4091,0.0,120.0,2.0,4.0,0.0
0.42,0.38,6.0,1.0,440.0,293.0,2.0,14.0,0.0,0.4242,0.0,147.0,1.0,4.0,0.1045
0.42,0.41,6.0,1.0,408.0,260.0,2.0,15.0,0.0,0.4242,0.0,148.0,1.0,4.0,0.2239
0.44,0.38,6.0,1.0,376.0,244.0,2.0,16.0,0.0,0.4394,0.0,132.0,2.0,4.0,0.194
0.42,0.41,6.0,1.0,322.0,224.0,2.0,17.0,0.0,0.4242,0.0,98.0,2.0,4.0,0.1343
0.4,0.47,6.0,1.0,90.0,73.0,2.0,18.0,0.0,0.4091,0.0,17.0,3.0,4.0,0.0
0.36,0.71,6.0,1.0,139.0,110.0,2.0,19.0,0.0,0.3485,0.0,29.0,3.0,4.0,0.1343
0.38,0.66,6.0,1.0,102.0,81.0,2.0,20.0,0.0,0.3939,0.0,21.0,2.0,4.0,0.0
0.36,0.71,6.0,1.0,84.0,72.0,2.0,21.0,0.0,0.3485,0.0,12.0,3.0,4.0,0.194
0.36,0.71,6.0,1.0,83.0,66.0,2.0,22.0,0.0,0.3485,0.0,17.0,2.0,4.0,0.1343
0.38,0.76,6.0,1.0,42.0,37.0,2.0,23.0,0.0,0.3939,0.0,5.0,2.0,4.0,0.0896
0.36,0.81,0.0,1.0,36.0,36.0,2.0,0.0,0.0,0.3485,0.0,0.0,3.0,4.0,0.1343
0.36,0.81,0.0,1.0,42.0,37.0,2.0,1.0,0.0,0.3485,0.0,5.0,2.0,4.0,0.1343
0.36,0.87,0.0,1.0,40.0,36.0,2.0,2.0,0.0,0.3636,0.0,4.0,2.0,4.0,0.1045
0.36,0.87,0.0,1.0,16.0,14.0,2.0,3.0,0.0,0.3485,0.0,2.0,2.0,4.0,0.194
0.36,0.87,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.3485,0.0,0.0,2.0,4.0,0.1343
0.34,0.87,0.0,1.0,6.0,6.0,2.0,5.0,0.0,0.3636,0.0,0.0,1.0,4.0,0.0
0.34,0.87,0.0,1.0,7.0,6.0,2.0,6.0,0.0,0.3333,0.0,1.0,1.0,4.0,0.1343
0.34,0.87,0.0,1.0,27.0,20.0,2.0,7.0,0.0,0.3333,0.0,7.0,2.0,4.0,0.1343
0.38,0.76,0.0,1.0,107.0,81.0,2.0,8.0,0.0,0.3939,0.0,26.0,1.0,4.0,0.1343
0.4,0.71,0.0,1.0,185.0,133.0,2.0,9.0,0.0,0.4091,0.0,52.0,1.0,4.0,0.1343
0.42,0.67,0.0,1.0,380.0,253.0,2.0,10.0,0.0,0.4242,0.0,127.0,1.0,4.0,0.0896
0.46,0.51,0.0,1.0,411.0,283.0,2.0,11.0,0.0,0.4545,0.0,128.0,1.0,4.0,0.0
0.48,0.44,0.0,1.0,584.0,361.0,2.0,12.0,0.0,0.4697,0.0,223.0,1.0,4.0,0.1045
0.5,0.45,0.0,1.0,595.0,369.0,2.0,13.0,0.0,0.4848,0.0,226.0,1.0,4.0,0.1045
0.54,0.34,0.0,1.0,653.0,372.0,2.0,14.0,0.0,0.5152,0.0,281.0,1.0,4.0,0.0
0.56,0.37,0.0,1.0,603.0,324.0,2.0,15.0,0.0,0.5303,0.0,279.0,1.0,4.0,0.1343
0.6,0.28,0.0,1.0,587.0,347.0,2.0,16.0,0.0,0.6061,0.0,240.0,1.0,4.0,0.194
0.62,0.27,0.0,1.0,522.0,334.0,2.0,17.0,0.0,0.6061,0.0,188.0,1.0,4.0,0.2985
0.6,0.26,0.0,1.0,487.0,323.0,2.0,18.0,0.0,0.6061,0.0,164.0,1.0,4.0,0.2836
0.56,0.35,0.0,1.0,375.0,247.0,2.0,19.0,0.0,0.5303,0.0,128.0,1.0,4.0,0.1343
0.56,0.32,0.0,1.0,243.0,198.0,2.0,20.0,0.0,0.5303,0.0,45.0,1.0,4.0,0.0896
0.52,0.48,0.0,1.0,204.0,139.0,2.0,21.0,0.0,0.5,0.0,65.0,1.0,4.0,0.1343
0.5,0.45,0.0,1.0,108.0,85.0,2.0,22.0,0.0,0.4848,0.0,23.0,1.0,4.0,0.0
0.48,0.59,0.0,1.0,82.0,67.0,2.0,23.0,0.0,0.4697,0.0,15.0,1.0,4.0,0.0
0.44,0.72,1.0,1.0,48.0,36.0,2.0,0.0,1.0,0.4394,0.0,12.0,1.0,4.0,0.1045
0.42,0.77,1.0,1.0,24.0,15.0,2.0,1.0,1.0,0.4242,0.0,9.0,1.0,4.0,0.0896
0.42,0.71,1.0,1.0,8.0,5.0,2.0,2.0,1.0,0.4242,0.0,3.0,1.0,4.0,0.1343
0.4,0.76,1.0,1.0,4.0,4.0,2.0,3.0,1.0,0.4091,0.0,0.0,1.0,4.0,0.1642
0.38,0.62,1.0,1.0,2.0,2.0,2.0,4.0,1.0,0.3939,0.0,0.0,1.0,4.0,0.2537
0.38,0.62,1.0,1.0,20.0,19.0,2.0,5.0,1.0,0.3939,0.0,1.0,1.0,4.0,0.2537
0.4,0.47,1.0,1.0,123.0,121.0,2.0,6.0,1.0,0.4091,0.0,2.0,1.0,4.0,0.194
0.4,0.5,1.0,1.0,349.0,343.0,2.0,7.0,1.0,0.4091,0.0,6.0,1.0,4.0,0.194
0.4,0.43,1.0,1.0,596.0,579.0,2.0,8.0,1.0,0.4091,0.0,17.0,1.0,4.0,0.194
0.4,0.43,1.0,1.0,268.0,239.0,2.0,9.0,1.0,0.4091,0.0,29.0,2.0,4.0,0.194
0.42,0.41,1.0,1.0,157.0,116.0,2.0,10.0,1.0,0.4242,0.0,41.0,2.0,4.0,0.1642
0.44,0.44,1.0,1.0,163.0,111.0,2.0,11.0,1.0,0.4394,0.0,52.0,2.0,4.0,0.1045
0.44,0.47,1.0,1.0,225.0,180.0,2.0,12.0,1.0,0.4394,0.0,45.0,2.0,4.0,0.1343
0.48,0.51,1.0,1.0,247.0,199.0,2.0,13.0,1.0,0.4697,0.0,48.0,2.0,4.0,0.0896
0.5,0.55,1.0,1.0,218.0,162.0,2.0,14.0,1.0,0.4848,0.0,56.0,2.0,4.0,0.1343
0.52,0.55,1.0,1.0,231.0,176.0,2.0,15.0,1.0,0.5,0.0,55.0,2.0,4.0,0.1045
0.56,0.6,1.0,1.0,347.0,303.0,2.0,16.0,1.0,0.5303,0.0,44.0,1.0,4.0,0.194
0.56,0.6,1.0,1.0,683.0,617.0,2.0,17.0,1.0,0.5303,0.0,66.0,1.0,4.0,0.1642
0.56,0.6,1.0,1.0,664.0,611.0,2.0,18.0,1.0,0.5303,0.0,53.0,2.0,4.0,0.2239
0.54,0.64,1.0,1.0,471.0,420.0,2.0,19.0,1.0,0.5152,0.0,51.0,2.0,4.0,0.2537
0.52,0.59,1.0,1.0,309.0,281.0,2.0,20.0,1.0,0.5,0.0,28.0,2.0,4.0,0.194
0.52,0.59,1.0,1.0,221.0,195.0,2.0,21.0,1.0,0.5,0.0,26.0,2.0,4.0,0.194
0.52,0.55,1.0,1.0,134.0,123.0,2.0,22.0,1.0,0.5,0.0,11.0,2.0,4.0,0.1642
0.52,0.55,1.0,1.0,60.0,50.0,2.0,23.0,1.0,0.5,0.0,10.0,2.0,4.0,0.2239
0.5,0.59,2.0,1.0,35.0,28.0,2.0,0.0,1.0,0.4848,0.0,7.0,2.0,5.0,0.194
0.5,0.63,2.0,1.0,21.0,21.0,2.0,1.0,1.0,0.4848,0.0,0.0,2.0,5.0,0.1343
0.5,0.72,2.0,1.0,8.0,7.0,2.0,2.0,1.0,0.4848,0.0,1.0,2.0,5.0,0.0896
0.5,0.77,2.0,1.0,3.0,2.0,2.0,3.0,1.0,0.4848,0.0,1.0,2.0,5.0,0.0
0.52,0.72,2.0,1.0,8.0,7.0,2.0,4.0,1.0,0.5,0.0,1.0,2.0,5.0,0.0896
0.52,0.72,2.0,1.0,17.0,17.0,2.0,5.0,1.0,0.5,0.0,0.0,2.0,5.0,0.0896
0.52,0.77,2.0,1.0,26.0,24.0,2.0,6.0,1.0,0.5,0.0,2.0,3.0,5.0,0.1045
0.5,0.94,2.0,1.0,169.0,161.0,2.0,7.0,1.0,0.4848,0.0,8.0,2.0,5.0,0.2537
0.52,0.94,2.0,1.0,557.0,538.0,2.0,8.0,1.0,0.5,0.0,19.0,2.0,5.0,0.2836
0.54,0.88,2.0,1.0,349.0,331.0,2.0,9.0,1.0,0.5152,0.0,18.0,2.0,5.0,0.194
0.62,0.78,2.0,1.0,174.0,144.0,2.0,10.0,1.0,0.5909,0.0,30.0,1.0,5.0,0.2537
0.66,0.65,2.0,1.0,229.0,179.0,2.0,11.0,1.0,0.6212,0.0,50.0,2.0,5.0,0.2836
0.7,0.58,2.0,1.0,269.0,228.0,2.0,12.0,1.0,0.6515,0.0,41.0,2.0,5.0,0.2239
0.72,0.51,2.0,1.0,249.0,208.0,2.0,13.0,1.0,0.6667,0.0,41.0,2.0,5.0,0.2239
0.74,0.48,2.0,1.0,204.0,167.0,2.0,14.0,1.0,0.6667,0.0,37.0,2.0,5.0,0.2537
0.74,0.45,2.0,1.0,234.0,186.0,2.0,15.0,1.0,0.6667,0.0,48.0,2.0,5.0,0.2239
0.74,0.45,2.0,1.0,354.0,313.0,2.0,16.0,1.0,0.6667,0.0,41.0,1.0,5.0,0.194
0.74,0.48,2.0,1.0,681.0,616.0,2.0,17.0,1.0,0.6667,0.0,65.0,1.0,5.0,0.0896
0.7,0.54,2.0,1.0,743.0,662.0,2.0,18.0,1.0,0.6515,0.0,81.0,1.0,5.0,0.1343
0.7,0.54,2.0,1.0,487.0,429.0,2.0,19.0,1.0,0.6515,0.0,58.0,1.0,5.0,0.1343
0.66,0.61,2.0,1.0,335.0,299.0,2.0,20.0,1.0,0.6212,0.0,36.0,1.0,5.0,0.1642
0.64,0.65,2.0,1.0,282.0,251.0,2.0,21.0,1.0,0.6061,0.0,31.0,1.0,5.0,0.1343
0.64,0.65,2.0,1.0,211.0,190.0,2.0,22.0,1.0,0.6061,0.0,21.0,1.0,5.0,0.0
0.6,0.78,2.0,1.0,95.0,79.0,2.0,23.0,1.0,0.5758,0.0,16.0,1.0,5.0,0.0
0.6,0.78,3.0,1.0,47.0,43.0,2.0,0.0,1.0,0.5758,0.0,4.0,1.0,5.0,0.1045
0.56,0.83,3.0,1.0,15.0,7.0,2.0,1.0,1.0,0.5303,0.0,8.0,1.0,5.0,0.0
0.56,0.83,3.0,1.0,16.0,9.0,2.0,2.0,1.0,0.5303,0.0,7.0,1.0,5.0,0.0
0.56,0.83,3.0,1.0,6.0,6.0,2.0,3.0,1.0,0.5303,0.0,0.0,1.0,5.0,0.0896
0.54,0.88,3.0,1.0,4.0,2.0,2.0,4.0,1.0,0.5152,0.0,2.0,1.0,5.0,0.0
0.54,0.9,3.0,1.0,33.0,31.0,2.0,5.0,1.0,0.5152,0.0,2.0,1.0,5.0,0.1343
0.56,0.84,3.0,1.0,120.0,117.0,2.0,6.0,1.0,0.5303,0.0,3.0,3.0,5.0,0.0
0.54,0.88,3.0,1.0,358.0,344.0,2.0,7.0,1.0,0.5152,0.0,14.0,2.0,5.0,0.194
0.56,0.88,3.0,1.0,666.0,640.0,2.0,8.0,1.0,0.5303,0.0,26.0,2.0,5.0,0.0
0.56,0.88,3.0,1.0,315.0,289.0,2.0,9.0,1.0,0.5303,0.0,26.0,2.0,5.0,0.0
0.58,0.83,3.0,1.0,175.0,147.0,2.0,10.0,1.0,0.5455,0.0,28.0,2.0,5.0,0.1045
0.58,0.81,3.0,1.0,184.0,145.0,2.0,11.0,1.0,0.5455,0.0,39.0,2.0,5.0,0.1343
0.58,0.83,3.0,1.0,245.0,210.0,2.0,12.0,1.0,0.5455,0.0,35.0,2.0,5.0,0.2239
0.58,0.78,3.0,1.0,228.0,179.0,2.0,13.0,1.0,0.5455,0.0,49.0,2.0,5.0,0.194
0.62,0.69,3.0,1.0,240.0,189.0,2.0,14.0,1.0,0.6061,0.0,51.0,1.0,5.0,0.0896
0.64,0.65,3.0,1.0,256.0,204.0,2.0,15.0,1.0,0.6061,0.0,52.0,1.0,5.0,0.194
0.64,0.65,3.0,1.0,367.0,313.0,2.0,16.0,1.0,0.6061,0.0,54.0,1.0,5.0,0.1642
0.6,0.73,3.0,1.0,729.0,659.0,2.0,17.0,1.0,0.5909,0.0,70.0,1.0,5.0,0.2537
0.56,0.73,3.0,1.0,813.0,770.0,2.0,18.0,1.0,0.5303,0.0,43.0,1.0,5.0,0.2239
0.54,0.77,3.0,1.0,504.0,461.0,2.0,19.0,1.0,0.5152,0.0,43.0,1.0,5.0,0.2537
0.52,0.77,3.0,1.0,338.0,296.0,2.0,20.0,1.0,0.5,0.0,42.0,1.0,5.0,0.2537
0.52,0.77,3.0,1.0,239.0,218.0,2.0,21.0,1.0,0.5,0.0,21.0,1.0,5.0,0.2239
0.5,0.82,3.0,1.0,173.0,146.0,2.0,22.0,1.0,0.4848,0.0,27.0,1.0,5.0,0.2239
0.5,0.77,3.0,1.0,98.0,77.0,2.0,23.0,1.0,0.4848,0.0,21.0,2.0,5.0,0.2537
0.48,0.82,4.0,1.0,90.0,75.0,2.0,0.0,1.0,0.4697,0.0,15.0,2.0,5.0,0.2239
0.46,0.88,4.0,1.0,24.0,15.0,2.0,1.0,1.0,0.4545,0.0,9.0,2.0,5.0,0.1045
0.46,0.88,4.0,1.0,17.0,13.0,2.0,2.0,1.0,0.4545,0.0,4.0,2.0,5.0,0.1343
0.46,0.88,4.0,1.0,6.0,4.0,2.0,3.0,1.0,0.4545,0.0,2.0,2.0,5.0,0.0
0.46,0.88,4.0,1.0,2.0,2.0,2.0,4.0,1.0,0.4545,0.0,0.0,2.0,5.0,0.2537
0.46,0.88,4.0,1.0,21.0,20.0,2.0,5.0,1.0,0.4545,0.0,1.0,2.0,5.0,0.2537
0.46,0.88,4.0,1.0,136.0,128.0,2.0,6.0,1.0,0.4545,0.0,8.0,2.0,5.0,0.1642
0.44,0.94,4.0,1.0,384.0,376.0,2.0,7.0,1.0,0.4394,0.0,8.0,3.0,5.0,0.1045
0.46,0.88,4.0,1.0,627.0,608.0,2.0,8.0,1.0,0.4545,0.0,19.0,3.0,5.0,0.194
0.48,0.88,4.0,1.0,304.0,279.0,2.0,9.0,1.0,0.4697,0.0,25.0,2.0,5.0,0.1045
0.52,0.77,4.0,1.0,168.0,132.0,2.0,10.0,1.0,0.5,0.0,36.0,2.0,5.0,0.0
0.54,0.77,4.0,1.0,201.0,167.0,2.0,11.0,1.0,0.5152,0.0,34.0,1.0,5.0,0.0
0.56,0.73,4.0,1.0,301.0,237.0,2.0,12.0,1.0,0.5303,0.0,64.0,1.0,5.0,0.1343
0.6,0.69,4.0,1.0,265.0,217.0,2.0,13.0,1.0,0.5909,0.0,48.0,1.0,5.0,0.194
0.64,0.65,4.0,1.0,204.0,171.0,2.0,14.0,1.0,0.6061,0.0,33.0,1.0,5.0,0.194
0.66,0.61,4.0,1.0,283.0,220.0,2.0,15.0,1.0,0.6212,0.0,63.0,1.0,5.0,0.194
0.68,0.57,4.0,1.0,370.0,325.0,2.0,16.0,1.0,0.6364,0.0,45.0,1.0,5.0,0.1642
0.72,0.54,4.0,1.0,704.0,617.0,2.0,17.0,1.0,0.6667,0.0,87.0,1.0,5.0,0.1343
0.72,0.58,4.0,1.0,706.0,642.0,2.0,18.0,1.0,0.6667,0.0,64.0,1.0,5.0,0.1343
0.7,0.61,4.0,1.0,522.0,467.0,2.0,19.0,1.0,0.6515,0.0,55.0,1.0,5.0,0.194
0.64,0.73,4.0,1.0,420.0,368.0,2.0,20.0,1.0,0.6061,0.0,52.0,1.0,5.0,0.194
0.62,0.78,4.0,1.0,299.0,257.0,2.0,21.0,1.0,0.5909,0.0,42.0,1.0,5.0,0.1343
0.62,0.78,4.0,1.0,246.0,217.0,2.0,22.0,1.0,0.5909,0.0,29.0,1.0,5.0,0.0
0.6,0.83,4.0,1.0,121.0,100.0,2.0,23.0,1.0,0.5606,0.0,21.0,1.0,5.0,0.0
0.6,0.78,5.0,1.0,89.0,70.0,2.0,0.0,1.0,0.5758,0.0,19.0,1.0,5.0,0.3284
