fAsym,fM3Trans,fLength,fConc1,fWidth,fDist,fConc,fM3Long,fAlpha,fSize,class
22.6438,20.6185,66.2439,0.1125,31.1568,288.739,0.2184,41.4128,0.7187,2.8756,g
28.5875,-24.7417,52.8741,0.082,30.0875,184.124,0.157,38.1459,2.7843,3.5654,g
22.1893,-16.5606,49.2705,0.1654,19.1009,231.298,0.3188,49.0443,8.8233,3.1229,g
59.9054,11.8264,40.8289,0.1887,13.1511,136.24,0.3494,21.1676,26.798,2.6299,g
9.3778,-4.6608,30.0623,0.1624,20.6802,111.015,0.3007,25.2643,32.1731,2.9976,g
21.2107,23.6105,83.1801,0.0552,33.7188,203.728,0.1093,71.0867,1.051,4.0186,g
-6.7748,15.2394,22.6387,0.2942,16.4443,182.571,0.4769,-18.2676,52.38,2.415,g
-27.4566,33.5719,81.4857,0.0907,36.6442,302.711,0.1799,65.2557,2.1539,3.6535,g
-11.6924,7.6222,28.209,0.2127,14.4629,140.829,0.3951,-22.9235,24.821,2.7235,g
-16.8098,-11.3402,68.9717,0.0962,25.8261,209.911,0.1644,-35.2578,6.3019,3.083,g
32.8629,-16.3542,48.3589,0.2188,21.6431,148.696,0.3958,58.242,41.2033,2.7585,g
-10.2049,12.3876,22.8495,0.3322,13.9723,161.542,0.5401,-14.5353,35.283,2.485,g
115.229,30.9821,95.6197,0.0965,34.7412,210.982,0.1867,54.1704,28.5503,3.1987,g
35.9765,36.7874,87.1305,0.0516,45.278,262.814,0.0946,77.5289,3.0206,4.0839,g
18.5398,-1.8952,20.0105,0.3671,14.582,159.32,0.5436,20.133,53.008,2.3918,g
-17.5017,9.2705,45.3992,0.1169,15.9638,216.303,0.2282,-23.5876,2.1063,2.9513,g
15.004,11.0018,12.2995,0.3362,12.1944,165.289,0.6723,-1.2074,24.8636,2.07,g
40.3336,5.3147,84.5223,0.1179,18.4669,221.356,0.2315,88.3092,0.794,3.0763,g
15.0772,5.3609,38.5211,0.1312,19.0309,225.227,0.2444,27.6471,2.0933,2.8929,g
19.6848,8.4874,24.7397,0.2265,14.7389,111.68,0.416,-9.1181,25.4671,2.5112,g
4.8559,9.1704,23.0372,0.2335,20.1236,214.023,0.41,12.6459,82.5069,2.6425,g
28.5125,8.699,36.8182,0.1479,14.3749,192.916,0.2916,10.8911,14.32,2.8615,g
-15.4452,5.7565,12.7568,0.4052,11.5659,93.382,0.7063,9.2566,16.342,2.1287,g
27.0942,15.6024,46.4559,0.1802,18.914,194.254,0.2906,36.1971,3.5737,3.0592,g
22.1812,18.3274,38.2274,0.1333,28.4006,79.0123,0.2248,-9.7717,45.8891,3.4285,g
-33.319,27.7196,80.3285,0.1487,27.5933,189.856,0.293,-92.1459,66.855,2.6571,g
29.6682,5.9681,26.1559,0.2921,9.9788,95.2881,0.5416,21.9484,61.282,2.3701,g
-46.9541,-16.1686,60.3633,0.1248,24.4712,121.841,0.2379,-35.3547,9.802,2.776,g
69.9826,19.5514,63.5718,0.195,19.0992,128.462,0.3499,61.3155,11.0676,2.6263,g
5.3137,-9.1623,23.0256,0.3121,13.2356,189.92,0.5131,17.1076,17.3342,2.4857,g
-43.0463,-12.5475,95.8777,0.0846,34.7056,336.647,0.1568,43.099,1.397,3.8521,g
41.5273,26.0315,117.092,0.036,59.0426,279.212,0.0683,101.324,1.7267,4.3359,g
7.4172,-9.7363,91.4256,0.1218,24.7124,346.778,0.2291,64.3386,2.158,3.2034,g
4.5959,-10.7749,21.8049,0.3441,9.0505,58.9665,0.6287,-16.0107,60.775,2.3054,g
83.4542,14.5411,78.6274,0.0808,22.6585,203.78,0.1548,57.6317,3.4898,3.2048,g
33.4041,-10.0662,22.5607,0.2069,19.4423,170.835,0.3881,6.7109,0.1159,2.7033,g
-19.2765,14.064,33.2355,0.2048,14.4987,188.726,0.3782,-24.6397,7.387,2.6776,g
33.8705,10.7475,36.6969,0.1492,20.1094,171.47,0.2757,-22.8432,4.74,2.7582,g
12.5341,-7.6706,26.2043,0.223,12.9114,224.736,0.4201,15.9001,32.021,2.541,g
0.2602,-10.0102,21.0856,0.2505,12.1771,179.37,0.4847,-10.1415,4.209,2.3901,g
17.3708,-10.6879,37.7037,0.1997,15.8391,154.653,0.3784,23.4775,2.2764,2.7585,g
26.3084,-14.1267,65.3585,0.1356,22.5124,206.189,0.2205,72.9635,2.929,3.4736,g
3.1483,-10.1548,19.5014,0.2993,12.4493,214.814,0.5322,-12.526,27.644,2.3531,g
0.7576,13.1129,24.6256,0.1825,20.4027,163.495,0.3583,21.6776,29.3898,2.7742,g
14.7713,8.545,26.6852,0.2457,12.7904,164.621,0.4074,11.6301,1.048,2.5804,g
34.8228,12.3841,54.0435,0.1677,15.6395,281.65,0.3252,49.3437,9.0974,2.891,g
4.3343,4.9822,19.1636,0.4277,9.9135,228.02,0.6851,-14.4368,24.6194,2.3711,g
8.9897,-9.8651,38.2839,0.1434,20.9862,233.979,0.2516,-18.645,8.648,2.9722,g
-83.8142,-8.9144,47.8645,0.1406,15.5711,257.75,0.2466,32.1168,5.359,2.8228,g
38.9387,14.975,35.1579,0.1708,16.1087,188.231,0.3039,23.953,2.6246,2.6279,g
4.3642,-3.0224,24.4525,0.1916,14.862,50.8796,0.3659,14.5893,43.6236,2.6069,g
9.0304,-11.617,41.121,0.1439,20.2472,233.69,0.2569,-22.6301,6.0005,2.7889,g
-8.7205,-8.4405,24.4523,0.3604,9.8128,175.644,0.5693,-17.829,19.571,2.4322,g
13.6682,4.1968,21.9224,0.2041,20.3847,184.214,0.3758,9.5162,63.492,2.6656,g
23.4078,4.9907,18.4188,0.306,10.4122,205.73,0.5871,9.6154,4.5866,2.3032,g
26.9816,9.7728,30.9768,0.262,12.5732,182.342,0.4458,26.4698,10.829,2.6972,g
16.1646,11.7511,37.8481,0.1643,13.7118,198.936,0.3083,-19.5817,3.1288,2.7312,g
11.8458,11.7438,106.75,0.0762,28.0085,298.142,0.1488,89.8588,3.972,3.3472,g
-14.4023,-10.0441,12.9782,0.4391,11.1038,64.9302,0.7479,6.747,0.131,2.2467,g
14.2823,8.1076,24.908,0.2045,20.8785,254.279,0.3814,-16.8727,0.8302,2.4639,g
-65.3947,-17.5809,59.396,0.2652,20.6391,450.402,0.5263,-51.2413,37.841,2.3927,g
-33.8134,12.1865,21.5414,0.2352,18.9129,89.2668,0.4484,18.1741,42.731,2.357,g
16.1487,-18.7149,45.9781,0.1016,23.3336,151.55,0.2006,41.3144,3.1102,3.2887,g
-31.8597,-32.5168,84.4865,0.1034,42.2682,391.875,0.2056,15.3222,7.9479,3.6857,g
-11.4491,-5.561,19.6808,0.3525,11.6456,188.061,0.61,-19.2358,12.9151,2.301,g
-21.5337,-10.7244,21.7041,0.3212,10.8242,187.506,0.5629,-19.4076,5.904,2.179,g
9.0383,5.747,25.5169,0.4121,7.0857,191.668,0.668,9.5293,11.804,2.4082,g
42.8964,-9.0457,29.2376,0.1678,18.1419,133.308,0.3337,3.665,4.5201,2.7122,g
22.8165,-8.4499,61.8059,0.0958,21.566,238.553,0.1903,34.0096,3.415,3.3999,g
9.3779,-13.1544,24.0731,0.1931,15.3635,146.121,0.3862,10.1588,0.132,2.666,g
-60.278,-14.5936,77.0229,0.1496,25.0324,270.595,0.2482,51.9473,4.1493,3.2476,g
-26.2384,-11.4329,27.3463,0.1597,16.0693,125.036,0.3144,-14.5259,8.19,2.6064,g
-3.6735,6.2145,35.7459,0.186,15.1771,176.108,0.3253,22.2786,1.2204,2.7619,g
2.6213,-11.1258,23.0655,0.3192,13.9736,161.347,0.4985,17.9471,0.922,2.5353,g
-70.9662,14.2615,67.5051,0.0968,23.1203,270.557,0.1722,-33.1323,4.18,3.2704,g
5.063,-7.3988,21.4986,0.2892,10.6731,164.392,0.5676,-17.3599,6.6566,2.2672,g
17.6776,9.6167,30.5986,0.2389,10.799,184.855,0.4273,-17.5384,2.5729,2.5276,g
-56.9508,16.2233,81.382,0.0862,30.4853,284.594,0.1688,67.6181,2.9274,3.786,g
12.1364,12.4597,33.7942,0.1236,23.2233,150.142,0.24,-17.7621,12.603,2.989,g
16.657,-0.5875,41.3305,0.2089,15.0596,183.476,0.3733,36.4331,9.116,2.799,g
40.1205,-5.9048,65.9081,0.1355,27.4018,274.022,0.2465,59.4037,17.3988,3.0569,g
55.8272,9.486,52.1761,0.1822,19.9142,208.072,0.3545,41.7952,11.9522,2.7828,g
84.2547,30.6748,96.8654,0.038,48.2873,214.293,0.0759,86.0432,0.6288,4.1929,g
6.6033,-19.9356,26.1174,0.1609,22.1306,243.362,0.3201,-14.8471,17.3124,2.7642,g
10.9904,4.8926,26.5659,0.2897,9.3013,177.454,0.5084,-13.0942,5.6489,2.4273,g
21.8712,-11.6833,36.8728,0.1015,33.0103,116.492,0.1958,17.1648,22.961,3.4899,g
-4.0446,-4.8256,19.7455,0.4064,7.2753,188.591,0.7703,10.9442,32.467,2.1508,g
48.1785,-21.2368,93.0081,0.0734,34.6534,333.718,0.1391,75.7582,1.3818,3.9308,g
33.7419,14.7685,57.8276,0.1377,21.7883,243.866,0.2327,49.5686,1.965,3.1697,g
38.6242,8.9849,36.0738,0.2458,12.6927,138.004,0.375,26.4191,25.8637,2.5563,g
-20.6961,-11.32,31.3357,0.2122,20.1946,188.168,0.3394,-16.1377,26.0319,2.6395,g
-31.4565,-4.4924,87.257,0.1146,23.2826,297.909,0.2167,68.7719,2.3986,3.0183,g
43.6493,-13.947,43.1642,0.1286,19.6792,176.62,0.2459,32.1716,11.4188,2.9015,g
17.5192,16.6905,31.0864,0.2768,18.5673,144.293,0.4168,24.088,32.0528,2.6767,g
21.5665,5.0219,17.7895,0.3341,10.5909,208.15,0.6143,10.8736,13.325,2.3483,g
-7.6385,-9.8318,27.0561,0.2869,13.4792,171.689,0.4794,-20.0816,14.852,2.616,g
22.7858,13.1553,33.8773,0.2141,14.58,208.599,0.3912,24.106,17.282,2.6355,g
52.5721,6.2605,39.745,0.2004,14.4763,149.83,0.3443,20.3876,23.2283,2.7255,g
32.6467,20.156,42.0233,0.1061,28.6937,126.656,0.1868,27.2874,16.0801,3.0404,g
20.5348,11.7149,31.9573,0.3093,11.0175,186.821,0.5166,26.4456,4.0232,2.6542,g
81.8203,32.684,78.6512,0.0927,31.0313,263.055,0.1744,76.3706,9.2693,3.2848,g
-23.1141,5.9262,20.7334,0.384,7.1075,211.141,0.7342,-11.7531,0.208,2.0737,g
17.5263,-4.7663,21.7358,0.293,10.5355,80.2342,0.5753,16.8871,41.1555,2.2695,g
14.5461,13.1955,20.6022,0.2653,19.4903,197.117,0.4538,-10.1745,89.6589,2.6196,g
-33.8101,-9.8047,26.4178,0.242,16.2443,108.745,0.424,-14.7074,52.269,2.3979,g
-21.9961,-7.2268,27.9238,0.148,20.4816,62.1731,0.2904,17.6725,81.4656,2.7189,g
18.2173,-3.9038,20.947,0.246,12.872,100.973,0.4828,4.5452,34.4932,2.3375,g
7.2266,5.9242,23.8479,0.2217,12.1111,218.958,0.4404,4.5911,11.4981,2.5145,g
-18.5946,16.4383,27.3084,0.1509,21.357,123.343,0.3018,14.6071,38.1711,2.6101,g
32.1805,-10.8505,25.9452,0.2921,15.7109,238.538,0.4603,13.4379,24.248,2.57,g
-58.515,-14.4734,58.8799,0.1267,17.0451,246.013,0.2507,46.9975,2.622,2.8774,g
15.6953,8.8155,12.7005,0.3909,11.6757,174.246,0.7078,-9.2572,18.557,2.0846,g
30.7446,10.0321,36.8834,0.2351,12.123,189.478,0.4165,30.1455,1.1687,2.8149,g
-66.6358,20.0536,51.8897,0.117,25.4177,274.19,0.2301,39.3683,1.075,3.1181,g
-4.9948,-9.6865,32.1942,0.179,15.4169,155.657,0.3253,-9.731,19.6058,2.8058,g
21.5615,-23.0803,43.7671,0.1037,29.7969,131.255,0.1855,33.4166,27.622,3.4,g
6.0089,7.2154,24.7717,0.2762,10.5539,113.672,0.4711,19.2892,1.094,2.3683,g
-0.8443,-5.0448,21.4042,0.2425,14.0189,136.33,0.4756,7.505,2.3372,2.6345,g
-11.0628,14.5994,25.1194,0.2332,16.3569,170.738,0.4504,-17.4874,27.4012,2.2707,g
64.1982,6.3019,61.5172,0.1692,14.8567,243.478,0.3248,51.6806,1.2306,2.7694,g
-59.2361,-18.2469,56.4815,0.0824,34.5541,268.956,0.1632,36.4414,1.129,3.3925,g
-16.1014,-10.2901,12.5027,0.3587,11.9627,151.754,0.6921,8.9941,39.702,2.1973,g
-67.7377,-16.1175,55.0304,0.155,26.4331,274.001,0.2953,27.1398,8.2667,2.8287,g
-56.1207,12.7792,60.8973,0.1514,23.6533,273.238,0.2626,20.1166,0.411,2.9974,g
-14.21,-9.7896,12.9935,0.4479,11.0298,48.618,0.7506,6.459,50.922,2.3149,g
-15.2693,-7.493,41.326,0.1609,15.8124,36.181,0.3127,19.7499,13.4291,2.6479,g
12.395,6.1622,27.5007,0.2248,16.7829,91.7628,0.3801,23.8039,1.5129,2.9836,g
-21.6798,-4.4539,57.7782,0.1138,15.2163,212.741,0.2063,38.6586,3.0035,3.1327,g
14.4851,-4.1482,23.0372,0.3819,7.4659,212.49,0.7301,7.8437,37.469,2.5132,g
-9.2094,-7.93,25.2832,0.3165,9.7658,136.059,0.5353,-17.2168,37.32,2.4417,g
17.6483,-5.1195,19.9527,0.5162,6.5626,189.301,0.8201,16.5275,56.684,2.2292,g
26.5774,7.0052,28.1075,0.2392,16.6515,55.5549,0.4114,18.9105,43.177,2.7059,g
2.5285,-10.0594,29.6936,0.2262,18.4962,56.1804,0.3521,-13.0794,35.5052,2.6117,g
39.4791,-11.331,52.4962,0.1124,25.9855,246.589,0.2068,31.1899,8.9195,3.2056,g
-9.3369,-9.8358,24.8266,0.1807,19.6036,144.517,0.3517,12.2436,5.132,2.7903,g
0.1207,-13.1883,22.7595,0.2662,16.4605,133.187,0.4905,22.097,32.0104,2.7003,g
-10.7008,8.245,29.9425,0.2221,14.5918,198.41,0.3604,21.144,5.9751,2.5955,g
36.7565,12.5522,25.9384,0.2424,16.2946,107.972,0.4644,-14.7785,26.632,2.3901,g
18.0123,3.7254,38.2411,0.1445,15.8063,223.689,0.2605,16.6159,13.963,2.9063,g
-0.7233,-7.7875,16.9023,0.3983,10.8956,68.2083,0.6215,4.1971,67.477,2.248,g
41.1634,-3.4215,42.4526,0.1863,15.2802,122.813,0.3008,25.7461,11.9391,2.7007,g
-38.0315,-31.6672,65.6681,0.178,29.529,286.931,0.2893,-40.0109,9.9265,2.8751,g
-4.9703,8.1319,19.6428,0.2768,15.4887,252.673,0.4746,17.0838,51.0691,2.4241,g
-121.83,17.4341,95.2785,0.1606,23.9407,278.095,0.2825,76.4394,4.9547,2.9689,g
-8.1542,11.5886,31.7518,0.1883,14.9318,202.458,0.3517,18.4968,4.706,2.6817,g
-136.411,-12.294,119.109,0.1871,17.9183,320.563,0.3563,97.7142,3.444,2.5237,g
23.536,-11.4719,27.3093,0.1752,18.1957,235.582,0.3274,19.5152,40.08,2.5922,g
26.2062,-13.3103,62.1599,0.1403,19.1734,235.656,0.2617,42.0676,2.228,2.9304,g
5.4772,-9.1538,25.9153,0.3239,15.4458,71.3384,0.4823,-22.1741,42.9788,2.695,g
2.4313,-6.9039,28.085,0.3282,12.8567,179.107,0.4981,13.0427,25.4082,2.5927,g
-24.8054,0.0,24.5803,0.4372,0.0,155.971,0.7359,-16.9628,88.0912,2.0626,g
-13.777,17.6167,69.1062,0.0767,26.4615,172.123,0.1495,-23.6209,9.783,3.0156,g
-1.907,9.952,40.6449,0.2247,13.3364,232.282,0.387,-28.9783,5.7872,2.5855,g
-19.2469,6.931,23.1456,0.3293,10.428,102.47,0.639,-16.8162,60.5205,2.3118,g
-18.5124,-9.1071,22.5255,0.2325,18.5272,99.1468,0.387,-8.7272,39.3295,2.5855,g
86.3106,-10.2372,81.1973,0.053,35.969,236.321,0.1032,69.2886,0.614,4.0645,g
-96.1817,11.0953,71.5718,0.1124,18.1608,234.693,0.1843,25.6655,4.6137,3.141,g
-45.6908,-16.8017,40.2789,0.282,23.3107,284.663,0.4006,-28.1249,2.0323,2.8476,g
-2.8595,10.4155,21.0971,0.4022,8.621,104.977,0.6391,13.9122,5.361,2.3617,g
7.9032,-11.2358,48.2117,0.1217,17.2202,205.195,0.2316,-22.4167,4.4309,3.0063,g
17.9424,7.7301,23.2176,0.3579,10.6981,194.157,0.6548,18.2835,13.098,2.2945,g
1.5677,3.0901,22.7928,0.2388,12.7685,105.52,0.4775,-11.1945,8.78,2.3253,g
29.1888,6.237,41.7826,0.169,19.7467,187.952,0.3355,25.7764,1.328,3.1945,g
37.9863,-5.592,30.2838,0.2592,7.9487,155.164,0.5183,15.1299,9.0681,2.281,g
-81.1278,12.2306,55.7731,0.1291,17.4901,187.696,0.2497,34.8251,10.4898,2.6781,g
-38.3612,-17.1036,59.0802,0.1422,25.7911,290.778,0.2538,50.5402,1.0501,2.9457,g
-3.3275,6.8552,29.805,0.2317,12.3865,194.711,0.4146,22.1946,41.3475,2.4579,g
26.9748,-9.5814,24.089,0.3975,8.8371,229.267,0.635,9.164,41.9756,2.301,g
-25.1733,3.5544,19.1139,0.2867,10.1348,69.6987,0.5422,-6.977,40.884,2.3522,g
15.901,-19.5261,34.8445,0.1527,21.5673,117.459,0.2879,12.8881,5.8769,2.711,g
44.7981,19.5997,41.8803,0.1801,22.1277,200.619,0.3164,29.4729,2.2801,3.3672,g
-103.564,-22.8671,67.0577,0.1073,35.8086,283.958,0.2118,31.277,7.3095,3.0506,g
36.865,16.828,42.5871,0.2108,21.5638,167.469,0.3439,37.6912,18.593,3.0235,g
42.3025,7.4776,29.1046,0.2104,14.2871,224.784,0.3687,-15.1837,0.0578,2.4864,g
2.5271,8.1174,16.9503,0.4151,10.5943,200.555,0.6697,-6.1621,69.1045,2.3385,g
113.67,23.92,102.855,0.0487,37.4382,272.216,0.0953,85.5771,1.037,4.155,g
4.5549,-9.1656,18.0601,0.3825,14.4363,112.538,0.6903,13.7742,9.44,2.4281,g
-48.9436,15.585,95.8184,0.1751,18.7996,244.669,0.341,-60.6794,6.415,2.6405,g
2.121,-7.6769,23.3895,0.2592,17.1735,62.3795,0.4305,18.7541,12.6605,2.5334,g
-15.6348,-3.6791,28.5828,0.2026,17.0516,181.161,0.3527,-16.2065,3.05,2.6594,g
7.8038,10.1184,84.0375,0.0921,35.1717,336.464,0.1745,53.0591,0.401,3.7263,g
11.2064,-13.1971,38.4109,0.1228,29.424,90.1031,0.2239,26.2921,0.167,3.4013,g
22.2881,-3.7475,17.5606,0.3096,10.8413,158.607,0.5826,9.9063,16.7345,2.3385,g
-29.1614,11.4908,37.0689,0.1736,16.538,129.665,0.3337,-11.3445,2.76,2.6498,g
7.4178,-9.2377,27.9879,0.277,12.7318,188.477,0.4913,-19.2604,6.261,2.4579,g
3.4052,-6.5638,36.9557,0.2111,16.2352,185.961,0.3429,18.9984,2.511,2.9645,g
-33.3079,-15.632,35.8791,0.1616,20.5591,127.459,0.3198,7.2215,10.257,2.7716,g
65.2111,12.7169,41.7005,0.1167,19.1167,149.869,0.2222,30.5875,22.7226,2.7931,g
85.8011,6.9362,53.1406,0.1234,19.0322,193.562,0.2369,-47.4196,2.7357,2.7868,g
19.4371,-9.8189,28.0998,0.2143,18.5689,121.75,0.3592,19.6038,2.906,2.8663,g
-8.1838,7.7308,36.4776,0.1933,13.547,231.05,0.3589,-32.0062,6.2452,2.7328,g
-101.756,14.8199,61.4489,0.0925,24.0428,262.074,0.1822,37.3025,7.3758,3.2683,g
-28.4823,20.8342,104.113,0.0545,41.2098,311.279,0.096,83.5112,1.828,4.1523,g
-1.2498,-11.1146,20.928,0.2741,12.0626,154.758,0.5037,7.948,18.549,2.3064,g
-38.4156,-10.4312,90.5525,0.0632,36.4024,294.691,0.1171,71.3796,4.077,3.9952,g
-37.6078,53.4387,115.325,0.0937,57.1397,303.806,0.1467,-79.5937,4.588,3.3983,g
38.1011,-10.2505,72.656,0.1294,21.7885,140.962,0.2091,78.3007,11.6577,3.1421,g
-77.72,14.5994,65.8187,0.1111,21.7078,252.706,0.2185,45.9937,3.2964,3.2692,g
-1.7113,-4.5919,20.2318,0.2274,15.8402,161.134,0.4176,10.165,78.633,2.5752,g
20.9922,8.2013,32.1447,0.1796,19.3534,74.779,0.343,12.7919,62.3724,2.635,g
16.7802,-7.6542,37.7811,0.2327,15.0295,262.707,0.3653,36.8285,11.192,2.6522,g
55.4799,17.5311,100.185,0.0666,33.4334,263.678,0.125,93.13,3.049,3.6305,g
-65.8017,21.2552,88.9364,0.0973,33.7546,319.899,0.1896,62.9067,2.693,3.6536,g
-9.3867,-15.0628,23.3113,0.2627,17.6725,168.579,0.4312,-18.9766,82.0579,2.4409,g
5.3348,-12.5984,22.4471,0.2081,17.7029,184.781,0.4061,9.5615,20.1636,2.4706,g
26.7122,-7.2156,43.2057,0.2009,15.0189,193.438,0.3297,35.045,4.438,2.8417,g
21.5225,-8.3458,28.5515,0.2676,16.8605,208.254,0.4021,19.4031,17.652,2.5832,g
-14.6013,9.31,12.9223,0.4336,11.2174,126.239,0.7375,7.5715,82.7517,2.2292,g
-11.8519,10.6345,22.4171,0.2327,16.3697,184.921,0.4585,9.2871,1.3357,2.6309,g
-14.7038,-11.6194,13.0893,0.4113,11.0311,106.086,0.7623,4.5016,9.8482,2.1222,g
-7.1702,-9.0896,50.6671,0.1505,15.2077,208.903,0.2751,-12.0942,0.054,3.0643,g
49.7586,8.6793,64.0316,0.2362,14.5597,207.657,0.4157,63.0651,4.13,2.8376,g
25.2696,-16.307,31.8879,0.1587,16.651,68.3407,0.31,17.5417,31.3209,2.6091,g
1.2862,-6.0613,20.8577,0.3537,7.1651,240.018,0.6987,-8.4705,41.2181,2.0588,g
-45.1803,7.9246,88.0329,0.1137,24.5386,316.605,0.1897,70.259,1.607,3.7146,g
-32.9171,-16.8899,59.3429,0.2204,20.1505,298.244,0.3476,50.9459,3.982,3.1977,g
14.5792,3.4161,19.9142,0.2532,12.9894,49.0425,0.4954,5.8693,53.016,2.4385,g
16.9113,-5.7283,49.9507,0.0953,20.1441,226.752,0.1873,17.9832,0.4481,3.2653,g
24.3543,15.9911,68.5292,0.0752,29.0767,191.387,0.1495,52.1517,4.265,3.519,g
106.973,-10.4938,103.301,0.0841,23.459,274.182,0.1552,95.1682,2.053,3.4281,g
-77.1007,-19.912,87.6315,0.1623,22.9145,321.79,0.2911,45.775,2.4188,2.837,g
5.8112,19.8618,32.7716,0.1204,22.3119,95.8153,0.2328,18.6852,27.3093,2.5775,g
19.0434,13.9454,54.9239,0.1178,22.2381,235.294,0.2218,53.3134,4.34,3.183,g
94.0254,8.0336,78.4848,0.2778,13.4146,202.04,0.4444,-41.0307,0.13,2.4983,g
18.3752,16.2496,47.5067,0.1183,23.3557,257.551,0.2315,36.4954,5.6571,2.8979,g
0.4347,-8.3583,25.3202,0.3925,9.612,216.813,0.6241,21.4067,5.08,2.5569,g
10.7882,8.9408,21.4802,0.313,11.5451,97.1281,0.6008,20.2038,34.988,2.3766,g
12.5394,12.4998,19.4394,0.2747,16.9197,101.555,0.4747,18.4987,29.742,2.273,g
15.9369,-3.5753,20.801,0.3215,12.5919,70.8116,0.5188,15.2411,23.3742,2.3531,g
0.6169,-4.942,25.0814,0.2686,17.2814,130.519,0.4521,9.6426,16.3615,2.8176,g
-0.7668,-4.4063,19.2987,0.4477,7.4549,129.426,0.7364,5.6973,2.182,2.0774,g
28.1516,10.4169,74.4411,0.067,31.977,236.404,0.1333,54.6877,5.3512,3.4806,g
7.7326,-8.1339,25.7412,0.217,16.0518,185.854,0.4282,22.7282,17.059,2.5416,g
-0.3136,5.2685,32.3656,0.2726,9.7166,143.377,0.5181,25.3308,43.291,2.5211,g
22.3126,6.9124,24.8621,0.1995,17.4983,127.088,0.3811,25.0444,30.876,2.6469,g
-6.894,10.7424,21.3467,0.3006,10.2704,157.859,0.5955,17.941,51.857,2.2504,g
-0.2184,-6.1752,21.0144,0.3457,7.1339,147.092,0.6766,4.76,80.0502,2.1287,g
17.7518,9.7261,26.2364,0.2752,13.2262,199.666,0.482,-5.925,34.849,2.444,g
-1.7621,8.0081,24.3015,0.2702,11.4255,189.42,0.5231,-17.8319,35.861,2.5391,g
-47.1506,-28.3885,73.8427,0.1483,25.4572,279.028,0.244,37.7488,9.4318,3.1664,g
-7.2648,7.0587,22.4037,0.2284,12.8155,78.5615,0.4253,-3.59,34.361,2.6767,g
-9.235,10.3638,39.4806,0.1392,18.9588,159.242,0.2773,24.7853,10.02,2.9687,g
45.2636,-24.0759,38.8126,0.1167,32.0426,130.508,0.2127,25.7333,34.586,3.0986,g
10.1165,-10.5041,34.7766,0.3065,13.5516,161.569,0.4809,32.6737,15.0744,2.5328,g
21.2353,12.987,58.3282,0.0848,31.4805,229.249,0.1647,47.8745,3.8333,3.4804,g
-21.5407,9.9859,21.5347,0.2939,11.106,113.479,0.5636,-19.391,21.636,2.2175,g
92.1223,30.6496,109.535,0.0934,37.033,171.334,0.1561,93.7827,6.105,3.4319,g
14.1637,-7.6536,27.2841,0.2344,15.1319,241.794,0.3767,16.1624,11.6482,2.567,g
-34.2454,15.9571,69.4337,0.1693,23.0851,291.627,0.3101,25.8116,9.5359,2.9602,g
60.688,14.4139,56.1006,0.1433,20.8356,141.825,0.2339,46.3455,12.322,2.932,g
7.6486,-5.9178,36.7657,0.1688,14.3265,114.97,0.3344,27.1529,1.892,2.7875,g
21.5137,-6.436,17.9634,0.3413,10.2982,153.134,0.6561,11.0116,37.525,2.2765,g
6.0152,8.8885,17.4089,0.4158,13.6074,211.495,0.6028,-14.4532,86.211,2.5099,g
24.0793,14.0566,46.5667,0.1059,25.5487,153.452,0.194,41.5627,13.249,3.5403,g
31.3982,-12.0391,26.0226,0.3006,14.3748,139.172,0.4644,17.1045,13.986,2.5453,g
24.6252,-3.8149,18.7287,0.2873,10.3512,225.653,0.5448,8.0026,46.959,2.1271,g
5.3718,-10.6395,21.9528,0.3013,9.9429,189.258,0.5828,-17.2517,27.259,2.179,g
5.9967,10.7776,30.5904,0.2016,16.5965,195.0,0.3441,17.8634,15.8836,2.7063,g
-14.0687,-8.4104,31.3756,0.3519,8.4294,173.125,0.5606,-12.2035,7.917,2.4005,g
23.0303,-5.721,30.0087,0.2845,12.8582,264.17,0.5632,-11.7696,6.388,2.2405,g
-23.418,7.5898,29.4021,0.3656,10.3135,145.465,0.5687,-26.2285,11.165,2.4125,g
-9.4101,-13.9572,58.7928,0.1043,18.8266,200.618,0.1995,-33.669,5.3936,3.1844,g
10.774,-13.1932,21.8698,0.1878,18.1692,87.2234,0.3628,-9.1789,65.514,2.4935,g
18.3389,-20.3238,46.347,0.138,23.8871,200.038,0.2387,42.1347,7.5772,2.8751,g
50.3178,12.9669,37.4765,0.1656,24.8276,180.572,0.2877,20.5619,8.441,2.9643,g
17.9742,3.6117,17.4943,0.4283,10.0757,121.591,0.6631,13.4959,38.527,2.4456,g
-50.1549,-2.3443,35.7428,0.2271,11.3646,215.085,0.4062,-12.0617,20.028,2.5496,g
-15.1873,-11.4904,12.6725,0.3615,11.7432,226.386,0.7136,5.0536,87.3142,2.0273,g
16.8461,0.0,12.4051,0.3516,12.0785,226.686,0.6758,-10.5871,7.605,2.0394,g
36.1072,16.219,40.2084,0.1755,20.5476,144.551,0.2921,23.0184,9.545,2.7623,g
14.4846,-17.4056,31.4511,0.1805,22.2625,242.491,0.338,18.2086,9.1233,2.8943,g
25.0289,-10.8981,48.962,0.1559,21.8454,66.8445,0.2903,45.37,9.569,2.8736,g
5.7706,-8.251,27.8634,0.278,9.4193,229.915,0.5296,21.3019,10.3051,2.5792,g
21.2967,14.7789,29.4141,0.2351,18.504,188.463,0.368,17.2504,2.642,2.9199,g
