fWidth,fM3Long,fSize,fDist,fConc1,fAsym,fAlpha,fM3Trans,fLength,fConc,class
9.6415,-16.0567,2.4393,185.406,0.2491,54.5746,1.811,-6.2314,41.3935,0.4364,g
15.8921,7.0359,2.5132,101.814,0.204,25.5608,59.5027,-9.1635,22.611,0.4018,g
24.0653,62.753,3.3732,251.117,0.0773,101.123,0.145,9.8767,87.6679,0.1465,g
11.0972,-6.9469,2.2455,193.558,0.3267,1.8081,88.7401,-6.0428,17.2203,0.5795,g
27.4756,42.0865,3.3914,269.094,0.1403,-56.9153,6.0118,23.4491,59.534,0.2441,g
16.2839,-16.5182,2.937,181.39,0.1983,-26.7915,6.769,10.0584,35.7929,0.3468,g
15.1153,17.6482,2.618,66.3042,0.2494,15.3396,4.195,9.2523,28.6874,0.4554,g
15.7421,22.9909,2.7612,167.227,0.1291,-48.4286,5.392,11.2601,42.6463,0.2548,g
27.0474,61.5653,3.4956,185.25,0.1254,56.0609,7.5304,12.1599,65.2483,0.2096,g
20.2337,10.7198,3.0022,167.449,0.1517,-12.552,6.867,14.7785,37.4641,0.2786,g
27.0704,28.3339,3.3368,358.141,0.242,17.2462,2.569,14.6997,82.8129,0.3675,g
11.4597,-3.1813,2.2788,186.921,0.3974,0.6879,32.5307,-7.8056,16.0952,0.6158,g
27.0713,83.2974,3.5626,270.988,0.0656,74.4344,0.921,-15.1245,98.4686,0.1306,g
14.8971,-30.5689,2.866,193.503,0.1627,28.0756,7.5196,8.393,44.9628,0.3077,g
12.4765,-8.4311,2.472,108.877,0.2816,1.9274,4.498,-10.0654,19.8177,0.4958,g
9.7491,17.9628,2.2695,238.8,0.3199,23.4231,5.197,-11.0295,22.1144,0.6075,g
23.7632,49.3294,3.2362,277.996,0.1303,-50.357,1.4357,-13.6863,62.6862,0.2409,g
42.4963,53.6545,3.2955,285.59,0.0767,-56.7601,18.873,-26.7852,93.955,0.1332,g
17.9545,-22.1105,2.8065,244.041,0.1475,18.3858,10.018,-12.4178,32.6908,0.292,g
64.1651,80.753,4.4178,286.306,0.0313,19.6742,0.8238,46.7638,107.237,0.0618,g
12.9132,9.6108,2.5224,191.47,0.2808,23.3239,7.943,5.8235,23.9315,0.5225,g
11.8327,-9.8924,2.2266,192.025,0.3769,16.1353,56.6622,7.468,12.5969,0.6944,g
26.591,86.5058,3.0286,294.539,0.1128,31.8217,5.144,-15.9754,106.523,0.2163,g
10.7634,9.5784,2.2068,110.593,0.3012,22.9165,23.8976,-3.7268,17.8221,0.5714,g
18.6558,-6.9082,2.7582,53.7854,0.1702,-16.1551,68.2129,-4.9362,26.6038,0.3124,g
17.9348,20.5415,2.766,135.511,0.2151,18.5997,24.9607,16.9561,29.3091,0.3685,g
11.3248,24.5807,2.4023,136.067,0.2436,27.6661,46.602,-6.2009,28.68,0.4713,g
17.9101,-10.9451,2.5428,100.036,0.308,-0.5129,78.822,9.5202,18.9358,0.467,g
11.0859,48.0403,2.3757,198.135,0.2842,38.6706,17.5315,4.0346,60.2993,0.5095,g
12.3029,-10.6956,2.4676,99.7899,0.3492,3.9061,62.5869,-10.7463,18.3843,0.5588,g
23.1218,38.3811,3.0978,224.221,0.0874,-8.3978,15.9683,-11.9017,44.7062,0.1741,g
12.3808,-9.8406,2.4306,185.337,0.2876,29.1367,18.2742,-6.1479,22.4719,0.5455,g
21.7036,-10.5479,3.0513,141.443,0.1559,-13.1776,17.8597,-18.545,27.4773,0.2968,g
23.1906,37.2549,3.2172,231.706,0.1252,49.2386,0.7988,-17.457,49.1764,0.2432,g
16.296,14.4432,2.634,48.6631,0.2381,8.5442,54.781,-12.4308,20.7636,0.4413,g
32.0574,66.1814,3.7889,217.139,0.0684,49.1721,5.7626,-20.8752,74.3917,0.1255,g
16.8952,17.2509,2.8802,234.868,0.1746,38.7674,0.472,11.3048,35.8286,0.307,g
11.5561,-3.5917,2.1931,130.239,0.3237,0.3593,0.444,5.14,16.5073,0.5962,g
34.2975,57.1895,3.6335,343.313,0.1115,-56.1703,0.803,12.4814,90.3579,0.1823,g
18.1086,-77.2964,2.7675,257.187,0.1204,153.662,7.9135,-5.8706,78.3373,0.2408,g
12.8863,-10.67,2.4158,167.368,0.3013,2.7454,86.453,7.8956,18.0667,0.5643,g
21.854,10.6287,2.9528,84.8094,0.1321,-20.1555,18.7851,-9.9417,29.0629,0.2564,g
18.2218,15.8917,2.9101,201.515,0.1691,22.4953,4.611,-2.6572,40.0059,0.278,g
30.0083,68.6832,3.3167,312.997,0.1305,-48.6923,1.7621,-23.293,104.202,0.2214,g
19.4228,-44.503,2.9373,240.085,0.1473,5.263,3.776,-12.1258,61.3563,0.2865,g
13.9602,-14.5524,2.6911,185.153,0.2067,3.4461,3.262,1.5275,30.7413,0.3788,g
30.6278,77.3711,3.8192,305.775,0.0836,-55.9314,1.219,-19.051,114.171,0.1576,g
19.347,22.4989,2.639,202.71,0.194,29.5673,23.197,15.0365,29.1545,0.3559,g
10.9524,6.602,2.1538,168.668,0.4667,-13.8539,3.5444,-5.0659,12.9624,0.7368,g
15.0317,-11.8123,2.6309,208.256,0.1579,15.5971,19.418,9.2908,35.2351,0.3088,g
10.4824,-16.7002,2.5139,69.9286,0.2588,11.4173,9.4811,-5.3403,24.2394,0.49,g
16.4454,10.9784,2.4133,203.596,0.1988,11.4076,19.7041,13.7105,24.932,0.3784,g
6.7399,-11.7222,2.0986,136.545,0.4024,-23.7924,15.8008,-6.6181,21.8884,0.7171,g
16.4198,-18.0543,2.4354,163.597,0.2917,-18.8573,2.8735,6.0286,22.8704,0.5761,g
22.8423,-13.463,2.8011,135.973,0.181,-8.2834,36.647,12.2456,26.591,0.3368,g
11.7431,17.2466,2.5944,219.566,0.215,34.2181,26.3933,-5.1048,25.6568,0.4249,g
10.3697,33.0502,2.7642,235.973,0.1678,28.2344,6.61,7.5099,63.2448,0.3219,g
15.9851,21.6024,2.8893,181.714,0.1581,-6.5206,5.658,9.4766,31.961,0.3135,g
19.2336,75.3194,3.0934,211.81,0.1367,73.6665,4.5935,-11.1982,74.7378,0.2452,g
10.6854,20.6316,2.3971,201.07,0.3307,13.7192,1.727,-7.3335,24.8732,0.517,g
12.7643,-20.6969,2.5065,91.4822,0.2788,6.0017,30.92,-5.7731,28.0155,0.4611,g
32.3821,-25.4792,3.134,254.782,0.0856,-0.5381,1.412,-23.8037,65.7189,0.1689,g
13.3288,26.6821,2.5815,121.183,0.3526,13.1107,8.3257,4.2471,30.2651,0.5111,g
25.464,58.431,3.5496,289.818,0.0972,51.9089,3.4608,12.016,74.479,0.1876,g
13.9765,11.1155,2.3579,164.059,0.3794,-22.9591,38.364,5.7523,18.8959,0.7105,g
17.0457,-25.7894,2.5977,255.44,0.1982,-21.7257,17.1,-14.4791,33.8389,0.3636,g
12.7046,19.056,2.5916,68.7253,0.1857,22.422,6.8788,-9.3522,28.9692,0.3713,g
16.5992,14.412,2.4639,74.0235,0.232,22.0001,3.637,-1.3855,20.2971,0.4192,g
23.2511,34.574,2.899,228.243,0.1546,15.2309,15.967,-20.5452,41.5906,0.2927,g
14.2675,37.3314,2.6201,126.02,0.2098,47.3795,3.139,-8.7793,52.1899,0.3477,g
12.9405,-13.5898,2.3901,121.848,0.3442,-9.4504,42.0438,-12.736,24.5139,0.5336,g
19.5163,-24.1026,2.6875,146.936,0.2228,38.9418,8.572,4.0194,34.8917,0.4086,g
20.5217,14.7196,2.7067,155.721,0.1955,19.9519,46.2761,11.3278,20.9486,0.3674,g
20.4503,-32.3875,3.1313,206.323,0.126,-3.517,9.399,14.2109,46.0957,0.2365,g
21.185,22.2313,3.1217,186.422,0.1281,0.0356,2.16,13.1915,34.9712,0.2372,g
16.6363,16.9448,2.9437,191.308,0.1736,5.7786,4.6127,11.1982,32.3228,0.3449,g
19.6459,-22.844,2.6479,112.306,0.1631,-17.556,33.685,-17.2351,29.4758,0.324,g
24.1383,-34.3792,3.1422,250.754,0.1027,70.5787,3.446,18.0536,68.8179,0.1903,g
6.9776,-12.0343,2.0986,148.004,0.3944,-23.238,76.7401,-6.26,21.1959,0.7171,g
22.0402,34.0315,3.0717,110.618,0.1149,-20.6975,7.436,-13.3497,44.613,0.2289,g
17.5945,21.8974,2.7955,171.955,0.1817,-7.9106,2.9065,-8.4883,40.9586,0.2802,g
31.0426,71.1547,3.7042,277.643,0.1062,44.1389,2.3374,17.3918,73.7126,0.1951,g
23.7679,61.9575,3.5853,223.572,0.0944,43.4594,1.891,-8.0893,80.1827,0.1517,g
19.619,74.8247,3.3321,206.22,0.1161,68.7253,0.7759,8.4793,81.4298,0.2048,g
11.5726,5.2501,2.2504,82.6556,0.3062,-1.0495,21.362,3.5694,16.4922,0.5955,g
29.1229,53.0612,3.5139,199.46,0.0883,33.1923,10.117,-21.9219,58.7014,0.1703,g
25.8063,35.6104,3.0885,230.259,0.1301,14.9229,5.42,-15.1241,48.8644,0.23,g
12.0315,18.2834,2.5366,249.637,0.2311,4.3012,15.928,4.7342,27.406,0.4244,g
16.6555,-19.0066,2.5192,149.966,0.2194,-16.7181,1.897,10.239,26.8053,0.3752,g
16.3985,14.5276,2.6154,204.254,0.2582,6.6349,5.602,14.4249,22.0196,0.4485,g
16.5206,26.9558,2.4479,131.1,0.287,27.1246,15.8624,-6.3283,30.4114,0.5062,g
14.8097,-16.7027,2.5993,163.973,0.1849,-3.1284,1.646,-9.9743,31.2945,0.3547,g
11.4433,-2.8617,2.4023,114.229,0.3703,15.0194,23.933,11.7185,12.8742,0.7366,g
15.3447,18.1519,2.8102,213.781,0.1525,31.1707,2.1648,-5.9338,36.5896,0.2864,g
15.8644,8.4006,2.6651,112.665,0.1762,-37.0489,39.2971,8.8706,29.0641,0.3459,g
25.0567,-20.7079,3.1189,207.976,0.1106,40.8972,1.198,-11.99,45.629,0.1871,g
32.0344,53.4874,3.6415,228.008,0.0711,18.3476,0.968,21.1622,65.2688,0.1384,g
17.5466,-5.5595,2.596,72.6392,0.2091,-0.8051,70.193,-14.9049,26.3431,0.4157,g
8.2326,18.9776,2.4249,151.173,0.4192,20.6897,23.7678,-10.9609,21.7666,0.7143,g
19.369,-22.0762,2.8309,154.428,0.197,-10.8869,5.898,-8.2597,31.2839,0.3675,g
7.3705,7.907,2.1446,201.339,0.4122,-1.5119,66.271,-5.1664,19.8813,0.7312,g
20.6403,-17.9222,2.9373,218.888,0.0988,-26.7256,16.521,-10.849,45.1878,0.193,g
39.0434,70.6316,3.9142,228.14,0.0687,-103.367,5.526,-32.505,89.1019,0.1186,g
12.6284,-14.0198,2.4023,152.442,0.2911,-26.1067,15.634,5.1836,23.7382,0.5267,g
17.8475,18.9666,2.7738,217.474,0.2029,31.8128,15.547,-8.7419,28.9743,0.3519,g
12.3597,3.5963,2.3646,88.237,0.2527,-1.219,0.1708,9.8591,20.6349,0.4881,g
32.227,-87.3744,2.8426,273.158,0.2162,-107.863,8.2015,-20.5931,118.581,0.3491,g
21.9626,50.9593,2.6299,301.252,0.2075,75.0829,0.482,-25.1506,77.1568,0.4103,g
29.402,49.0954,3.2895,226.76,0.0922,44.4098,0.404,32.7351,67.191,0.1833,g
18.1064,-13.5556,2.5289,223.795,0.1997,15.7258,2.572,11.3862,24.226,0.3728,g
21.5068,45.5527,2.9692,356.707,0.2507,26.438,0.6186,-13.7209,64.62,0.4605,g
22.8223,19.1444,2.7835,147.107,0.1638,13.8402,43.7885,-20.7635,30.567,0.2815,g
22.0771,62.1973,2.9571,318.007,0.1396,60.3155,7.795,-11.0676,61.7465,0.2627,g
15.4363,17.2458,2.6924,169.241,0.3421,1.2766,22.8702,6.3163,21.2787,0.4934,g
9.9857,28.2088,2.4393,193.075,0.2418,12.8833,21.853,-4.2739,35.4735,0.4364,g
30.3507,54.7852,3.2045,303.346,0.0971,47.2419,2.57,28.4108,71.7603,0.1848,g
21.3518,31.882,2.9576,296.595,0.2111,-42.9887,2.325,-14.1963,51.2164,0.3716,g
14.4548,15.146,2.5971,125.028,0.2516,36.3495,2.529,-11.3102,47.8173,0.5006,g
34.529,45.0492,3.4361,391.406,0.2046,29.7269,1.267,-20.5077,78.0986,0.3396,g
15.9664,-30.3497,2.7927,105.392,0.2087,-24.9097,3.198,15.5359,34.3559,0.382,g
33.524,70.572,3.9307,249.883,0.0682,15.5649,0.8501,25.4281,75.4261,0.131,g
11.1603,37.7748,2.6335,268.036,0.2895,-73.0126,2.4634,4.0351,50.8299,0.5047,g
10.9523,2.6711,2.1477,192.14,0.395,-14.8886,28.553,11.8531,13.15,0.7687,g
27.3795,-79.0104,3.0702,279.306,0.1034,-82.8951,3.573,17.1011,82.4143,0.1829,g
42.3957,104.715,3.6328,198.331,0.0516,-130.07,8.0112,17.5309,127.056,0.0983,g
17.3947,15.9701,2.5185,203.366,0.3288,10.598,14.9967,-17.7075,23.9025,0.5121,g
15.7378,24.4761,2.7782,236.152,0.2025,-96.1277,10.426,16.1435,64.8106,0.295,g
15.698,19.0649,2.6123,182.55,0.1746,27.1143,22.259,9.4098,36.8172,0.3126,g
22.5302,-26.8253,3.3729,232.895,0.1049,23.1737,1.586,14.4202,42.9036,0.2081,g
6.653,-12.6647,2.1156,177.286,0.4176,-23.2915,27.9743,6.6528,21.9979,0.728,g
28.9634,32.979,3.084,171.15,0.0861,40.3918,3.905,25.4067,51.0301,0.1665,g
11.3739,-8.3363,2.1123,202.092,0.4208,14.9591,4.803,-8.7452,12.855,0.7259,g
19.7337,55.9957,2.9248,257.096,0.1397,22.8397,7.8247,10.4966,59.996,0.258,g
12.5919,-12.064,2.4175,104.611,0.3002,-18.3682,18.6497,7.1382,20.0049,0.5163,g
7.0015,13.8313,2.1599,186.238,0.4325,20.468,31.0284,4.9394,19.9394,0.7958,g
13.9681,25.9408,2.6637,238.754,0.2918,23.5462,8.1316,-3.6015,28.3129,0.5119,g
50.767,-59.6968,3.4115,296.466,0.0766,-74.1327,14.227,-31.9915,126.665,0.14,g
18.0102,-19.9217,2.7139,220.962,0.1671,-38.0924,2.7663,-8.9393,44.1068,0.3304,g
13.7549,-31.4075,2.7135,216.158,0.2118,-16.8433,3.3124,-6.6655,45.845,0.3327,g
24.0335,62.5019,3.6595,248.368,0.1033,41.1593,4.3753,15.8945,62.8457,0.1941,g
12.6632,63.3203,2.4616,186.794,0.1744,39.619,58.555,6.2318,66.0024,0.342,g
23.9629,53.8253,3.5289,219.94,0.1037,-6.6618,1.797,12.2056,62.1358,0.1994,g
10.4812,16.5079,2.2304,34.6583,0.35,-5.3881,86.1169,7.8064,20.3675,0.6118,g
10.7504,4.1221,2.1255,183.269,0.4757,-13.5401,67.4915,9.4859,13.0438,0.764,g
20.3629,35.0869,3.081,258.15,0.1407,15.3647,4.4764,13.535,48.1834,0.2548,g
16.3166,18.1458,2.2844,205.85,0.2156,-34.9859,37.511,6.347,20.5928,0.4208,g
23.3882,-32.53,2.9385,224.298,0.11,76.1369,3.0261,11.4219,47.4846,0.2154,g
15.2041,14.0045,2.3404,159.815,0.3356,4.5206,29.191,0.5934,18.6105,0.6575,g
13.7651,-24.8968,2.7649,222.346,0.1607,35.146,1.085,-5.8808,33.8791,0.3127,g
20.1168,12.3317,2.7486,201.187,0.2221,-13.8151,13.2785,-17.1105,27.9597,0.4103,g
40.1924,116.453,3.4518,217.376,0.0839,140.904,4.0716,-18.5268,154.646,0.159,g
25.813,27.3017,3.1188,177.835,0.1525,26.6665,14.985,23.5292,35.8764,0.2929,g
20.6488,-24.9739,2.7517,142.75,0.1267,-10.1345,18.7887,-8.4211,31.0421,0.2498,g
10.999,6.3665,2.3692,131.501,0.3996,-3.3234,11.404,-8.1195,16.5285,0.6581,g
11.7226,-10.5176,2.3253,161.396,0.2861,3.0502,61.51,-11.1042,20.8088,0.5579,g
22.8833,53.2844,3.2174,219.278,0.0676,25.1115,9.2116,-7.2291,71.5129,0.1261,g
24.0639,42.1082,2.8045,269.424,0.2251,32.6171,11.1895,-23.6063,51.7479,0.3765,g
11.1088,19.5778,2.238,97.4132,0.3844,15.3367,56.0249,7.9295,21.9021,0.6185,g
24.3665,31.34,3.0065,272.608,0.1443,-71.6707,15.0473,19.6819,60.9604,0.2562,g
15.6036,28.0062,2.5244,178.469,0.2377,27.3099,22.478,-8.1598,35.8039,0.4126,g
17.2349,-26.439,2.9327,262.751,0.2119,-7.3003,8.849,8.9795,30.4443,0.3479,g
24.0694,21.5231,3.2105,198.016,0.0785,60.4266,2.2837,-8.1682,58.6289,0.1509,g
10.037,-10.6362,2.3502,168.314,0.3638,6.3253,21.666,7.6939,17.5379,0.7143,g
23.3338,110.17,3.0699,284.747,0.1052,101.62,10.8666,17.038,113.913,0.189,g
33.6777,98.1006,3.9115,287.302,0.0555,14.9805,4.894,26.4236,106.44,0.1073,g
16.9783,11.782,2.4518,135.544,0.1996,6.0928,80.5721,-6.6522,20.7849,0.3958,g
14.738,-21.7731,2.683,238.556,0.2147,10.977,12.395,-5.3946,30.2852,0.3921,g
10.8881,-16.3465,2.4338,32.537,0.2744,15.8718,48.996,-0.5974,22.0656,0.5304,g
10.6149,22.618,2.5045,117.087,0.2833,6.9908,11.3112,5.7368,25.4076,0.5446,g
36.004,109.93,3.0615,177.848,0.1141,-152.978,3.8617,23.0221,152.893,0.1953,g
27.0297,28.5863,2.9963,176.803,0.1296,9.2118,5.212,-8.8036,42.9672,0.2421,g
22.1106,-3.8675,2.5372,132.83,0.2656,1.881,21.346,-18.0159,22.1758,0.4354,g
7.466,1.0294,2.2109,216.185,0.5446,-0.586,69.8962,-4.2404,17.5277,0.7815,g
11.8389,5.0444,2.4518,205.39,0.3375,-1.9127,40.6918,-5.3621,15.8049,0.6254,g
27.6151,42.6917,3.3077,332.491,0.1494,2.5949,0.2716,19.4383,85.7886,0.2708,g
15.0466,-18.0407,2.5434,107.234,0.3019,-8.7048,64.279,-7.4007,24.5519,0.4635,g
11.1194,18.7941,2.2945,216.512,0.2817,20.9162,59.294,9.8703,20.5544,0.5584,g
25.0471,16.2811,2.8404,185.537,0.1321,4.0515,16.727,11.5845,29.0851,0.2426,g
21.4228,21.4761,2.8202,330.619,0.27,-30.7915,6.2941,-17.9278,54.6799,0.3812,g
14.9248,-39.5128,2.7259,288.182,0.2566,-53.2244,2.565,-15.9558,77.0603,0.3665,g
11.6365,3.0816,2.2648,278.349,0.3995,-1.2639,31.9616,7.8491,15.765,0.6304,g
21.234,65.6445,3.2913,300.69,0.1153,66.4239,0.1015,-13.1869,89.5539,0.2178,g
16.042,76.9637,2.7679,237.756,0.2346,-147.994,0.5051,-8.8445,92.5755,0.3481,g
6.2161,18.0188,2.2028,242.563,0.5486,17.4198,30.257,-6.1225,20.911,0.79,g
11.7726,-7.9213,2.2956,124.255,0.2962,-20.7168,84.1351,-11.0813,26.0604,0.5367,g
15.9345,12.8222,2.3784,126.346,0.2741,12.9755,17.7641,-15.1791,23.9972,0.4519,g
14.4192,24.5918,2.7344,122.236,0.2332,21.2478,5.858,-10.8637,30.2787,0.4442,g
27.4074,46.7094,2.8603,349.763,0.1759,9.1311,1.1998,16.8484,72.7662,0.3172,g
12.966,10.9956,2.3086,41.259,0.2826,14.5015,73.4998,2.4047,19.6238,0.4963,g
0.0,20.6071,2.248,100.169,0.3927,10.1696,0.0,0.0,30.3926,0.6158,g
23.5505,-16.5257,2.8814,53.2158,0.1636,8.8321,32.6827,-14.4703,29.7423,0.2957,g
14.4386,8.7238,2.7756,209.778,0.192,-6.6857,2.3698,6.5997,29.7516,0.3839,g
18.8493,-17.3796,2.4216,138.949,0.233,-19.1632,42.506,-15.7077,25.0793,0.4356,g
29.803,33.3994,2.7585,118.82,0.177,21.783,56.554,30.3932,35.2684,0.3069,g
28.1804,58.615,3.0732,300.601,0.0942,26.0423,3.2204,-23.5047,89.9295,0.1817,g
11.1782,-19.477,2.3598,56.5891,0.2948,-13.2691,63.099,-8.6011,22.5061,0.559,g
12.5582,-12.9328,2.3043,152.569,0.2556,-30.1956,36.4389,10.0491,34.4809,0.4715,g
20.3707,32.0425,2.8576,147.678,0.1159,12.477,2.219,-9.5531,45.1593,0.2304,g
19.3979,26.6164,2.9403,167.038,0.1383,59.0774,7.917,-13.1682,41.3546,0.2742,g
25.5496,31.3971,3.1488,286.875,0.1608,-43.8206,2.3595,-19.5009,58.9042,0.2641,g
21.3868,28.9764,2.8684,281.671,0.1862,9.3074,18.5652,-17.9516,33.9512,0.3304,g
22.5984,30.195,2.5838,125.626,0.2282,-55.1437,9.497,-10.4971,36.5911,0.399,g
30.5812,77.7325,3.8613,309.13,0.0832,-53.3292,5.239,22.1634,80.7503,0.1555,g
10.9569,19.0496,2.5257,70.7783,0.3592,2.5675,55.6963,8.5085,22.0215,0.5484,g
17.9673,36.5453,3.0298,242.555,0.1134,-13.9348,4.7341,3.0183,50.131,0.2232,g
19.1664,-75.4066,2.9227,310.737,0.1476,-51.0273,2.0319,12.9273,106.41,0.2939,g
16.7964,-18.208,2.6642,213.169,0.1701,3.6149,2.4949,9.8634,28.8255,0.3402,g
10.6295,-20.0564,2.357,139.681,0.3319,-5.0412,36.1048,-8.3628,24.2004,0.5143,g
17.5065,25.0693,2.601,182.817,0.1717,18.4276,34.4278,14.006,34.3304,0.3308,g
19.7466,67.9882,3.1992,245.683,0.1135,65.8724,2.091,17.0617,76.4616,0.2042,g
13.6684,12.0845,2.658,178.527,0.2187,-2.211,2.2951,4.3089,30.7003,0.4264,g
14.7949,15.7521,2.534,215.073,0.1623,20.4739,6.201,10.8674,31.4724,0.307,g
12.919,6.8389,2.4495,190.147,0.2895,12.6109,17.1307,-7.3042,18.7125,0.5435,g
12.9288,15.9759,2.4183,226.568,0.2309,-44.1834,5.177,5.7684,33.0135,0.416,g
47.3813,50.4368,3.4034,331.963,0.1045,0.4826,10.316,-37.1945,77.8551,0.2082,g
20.0005,28.0751,2.8038,136.668,0.117,3.1403,17.067,-15.3392,40.2265,0.2294,g
11.469,-10.0721,2.5922,132.145,0.3261,-6.4752,9.2904,-7.5444,22.3493,0.5396,g
10.4034,5.8317,2.1319,166.803,0.5055,12.7827,56.4494,-9.5705,13.0752,0.7823,g
24.1482,-5.3399,2.9987,60.8754,0.159,-4.2095,77.094,18.5449,28.9007,0.2828,g
21.3305,9.9506,2.7239,91.3365,0.1917,9.9358,75.388,15.6597,23.0918,0.3532,g
10.2031,-18.359,2.4074,171.393,0.3268,-13.8392,14.9106,7.9794,23.7423,0.5871,g
36.8456,74.3498,4.0284,276.962,0.0579,18.4065,3.692,-18.8167,92.6674,0.1114,g
16.0307,-12.8277,2.5289,216.192,0.2855,0.3788,6.2697,5.7442,19.1601,0.4793,g
12.6951,6.9841,2.4005,204.558,0.2366,-29.5819,30.9668,8.7935,21.6457,0.4573,g
14.4573,-30.7359,2.6537,306.127,0.2741,-74.2941,2.4533,-8.6304,84.6703,0.4417,g
26.5278,23.577,3.2053,328.602,0.1854,-0.5942,1.086,3.9269,62.1284,0.3222,g
11.6572,-6.4504,2.0774,190.893,0.3724,15.309,36.458,-11.3955,12.7309,0.7197,g
13.4808,30.927,2.7536,252.95,0.2055,-79.4267,10.0836,11.7094,53.4552,0.3704,g
14.0872,16.7718,2.6693,214.258,0.166,19.3865,5.4091,-10.2249,30.4651,0.3276,g
14.3241,-6.0954,2.7543,208.083,0.2298,25.2085,14.5024,8.1137,26.6705,0.4507,g
0.0,17.5986,2.1538,130.662,0.4456,23.0528,11.469,0.0,23.3544,0.786,g
14.8955,38.5268,2.6154,142.196,0.2218,32.7394,18.8358,-12.0441,41.9869,0.3491,g
10.6997,3.675,2.2227,202.697,0.2605,-0.158,26.3124,-2.7717,18.2046,0.509,g
15.5455,-18.3527,2.5688,217.13,0.2335,-22.7362,3.443,-7.6625,20.0133,0.4615,g
17.4857,53.0839,2.4669,162.499,0.2782,53.5414,5.663,-15.6082,65.9351,0.4983,g
16.3281,-18.7301,2.4014,166.668,0.248,13.7201,38.3827,10.3779,26.181,0.4246,g
15.3607,26.4128,2.6289,176.472,0.1469,6.0189,26.7977,10.5198,35.9089,0.2914,g
20.3191,-18.1053,2.5641,200.807,0.2169,-15.6993,26.398,-9.3697,29.1833,0.4229,g
18.6041,7.0832,2.7173,197.672,0.1314,49.0415,5.0738,-6.4088,46.6994,0.255,g
25.7017,38.6336,3.4919,264.024,0.1042,-77.1629,0.6463,-10.8753,68.2023,0.2078,g
24.8864,57.6754,3.3198,277.086,0.1113,1.4511,4.418,-16.2244,75.5491,0.1853,g
9.2325,10.0252,2.2368,205.79,0.6174,9.9375,26.61,-7.3446,12.6531,0.8232,g
11.2359,-18.5907,2.3345,85.1084,0.3958,-13.6858,74.888,8.3314,19.2855,0.6759,g
12.5645,-5.9541,2.49,168.869,0.2055,-21.7143,14.1145,7.0785,24.9971,0.3819,g
0.0,16.9511,2.1414,186.17,0.4368,24.8016,77.6551,0.0,24.5623,0.7365,g
19.9323,30.2589,2.8876,187.037,0.1483,29.6089,1.273,5.0611,35.0575,0.2876,g
0.0,0.0,2.3936,193.359,0.2525,0.0,82.278,16.8777,43.1417,0.4808,g
6.7315,10.5652,2.1021,172.796,0.3913,24.4014,42.9804,-6.658,21.9771,0.7194,g
20.4587,-22.7664,2.6488,93.7728,0.2076,13.2985,78.0997,-15.2174,29.477,0.3681,g
15.5685,-10.4469,2.5441,190.777,0.3443,1.1429,36.6853,10.0694,18.1252,0.5171,g
22.8855,34.3343,2.9039,245.11,0.1454,34.8938,3.6658,-19.3562,37.0597,0.2695,g
18.9317,31.4377,2.7782,205.821,0.1442,22.0099,3.7329,8.1766,32.3436,0.2833,g
32.9058,61.1586,3.3737,145.529,0.0518,39.422,19.5424,15.2836,76.1269,0.1032,g
10.829,4.9355,2.1477,224.687,0.4662,-13.7597,23.3048,-9.777,13.0419,0.7616,g
28.7172,58.9418,3.594,303.15,0.1089,-36.4774,0.3565,11.3954,82.4072,0.1732,g
15.2469,19.9552,2.642,227.911,0.1699,29.4535,15.18,8.7978,34.0146,0.317,g
43.193,82.3771,4.0433,135.973,0.0533,48.7037,6.463,26.4863,78.4001,0.101,g
28.2103,76.7223,3.889,233.403,0.0658,50.7049,2.9112,14.6926,77.5391,0.1307,g
14.4627,22.4112,2.828,223.765,0.1924,7.2028,4.7061,6.3171,36.4896,0.3492,g
10.508,7.3274,2.1903,117.413,0.2871,-1.2559,49.511,5.0307,18.3932,0.5613,g
21.301,61.0268,3.1755,290.166,0.1392,-39.5699,3.18,-6.2394,84.4745,0.2664,g
13.2891,-20.4636,2.6165,140.81,0.2769,0.5659,47.723,-11.773,29.5911,0.4571,g
20.8996,25.5135,3.03,161.616,0.1395,41.3969,10.7848,-10.9017,36.7473,0.265,g
35.6683,70.989,3.5539,257.942,0.0613,-70.8148,0.509,20.8649,82.3948,0.1176,g
7.3964,7.4065,2.2589,184.334,0.4215,-1.3323,10.1245,-4.9944,19.7315,0.7328,g
16.2103,-20.6643,2.6335,182.629,0.1616,62.3071,3.7958,6.1877,43.3635,0.3163,g
10.6264,18.97,2.2648,168.74,0.3016,23.656,62.1533,10.3637,23.0076,0.5489,g
36.5423,54.3073,3.9908,314.719,0.0916,-15.7201,1.7611,-22.3089,92.8158,0.1647,g
27.131,82.4724,3.5139,218.047,0.0853,52.2077,16.624,11.7413,86.7474,0.1675,g
25.1653,11.1244,2.9937,166.774,0.1385,5.4524,13.678,21.8954,52.3758,0.2598,g
30.6141,73.4846,3.5137,309.389,0.0976,-29.9697,7.053,-8.0222,80.5169,0.1777,g
16.8772,19.001,2.9175,152.115,0.1602,-0.6032,15.634,-7.8273,32.6194,0.3168,g
18.2119,-6.3293,2.8901,181.171,0.1578,-1.4694,9.43,7.6653,28.643,0.3026,g
22.9526,11.598,2.8594,63.4176,0.1748,-1.6146,87.2246,-20.8636,30.1632,0.322,g
