fDist,fLength,fWidth,fAlpha,fSize,fConc,fConc1,fM3Trans,fAsym,fM3Long,class
252.399,79.5649,26.9862,8.538,3.0924,0.2466,0.1403,-21.9625,68.4116,77.9938,g
168.391,31.0627,16.2038,15.9615,2.7701,0.4143,0.2385,-6.2126,32.4866,29.5643,g
252.716,66.6671,14.9063,0.5477,3.0007,0.3295,0.1692,-8.2287,56.2458,70.2166,g
197.613,21.1265,0.0,37.923,2.1599,0.7751,0.5017,-8.6224,0.0,0.0,g
209.842,42.0561,10.2,8.8998,2.5283,0.4148,0.2089,-6.8773,22.9944,-25.9853,g
73.1529,21.0981,10.0481,66.57,2.2989,0.5829,0.3492,8.6319,-3.3794,15.455,g
221.674,16.5452,10.7477,15.491,2.3096,0.6765,0.4289,-8.4659,2.7689,-5.2406,g
235.535,51.6411,23.1357,0.314,3.3334,0.2176,0.1097,-10.7424,-2.5647,34.877,g
41.4222,205.128,176.335,76.3946,4.9946,0.0139,0.0073,83.2966,8.5005,-79.1621,g
155.375,19.9279,10.5256,45.8523,2.3222,0.6524,0.3548,2.9613,5.9267,-16.4716,g
215.372,20.2065,9.0614,33.39,2.3424,0.6273,0.3886,3.5576,22.1011,12.9607,g
197.087,65.7938,25.0718,1.8622,3.372,0.1384,0.0699,-18.8072,0.506,45.7745,g
157.97,19.5155,7.4337,8.536,2.1055,0.7294,0.4353,-4.7317,0.7152,-5.7937,g
244.668,42.791,19.7569,9.021,2.8109,0.2365,0.1337,-5.9104,2.1612,-14.8338,g
192.361,28.8753,10.6754,8.686,2.5403,0.4467,0.2493,-11.0576,6.2227,22.5345,g
185.624,34.2994,17.48,11.1759,2.8831,0.339,0.1774,-7.8308,1.5319,24.3802,g
131.62,28.3529,11.992,6.737,2.4289,0.54,0.2849,-9.5407,3.0206,-20.511,g
275.562,107.98,38.8773,0.813,3.8841,0.1138,0.068,27.3765,-109.754,70.4031,g
372.3,114.567,37.9239,0.8106,3.7376,0.1912,0.1059,26.6628,-168.008,67.6121,g
241.365,75.6786,31.6318,0.455,3.6795,0.1366,0.0704,-26.2573,82.7214,64.9628,g
127.021,17.1847,15.2114,54.1674,2.5916,0.5711,0.3265,-3.5357,-17.6192,-17.3203,g
202.115,35.6053,19.2838,8.714,3.1762,0.2819,0.1476,-15.2758,5.738,24.4213,g
220.415,22.9371,11.8576,15.3,2.6415,0.5525,0.2957,-9.9612,-12.4966,11.5117,g
65.9992,16.4733,11.3066,67.376,2.3502,0.6205,0.3549,7.0545,-3.5313,7.2908,g
278.764,74.8174,25.8454,4.8815,3.2239,0.1893,0.097,-13.8602,-16.7207,60.774,g
313.536,101.658,8.7698,7.891,2.7292,0.347,0.2155,3.5902,-146.071,63.2514,g
125.306,17.7773,7.4844,51.74,2.1746,0.7692,0.5318,-3.7702,0.2112,-1.9332,g
189.003,43.5211,8.4113,7.1305,2.243,0.5486,0.2943,6.9322,-48.3433,-24.7991,g
235.511,70.8288,18.798,4.734,3.1845,0.1713,0.0938,10.8859,1.8424,52.3164,g
91.0928,50.6281,19.6337,33.7832,2.7763,0.246,0.1264,-10.3345,1.1362,-47.8002,g
124.342,24.388,12.8981,19.892,2.634,0.4553,0.2404,7.5024,-0.9325,7.2219,g
169.707,25.0766,15.1314,20.4432,2.5993,0.4151,0.2277,10.0893,11.9596,16.6171,g
232.177,51.9031,18.659,1.6997,3.1216,0.3205,0.1636,12.0763,45.6135,52.1665,g
187.865,44.6503,14.705,26.3364,2.5051,0.5344,0.3203,12.5878,22.3025,53.1155,g
196.357,35.579,15.7688,7.5527,2.8112,0.332,0.1707,9.6309,8.2101,23.4049,g
212.869,34.1731,9.626,1.4848,2.5024,0.4434,0.2374,-6.5749,26.2583,25.8125,g
301.438,91.7312,25.0898,5.105,3.3263,0.1651,0.0908,-10.7724,-139.036,49.7262,g
210.019,53.6614,28.9423,15.377,2.965,0.1322,0.0688,18.8187,-19.356,31.2701,g
196.732,39.5203,22.9162,0.0449,3.2353,0.2071,0.1085,-8.8694,30.2632,28.6007,g
124.927,58.8727,25.4116,53.831,3.2527,0.1632,0.0835,-6.8907,36.2002,61.0861,g
256.03,32.7696,24.7071,16.6887,2.9533,0.2394,0.1364,12.746,5.722,-11.4513,g
326.791,79.9145,35.7305,2.605,3.5049,0.1967,0.1052,34.6301,-8.7429,71.4297,g
182.339,16.4126,11.6132,81.6802,2.2175,0.6,0.3121,-4.0419,0.8182,-4.7165,g
230.948,18.2835,10.561,26.9047,2.1553,0.5594,0.2972,3.6737,23.6206,9.2274,g
315.013,68.1479,24.5447,1.652,3.3906,0.1969,0.1019,-18.9234,75.1495,51.6814,g
159.731,69.4048,31.3935,1.9954,3.5099,0.1833,0.0923,-17.7657,52.7626,75.361,g
214.806,24.1319,13.4127,51.3869,2.6314,0.5047,0.2909,-11.6553,0.1299,20.0412,g
221.858,31.5877,19.981,0.5867,2.9825,0.2957,0.1723,7.924,5.5238,-13.7991,g
180.765,13.3872,10.4586,48.4033,2.2418,0.7966,0.3983,11.9009,15.0,-0.5703,g
177.865,27.6904,15.0452,28.9887,2.6395,0.3647,0.2099,8.6228,15.8284,9.4247,g
208.27,66.9069,24.5527,7.311,2.9258,0.2728,0.1429,22.2591,70.9717,57.9597,g
187.438,21.3087,6.9745,12.2685,2.0917,0.7045,0.3846,-6.3368,-23.7892,-11.2458,g
253.907,68.7237,16.5613,29.572,2.4548,0.4842,0.3211,11.6484,-82.0595,34.2494,g
183.15,25.9211,15.8385,2.66,2.5514,0.427,0.2289,9.7936,0.5114,24.2508,g
165.71,17.2743,12.313,39.4782,2.5179,0.6707,0.4082,-8.2017,13.8456,15.394,g
244.833,101.034,41.5133,2.9283,3.9779,0.0822,0.0418,8.718,95.9793,87.0304,g
354.023,76.6597,26.8433,2.2854,3.0904,0.3394,0.2034,17.4819,-27.2541,-52.5328,g
214.365,30.7083,18.8247,14.118,2.799,0.3209,0.1708,9.3871,-26.232,-20.9137,g
201.909,60.8632,25.7877,2.385,3.6481,0.1563,0.0831,-9.3097,5.96,19.4953,g
249.962,62.8232,21.3416,5.672,3.1161,0.2641,0.1412,-16.5534,68.038,51.3203,g
176.664,36.1576,20.6371,7.335,2.5514,0.3258,0.1784,17.3047,44.4843,24.4302,g
327.504,107.188,38.3435,2.0941,4.0132,0.1098,0.057,-18.3064,-71.521,71.503,g
168.825,47.5572,15.3059,10.781,2.9472,0.2699,0.1621,-9.1034,11.9493,36.4325,g
278.6,105.392,52.044,3.107,4.2771,0.069,0.0347,33.292,-106.21,79.342,g
178.179,13.3518,9.7617,16.921,2.2393,0.8242,0.5159,11.1314,12.5009,8.308,g
287.794,81.6644,21.9124,3.883,2.8859,0.4148,0.2555,-14.0258,-41.5087,-66.7009,g
126.678,25.3507,13.9983,31.836,2.5428,0.4585,0.265,11.9599,14.9816,19.0347,g
225.413,25.7531,10.5474,42.2302,2.3531,0.5277,0.3082,-7.8541,9.8709,19.1897,g
141.972,22.494,12.1301,52.917,2.3856,0.6132,0.356,-10.1801,18.5438,13.4683,g
120.157,33.409,27.8563,8.654,3.1828,0.2087,0.1152,14.4342,0.1712,22.5862,g
277.506,50.0306,21.527,11.877,2.6781,0.4764,0.3137,11.1179,31.9591,47.5023,g
251.885,64.0384,24.0484,1.8696,3.0235,0.2094,0.1066,9.6702,96.257,39.7313,g
323.495,95.4803,25.99,3.0836,3.0924,0.3015,0.1823,-24.0202,-36.6549,-60.5343,g
148.681,30.9433,20.5164,14.317,2.8531,0.3282,0.176,-7.3346,-6.8204,14.9151,g
236.921,84.0658,21.2136,4.8249,3.4673,0.1326,0.0711,2.2249,9.8491,71.2746,g
185.076,43.4342,20.2502,0.967,3.2,0.2366,0.1221,9.8909,47.6462,22.8194,g
154.431,39.6726,28.4649,7.553,3.2351,0.1769,0.0934,-19.7204,-5.5783,-22.4135,g
162.639,36.5729,20.8249,2.354,3.0658,0.2682,0.1362,16.1421,3.7589,-22.4056,g
159.316,20.1027,15.5684,86.1482,2.4594,0.4861,0.276,7.7218,22.8429,15.5891,g
122.853,28.5536,22.5353,12.806,2.6042,0.3308,0.1729,14.4769,-13.9054,-13.9039,g
200.154,13.0095,11.0528,63.742,2.0774,0.7531,0.4393,-10.4397,14.3508,-6.2386,g
246.013,54.4781,24.9691,1.3186,2.7029,0.2874,0.1437,-9.645,38.38,47.8696,g
101.258,27.0734,21.4627,1.2713,2.639,0.3628,0.1871,7.6621,-4.6365,12.9546,g
209.665,30.1917,13.4676,0.296,2.5459,0.4239,0.2233,9.1162,-6.6315,-22.535,g
68.576,36.7182,17.8838,6.35,2.8035,0.305,0.158,-10.8605,10.2902,36.999,g
173.668,21.6558,12.2628,17.935,2.5688,0.5695,0.3117,7.6043,21.7724,17.3251,g
133.081,52.9059,23.9425,0.744,3.0228,0.1622,0.0868,-11.8949,25.1722,24.3403,g
230.79,36.651,15.5952,10.943,2.5139,0.3798,0.1976,-7.4388,-9.9137,-33.9712,g
156.416,28.1343,18.3084,10.3698,2.882,0.3346,0.1896,11.7525,18.5209,-9.1926,g
251.432,59.9017,18.8812,1.9107,2.9802,0.293,0.1606,-10.1987,41.6961,54.062,g
310.643,89.2513,32.3559,1.0406,3.6493,0.1902,0.1145,-27.7704,-75.1018,54.6227,g
67.7682,25.643,13.8085,33.9455,2.4409,0.4058,0.2047,-7.4265,28.4416,20.009,g
297.083,100.953,37.9854,0.804,4.0455,0.0993,0.0498,14.6762,22.5653,75.94,g
146.092,36.673,17.5852,5.3161,3.0797,0.3962,0.2326,-8.5336,8.274,31.4852,g
193.649,13.2042,10.6386,20.371,2.1599,0.782,0.4533,11.2903,-13.9224,-3.9545,g
217.522,42.0531,11.5287,8.7922,2.723,0.3217,0.1637,7.326,29.2615,32.9873,g
204.962,35.8471,17.9053,4.111,2.6884,0.4037,0.2387,9.0144,8.2472,24.8861,g
290.619,79.4369,16.6114,2.8484,2.7279,0.3723,0.2105,-16.1259,-50.5703,29.9081,g
246.013,67.2332,22.0694,7.8252,2.8322,0.2311,0.1214,-17.3832,-86.4397,62.9753,g
169.334,23.5684,12.7034,3.907,2.5378,0.5014,0.3203,9.5639,18.9445,15.1184,g
218.452,78.4952,34.573,3.515,3.9998,0.1004,0.0504,20.0085,81.521,70.8718,g
83.8268,13.0934,10.6012,74.741,2.2109,0.7754,0.4831,-10.0662,13.3214,3.9047,g
348.8,77.7307,39.8947,0.57,3.6158,0.2001,0.1016,-22.2716,21.4309,49.1815,g
216.293,97.509,38.3784,8.5859,3.3096,0.1314,0.0738,-18.2842,25.8858,88.3616,g
137.406,38.9376,19.3007,15.1288,2.9782,0.2492,0.1341,7.0968,29.7394,28.2634,g
234.302,72.1282,19.0392,0.885,2.6955,0.3226,0.1784,-7.7182,52.5639,38.63,g
177.51,43.6138,14.0875,2.6944,2.7612,0.3102,0.1759,12.7496,40.9211,28.0488,g
190.221,90.0304,26.6033,17.8697,2.9186,0.2087,0.1176,-20.0041,46.7378,101.203,g
131.908,31.3688,20.0133,2.3965,2.9104,0.3307,0.1801,-16.1644,28.6427,18.2652,g
149.553,23.0609,12.4783,25.519,2.301,0.595,0.3275,8.0238,26.595,12.0922,g
90.5869,12.8808,11.3572,28.493,2.0588,0.7336,0.4148,10.1907,14.9587,-7.7403,g
167.284,41.0,20.834,11.4501,3.0032,0.2283,0.1325,-13.0611,-29.3947,-30.1779,g
222.019,43.0797,16.1449,3.3,2.9238,0.2944,0.1663,10.664,5.9628,37.1449,g
250.736,21.0232,11.2343,79.8933,2.2355,0.5872,0.3343,4.5259,-14.0324,-18.9473,g
247.374,62.2195,24.2531,1.5585,3.2907,0.1772,0.0991,-11.0521,9.7232,43.2756,g
223.448,29.4466,20.3273,4.945,2.7404,0.28,0.1464,15.1331,12.6439,-23.6698,g
249.9,21.069,7.0995,88.7848,2.1629,0.6942,0.354,6.2037,-24.8103,-8.9313,g
113.062,48.2773,35.2634,52.7165,3.2456,0.1568,0.0792,21.0835,-11.0934,49.3902,g
70.3124,21.1271,10.8614,16.8596,2.2625,0.623,0.3689,7.8426,16.0867,18.5321,g
114.177,18.0486,12.6216,18.3101,2.499,0.6149,0.3439,9.8506,-14.3564,-10.3397,g
158.086,50.4152,22.9184,15.5478,2.9552,0.1962,0.107,7.7559,52.5727,19.6213,g
281.992,101.616,42.0308,0.8339,4.1831,0.0799,0.0409,20.652,42.1214,84.1463,g
278.092,105.104,29.0942,0.3837,3.5361,0.1653,0.088,29.405,111.08,89.7419,g
220.444,21.445,14.1212,16.629,2.5647,0.545,0.3229,-11.3997,10.1915,-7.4844,g
63.1849,21.912,12.507,72.975,2.233,0.6199,0.3889,-10.1034,13.8193,15.5951,g
279.873,25.1784,22.1139,85.181,2.6721,0.334,0.1819,17.6159,2.4741,21.001,g
57.7791,25.6709,0.0,25.9332,2.2,0.7571,0.4574,-17.3271,0.0,0.0,g
264.562,69.1158,20.1654,0.206,3.0461,0.2392,0.1245,13.4596,24.6108,56.1297,g
201.804,21.5433,17.7823,38.911,2.5447,0.5221,0.3238,8.6447,-12.5902,-13.6169,g
199.65,22.7935,6.3037,67.106,2.1775,0.7708,0.402,6.856,-25.1385,-9.0045,g
193.547,37.664,22.8108,14.118,2.8907,0.2791,0.1511,-18.4273,13.0323,27.0529,g
222.614,60.7624,19.3069,4.199,2.8594,0.264,0.1431,10.6908,55.1505,45.0332,g
110.192,23.6246,10.9195,19.774,2.4014,0.5952,0.2996,6.9058,-16.2017,-18.427,g
292.652,93.4709,31.3594,2.6846,3.5695,0.167,0.0923,-21.5253,54.2183,90.4814,g
111.436,31.9036,18.0421,14.7783,3.0069,0.3002,0.1521,8.7564,8.4584,18.2193,g
160.117,32.5853,16.9986,6.557,2.7555,0.3494,0.1923,7.1595,-6.8633,23.0946,g
166.488,37.398,9.3411,7.915,2.6585,0.4566,0.3019,-5.6481,29.8851,28.3052,g
192.687,26.533,21.2504,39.3249,2.695,0.2967,0.1625,9.467,24.1742,17.2021,g
190.617,46.1616,18.1845,8.3129,2.433,0.4502,0.2343,14.8822,29.9373,41.7788,g
217.867,102.156,46.3169,3.511,4.0587,0.095,0.0504,-34.8443,86.8128,96.1798,g
139.594,28.8163,22.9315,57.742,2.6385,0.2644,0.1414,9.4364,37.1401,-16.1789,g
397.197,98.0185,34.7769,3.6065,3.1977,0.2766,0.1507,-27.1038,-80.7267,-58.5457,g
166.977,20.8279,7.1696,49.935,2.0881,0.702,0.3551,-6.0379,1.4435,-8.7773,g
168.621,38.436,21.8075,11.0947,3.0412,0.2547,0.1578,14.2542,11.8304,24.5385,g
276.951,51.7149,20.8026,3.726,3.1692,0.2303,0.127,13.1598,20.1727,48.7948,g
44.6209,121.742,21.6484,28.328,2.4495,0.3623,0.2078,6.7356,67.4724,126.178,g
233.384,32.4488,10.7041,14.539,2.3233,0.5083,0.3017,4.3102,39.8096,-3.8169,g
164.001,13.2215,9.8806,68.3213,2.2589,0.8154,0.5262,-10.7199,-12.2354,-8.2297,g
178.285,26.3082,11.9455,7.3704,2.5955,0.5711,0.3084,-7.0259,10.0203,21.8424,g
251.288,15.3363,11.9173,69.2522,2.433,0.6458,0.3819,-7.3405,2.5184,-2.8457,g
41.1766,139.752,21.7603,44.546,3.5808,0.1118,0.0566,-11.216,-71.9002,-119.139,g
141.014,34.4505,9.7234,14.824,2.5145,0.5138,0.2859,5.991,36.3998,31.0299,g
161.55,17.703,7.4693,63.0438,2.1775,0.7841,0.5349,-3.987,-1.0505,2.9853,g
215.545,35.3426,12.7244,18.8214,2.5447,0.3652,0.184,5.1165,29.7077,-15.8117,g
282.424,104.897,16.5823,11.241,2.5826,0.3556,0.1791,-6.0498,90.1887,76.4128,g
162.682,34.2298,11.7386,14.5626,2.6091,0.4403,0.2399,6.4692,30.4891,32.3912,g
105.204,19.0268,16.856,24.686,2.5465,0.4688,0.2798,-10.4764,-5.5718,-11.5339,g
231.642,24.6423,18.308,23.9541,2.8555,0.3654,0.1848,10.9036,19.6787,19.119,g
49.8535,91.757,38.4914,27.0741,3.3803,0.1916,0.1014,-25.2647,47.9548,126.475,g
217.903,35.1938,15.1926,7.1943,2.5159,0.3262,0.1753,13.5179,24.354,21.1519,g
256.435,45.7796,19.1139,18.042,2.9437,0.2447,0.1246,10.891,-88.1344,37.3997,g
228.885,19.1519,12.6686,42.99,2.4125,0.5106,0.2843,-9.4706,-2.7958,10.1035,g
240.107,51.2645,17.2589,7.901,2.7675,0.3126,0.199,-11.2867,72.9373,-16.6252,g
291.301,74.7091,23.3296,4.257,3.264,0.3191,0.1772,19.2182,-36.335,40.7813,g
261.296,18.1769,12.935,4.507,2.5347,0.5752,0.3226,-7.2639,-9.4313,-14.0754,g
221.819,37.0047,13.8247,4.1448,2.8448,0.3617,0.1866,-9.3634,-18.034,24.8963,g
123.205,31.1218,24.1058,24.5146,2.8172,0.2666,0.1439,12.6525,41.39,13.3322,g
188.134,21.7992,12.2946,17.1558,2.451,0.5416,0.2956,-8.2258,1.5458,-9.7833,g
195.472,26.3818,18.8678,33.2311,2.5533,0.4448,0.2699,8.2853,27.2783,21.3071,g
41.7459,24.7191,15.3082,64.5648,2.738,0.4077,0.2057,8.9074,13.0371,12.345,g
127.831,24.4466,17.6349,1.8427,2.5434,0.392,0.2074,-8.4008,11.5906,-13.087,g
245.401,13.0382,9.7539,12.7129,2.2565,0.8144,0.5568,9.7715,-11.4799,-8.769,g
100.281,43.6809,38.9547,8.1224,3.8422,0.1516,0.0933,-17.4238,-2.7784,38.7825,g
272.935,79.7687,35.8454,3.5809,3.2106,0.1952,0.1173,-38.2883,86.9757,53.1771,g
252.06,29.3161,10.8286,5.8241,2.5038,0.4796,0.268,-3.7394,-37.0756,-14.1434,g
292.331,78.6643,22.664,0.7026,3.1861,0.2599,0.1463,12.6546,-38.1071,49.589,g
278.854,90.3442,22.2941,2.8697,3.1725,0.242,0.1382,-16.1473,-51.5174,72.4403,g
193.935,41.5538,12.3952,7.58,2.3874,0.4221,0.252,-7.5761,-30.8707,-23.5217,g
285.885,77.9874,32.8993,1.8587,3.6155,0.1968,0.1194,-20.9122,-44.186,56.4687,g
223.162,28.0065,11.5181,51.967,2.4031,0.498,0.2787,6.377,25.8149,22.0606,g
59.0714,23.7069,0.0,63.9075,2.1945,0.7859,0.4824,-18.9921,0.0,0.0,g
171.522,38.5465,17.5926,3.3209,3.2055,0.266,0.133,-12.5402,33.9445,-10.698,g
187.714,35.3291,16.4064,4.3624,2.8228,0.3895,0.1947,13.2496,32.1461,33.0797,g
174.755,35.4895,16.2518,4.732,2.9892,0.366,0.1912,4.869,28.7629,34.577,g
194.539,78.855,27.3493,6.0893,3.1171,0.1535,0.0783,-23.8454,-43.7386,79.9185,g
203.631,20.2727,17.4175,53.508,2.2978,0.5189,0.2796,-9.9013,-13.2956,9.4409,g
217.455,35.8032,20.2219,11.539,2.9017,0.3298,0.1737,-16.0524,49.7285,28.2485,g
209.999,24.0177,16.4528,4.6955,2.6015,0.418,0.2215,-14.7638,-0.6816,15.4814,g
246.867,46.2193,17.5535,1.8823,2.8968,0.2815,0.1592,-17.2173,30.6214,21.224,g
171.238,27.7556,16.6947,12.166,2.6744,0.3238,0.1683,9.6247,15.4084,5.9987,g
173.469,82.1086,44.7927,0.171,4.0291,0.093,0.0474,19.7965,42.9426,80.5291,g
230.16,37.9583,16.002,14.86,2.6128,0.3341,0.1939,10.796,-36.6554,24.4434,g
177.897,33.997,15.7447,3.413,2.634,0.2927,0.1475,12.0497,10.549,24.8384,g
179.801,39.1603,14.6221,3.5942,2.5539,0.4749,0.264,6.7082,48.8568,-21.9542,g
303.32,114.586,15.8007,8.2676,2.5623,0.337,0.1767,-10.5726,-130.496,101.566,g
344.483,82.2195,24.6816,0.7194,2.9757,0.2824,0.1761,-15.076,-17.0609,-26.8227,g
199.443,38.6943,23.8422,15.761,2.7029,0.3211,0.1834,22.6965,14.4893,-9.3039,g
150.092,19.5747,16.8555,11.296,2.2956,0.4861,0.2557,10.5454,9.8701,19.1194,g
126.727,33.2708,27.8147,43.7444,3.0894,0.2336,0.1209,-26.8701,4.5532,-15.6015,g
178.909,35.6382,17.5993,14.224,2.7987,0.2639,0.1391,9.2033,-26.7832,21.7653,g
50.5289,20.5981,10.6593,37.747,2.4393,0.6436,0.3436,7.0791,16.7569,17.5245,g
153.979,18.9382,12.9731,17.0127,2.4417,0.4882,0.2514,5.0165,13.3369,5.7522,g
198.452,94.7737,27.0672,5.0273,3.2785,0.1359,0.0724,-18.7604,15.2127,76.8148,g
196.76,24.4408,16.6034,88.1698,2.5949,0.5133,0.3342,14.0019,9.5138,-19.4005,g
116.668,25.4704,16.0388,9.761,2.5126,0.4547,0.2565,-9.4221,-20.024,16.0959,g
217.887,26.8677,17.3308,2.923,2.6735,0.3754,0.2089,-6.8842,9.9795,-19.4317,g
40.2113,21.5478,15.2252,50.002,2.6279,0.4523,0.2886,10.0215,7.7603,9.4044,g
192.704,20.6882,12.8511,14.885,2.2867,0.4651,0.2765,7.5036,-14.121,-13.3493,g
35.8997,19.8196,16.2359,88.9179,2.3997,0.4143,0.2291,-5.7515,-1.3583,7.7218,g
166.382,27.3397,12.5875,20.048,2.596,0.4715,0.2598,-7.9925,12.2726,15.902,g
150.129,112.59,26.2761,27.068,2.8382,0.2438,0.1241,-10.6671,-224.645,122.767,g
112.406,41.095,16.6648,23.618,2.8079,0.2397,0.1206,-13.3189,64.7727,-14.584,g
189.373,75.8666,23.8806,16.1837,2.7501,0.2578,0.1307,22.6476,53.3631,68.5261,g
203.238,31.063,19.4251,35.0126,2.8072,0.2712,0.1613,-11.4601,-22.4762,-8.5847,g
180.709,42.4826,17.1329,5.978,2.6365,0.3533,0.1767,9.2541,48.9592,30.9446,g
137.576,34.0124,16.8725,3.491,2.5359,0.3348,0.1732,-11.7648,-15.5969,-16.2991,g
192.861,32.5654,14.1048,6.423,2.6405,0.4119,0.2551,-6.3803,-3.3464,-12.1459,g
301.103,40.9117,16.421,0.58,2.6123,0.4249,0.2405,13.3186,39.5828,40.8634,g
161.263,32.916,19.0942,19.7462,2.7114,0.2332,0.1176,8.3039,-14.5745,15.8859,g
61.9113,17.1038,15.0255,75.1791,2.3444,0.6561,0.4186,-14.3588,1.5933,13.1198,g
171.58,30.7789,17.663,19.811,2.3107,0.4743,0.2616,-4.9621,15.189,23.1036,g
207.967,32.8823,20.8996,9.7115,2.8251,0.2917,0.1803,14.5116,-8.6058,7.064,g
179.11,21.044,10.5513,33.4231,2.2227,0.5689,0.3084,-10.0179,-6.5323,17.6911,g
197.527,51.5372,21.2864,0.7045,2.9578,0.1939,0.1008,-7.0619,1.3913,-27.5072,g
148.192,32.8146,16.7002,15.0767,2.4401,0.3593,0.1797,-6.4868,23.9193,21.9391,g
309.548,108.424,94.327,28.311,4.5739,0.0496,0.025,-85.69,8.0684,80.3161,g
235.694,36.5765,19.9805,7.1362,2.9172,0.2783,0.1639,-10.6024,-19.969,-24.8331,g
302.076,108.87,64.7326,3.934,4.4401,0.0574,0.0312,15.8739,-27.8155,81.7727,g
150.236,13.0005,10.6432,48.743,2.1658,0.7577,0.4949,7.0106,-13.1121,2.8342,g
265.77,66.013,23.1057,2.8356,3.1948,0.2184,0.1121,-12.6585,58.2928,41.3084,g
209.617,17.1794,11.0764,13.117,2.2967,0.5909,0.3106,5.5613,-3.1336,8.503,g
191.846,41.2891,10.8047,8.6072,2.5185,0.4,0.2167,-7.5025,-47.8452,-24.8667,g
237.824,76.3539,18.0977,2.76,2.7189,0.3362,0.1786,-17.4991,100.101,48.89,g
272.79,84.824,28.5457,0.919,3.9152,0.1345,0.0729,-13.6742,90.7248,70.9744,g
178.262,31.0155,12.8252,9.17,2.766,0.4199,0.2562,-8.8933,18.115,26.4684,g
202.273,40.8396,21.8876,0.583,3.1243,0.2261,0.125,10.4856,-7.5557,-13.5911,g
169.559,18.6352,10.2902,62.6769,2.415,0.5846,0.2942,-5.3007,24.1971,8.6541,g
194.487,28.8574,14.6653,8.4788,2.7657,0.3688,0.2033,-6.6086,-1.6971,11.8152,g
207.755,37.5368,22.1703,23.0716,2.8573,0.2611,0.1354,-19.6267,28.0169,30.9437,g
86.3622,46.5574,32.966,30.919,3.2555,0.1988,0.1063,18.3839,39.4764,60.839,g
158.432,23.1352,9.8703,49.932,2.2504,0.5674,0.3174,-10.8953,24.4317,18.0928,g
178.562,54.3242,21.164,0.3729,2.9954,0.2163,0.1218,9.4617,-37.6879,32.6906,g
282.051,70.6387,27.7529,2.3853,3.699,0.1852,0.1003,-20.3426,-48.0291,62.719,g
290.53,73.1405,13.1049,8.641,2.5575,0.4903,0.331,-6.9345,-52.2854,36.2051,g
282.929,95.6747,39.4454,3.175,3.972,0.0997,0.0542,-37.7369,-3.1486,82.3899,g
66.2045,23.1808,20.7163,1.8065,2.8482,0.4411,0.2376,14.0122,8.4773,20.809,g
95.1376,17.3517,11.038,73.1435,2.4166,0.5747,0.2969,4.8723,2.7419,-8.438,g
86.6984,108.89,14.0158,58.055,2.4502,0.4078,0.2358,-5.8517,57.1641,104.76,g
64.8137,63.4459,14.9042,51.5694,2.8179,0.2494,0.1255,5.6576,51.9854,51.2983,g
230.594,66.2685,19.0117,8.811,3.0599,0.2639,0.1468,-11.5079,42.5869,61.8558,g
147.316,67.9094,36.4645,8.6395,3.4214,0.1812,0.0919,31.5758,42.1917,83.9585,g
84.1437,31.1009,14.1626,4.015,2.6924,0.3431,0.1777,-7.1712,4.5715,7.6436,g
74.0516,30.2497,15.8214,20.2662,2.6128,0.3683,0.2207,-7.0036,21.3257,22.6355,g
108.069,38.7182,22.5525,14.391,2.4616,0.3282,0.1779,-14.3104,-32.7971,-27.0487,g
99.3337,26.4554,16.9124,88.1553,2.8366,0.335,0.1741,5.2201,14.8868,-10.4256,g
209.834,62.5328,17.4764,6.188,2.9908,0.2043,0.1027,-6.8625,34.4094,53.4528,g
284.09,61.9695,11.6429,5.947,2.9122,0.2938,0.1659,-4.5027,45.5615,58.4236,g
189.281,25.5266,13.5188,5.2328,2.4771,0.4267,0.225,-2.0969,-20.3338,17.8873,g
183.704,23.6294,17.2811,28.4342,2.5366,0.3314,0.202,-5.1778,4.5248,16.7613,g
322.241,40.1596,1.8624,0.235,2.3096,0.6618,0.4583,1.7239,-39.4249,-28.4073,g
168.774,38.2651,24.06,10.873,2.9146,0.2228,0.1272,13.4058,-14.0973,18.85,g
334.345,99.968,21.8895,3.093,2.9645,0.2778,0.1622,-17.3971,97.8585,90.7681,g
192.161,28.3346,11.8033,6.7089,2.5539,0.405,0.2109,3.9586,-16.7901,7.1239,g
197.906,62.0676,16.925,0.026,3.173,0.2189,0.1306,13.3678,60.4294,42.5727,g
191.805,45.8678,15.2427,5.8093,2.998,0.3124,0.1703,10.7484,36.0079,40.0288,g
174.283,164.031,49.9716,9.083,3.6349,0.1623,0.0896,-26.5435,145.029,129.694,g
238.562,30.4186,19.6837,6.1324,2.8395,0.4009,0.2583,-17.0272,4.2864,13.9833,g
170.281,36.2636,17.6444,8.7759,2.7235,0.344,0.1843,15.0681,13.5703,-19.4499,g
142.077,19.5841,12.9099,10.7079,2.5581,0.5062,0.2891,-5.675,-14.2997,-12.6451,g
48.2319,28.4957,17.4665,45.184,2.8351,0.4137,0.2303,-10.0685,7.0179,16.2612,g
168.203,16.9022,11.1366,52.427,2.2304,0.5882,0.3676,-7.1473,-0.5437,4.1166,g
344.101,94.7524,42.9794,2.9513,3.9488,0.1286,0.0663,23.6794,14.8095,47.6018,g
161.149,27.8979,17.8973,31.2675,2.6753,0.3907,0.2629,-15.5179,26.3737,20.756,g
225.566,94.9418,44.9116,9.74,3.9991,0.1081,0.0598,-13.5303,105.961,77.8459,g
