fLength,fWidth,fAlpha,fSize,fConc,fConc1,fM3Trans,fM3Long,fAsym,fDist,class
40.0059,18.2218,4.611,2.9101,0.278,0.1691,-2.6572,15.8917,22.4953,201.515,g
104.202,30.0083,1.7621,3.3167,0.2214,0.1305,-23.293,68.6832,-48.6923,312.997,g
61.3563,19.4228,3.776,2.9373,0.2865,0.1473,-12.1258,-44.503,5.263,240.085,g
30.7413,13.9602,3.262,2.6911,0.3788,0.2067,1.5275,-14.5524,3.4461,185.153,g
114.171,30.6278,1.219,3.8192,0.1576,0.0836,-19.051,77.3711,-55.9314,305.775,g
29.1545,19.347,23.197,2.639,0.3559,0.194,15.0365,22.4989,29.5673,202.71,g
12.9624,10.9524,3.5444,2.1538,0.7368,0.4667,-5.0659,6.602,-13.8539,168.668,g
35.2351,15.0317,19.418,2.6309,0.3088,0.1579,9.2908,-11.8123,15.5971,208.256,g
24.2394,10.4824,9.4811,2.5139,0.49,0.2588,-5.3403,-16.7002,11.4173,69.9286,g
24.932,16.4454,19.7041,2.4133,0.3784,0.1988,13.7105,10.9784,11.4076,203.596,g
21.8884,6.7399,15.8008,2.0986,0.7171,0.4024,-6.6181,-11.7222,-23.7924,136.545,g
22.8704,16.4198,2.8735,2.4354,0.5761,0.2917,6.0286,-18.0543,-18.8573,163.597,g
26.591,22.8423,36.647,2.8011,0.3368,0.181,12.2456,-13.463,-8.2834,135.973,g
25.6568,11.7431,26.3933,2.5944,0.4249,0.215,-5.1048,17.2466,34.2181,219.566,g
63.2448,10.3697,6.61,2.7642,0.3219,0.1678,7.5099,33.0502,28.2344,235.973,g
31.961,15.9851,5.658,2.8893,0.3135,0.1581,9.4766,21.6024,-6.5206,181.714,g
74.7378,19.2336,4.5935,3.0934,0.2452,0.1367,-11.1982,75.3194,73.6665,211.81,g
24.8732,10.6854,1.727,2.3971,0.517,0.3307,-7.3335,20.6316,13.7192,201.07,g
28.0155,12.7643,30.92,2.5065,0.4611,0.2788,-5.7731,-20.6969,6.0017,91.4822,g
65.7189,32.3821,1.412,3.134,0.1689,0.0856,-23.8037,-25.4792,-0.5381,254.782,g
30.2651,13.3288,8.3257,2.5815,0.5111,0.3526,4.2471,26.6821,13.1107,121.183,g
74.479,25.464,3.4608,3.5496,0.1876,0.0972,12.016,58.431,51.9089,289.818,g
18.8959,13.9765,38.364,2.3579,0.7105,0.3794,5.7523,11.1155,-22.9591,164.059,g
33.8389,17.0457,17.1,2.5977,0.3636,0.1982,-14.4791,-25.7894,-21.7257,255.44,g
28.9692,12.7046,6.8788,2.5916,0.3713,0.1857,-9.3522,19.056,22.422,68.7253,g
20.2971,16.5992,3.637,2.4639,0.4192,0.232,-1.3855,14.412,22.0001,74.0235,g
41.5906,23.2511,15.967,2.899,0.2927,0.1546,-20.5452,34.574,15.2309,228.243,g
52.1899,14.2675,3.139,2.6201,0.3477,0.2098,-8.7793,37.3314,47.3795,126.02,g
24.5139,12.9405,42.0438,2.3901,0.5336,0.3442,-12.736,-13.5898,-9.4504,121.848,g
34.8917,19.5163,8.572,2.6875,0.4086,0.2228,4.0194,-24.1026,38.9418,146.936,g
20.9486,20.5217,46.2761,2.7067,0.3674,0.1955,11.3278,14.7196,19.9519,155.721,g
46.0957,20.4503,9.399,3.1313,0.2365,0.126,14.2109,-32.3875,-3.517,206.323,g
34.9712,21.185,2.16,3.1217,0.2372,0.1281,13.1915,22.2313,0.0356,186.422,g
32.3228,16.6363,4.6127,2.9437,0.3449,0.1736,11.1982,16.9448,5.7786,191.308,g
29.4758,19.6459,33.685,2.6479,0.324,0.1631,-17.2351,-22.844,-17.556,112.306,g
68.8179,24.1383,3.446,3.1422,0.1903,0.1027,18.0536,-34.3792,70.5787,250.754,g
21.1959,6.9776,76.7401,2.0986,0.7171,0.3944,-6.26,-12.0343,-23.238,148.004,g
44.613,22.0402,7.436,3.0717,0.2289,0.1149,-13.3497,34.0315,-20.6975,110.618,g
40.9586,17.5945,2.9065,2.7955,0.2802,0.1817,-8.4883,21.8974,-7.9106,171.955,g
73.7126,31.0426,2.3374,3.7042,0.1951,0.1062,17.3918,71.1547,44.1389,277.643,g
80.1827,23.7679,1.891,3.5853,0.1517,0.0944,-8.0893,61.9575,43.4594,223.572,g
81.4298,19.619,0.7759,3.3321,0.2048,0.1161,8.4793,74.8247,68.7253,206.22,g
16.4922,11.5726,21.362,2.2504,0.5955,0.3062,3.5694,5.2501,-1.0495,82.6556,g
58.7014,29.1229,10.117,3.5139,0.1703,0.0883,-21.9219,53.0612,33.1923,199.46,g
48.8644,25.8063,5.42,3.0885,0.23,0.1301,-15.1241,35.6104,14.9229,230.259,g
27.406,12.0315,15.928,2.5366,0.4244,0.2311,4.7342,18.2834,4.3012,249.637,g
26.8053,16.6555,1.897,2.5192,0.3752,0.2194,10.239,-19.0066,-16.7181,149.966,g
22.0196,16.3985,5.602,2.6154,0.4485,0.2582,14.4249,14.5276,6.6349,204.254,g
30.4114,16.5206,15.8624,2.4479,0.5062,0.287,-6.3283,26.9558,27.1246,131.1,g
31.2945,14.8097,1.646,2.5993,0.3547,0.1849,-9.9743,-16.7027,-3.1284,163.973,g
12.8742,11.4433,23.933,2.4023,0.7366,0.3703,11.7185,-2.8617,15.0194,114.229,g
36.5896,15.3447,2.1648,2.8102,0.2864,0.1525,-5.9338,18.1519,31.1707,213.781,g
29.0641,15.8644,39.2971,2.6651,0.3459,0.1762,8.8706,8.4006,-37.0489,112.665,g
45.629,25.0567,1.198,3.1189,0.1871,0.1106,-11.99,-20.7079,40.8972,207.976,g
65.2688,32.0344,0.968,3.6415,0.1384,0.0711,21.1622,53.4874,18.3476,228.008,g
26.3431,17.5466,70.193,2.596,0.4157,0.2091,-14.9049,-5.5595,-0.8051,72.6392,g
21.7666,8.2326,23.7678,2.4249,0.7143,0.4192,-10.9609,18.9776,20.6897,151.173,g
31.2839,19.369,5.898,2.8309,0.3675,0.197,-8.2597,-22.0762,-10.8869,154.428,g
19.8813,7.3705,66.271,2.1446,0.7312,0.4122,-5.1664,7.907,-1.5119,201.339,g
45.1878,20.6403,16.521,2.9373,0.193,0.0988,-10.849,-17.9222,-26.7256,218.888,g
89.1019,39.0434,5.526,3.9142,0.1186,0.0687,-32.505,70.6316,-103.367,228.14,g
23.7382,12.6284,15.634,2.4023,0.5267,0.2911,5.1836,-14.0198,-26.1067,152.442,g
28.9743,17.8475,15.547,2.7738,0.3519,0.2029,-8.7419,18.9666,31.8128,217.474,g
20.6349,12.3597,0.1708,2.3646,0.4881,0.2527,9.8591,3.5963,-1.219,88.237,g
118.581,32.227,8.2015,2.8426,0.3491,0.2162,-20.5931,-87.3744,-107.863,273.158,g
77.1568,21.9626,0.482,2.6299,0.4103,0.2075,-25.1506,50.9593,75.0829,301.252,g
67.191,29.402,0.404,3.2895,0.1833,0.0922,32.7351,49.0954,44.4098,226.76,g
24.226,18.1064,2.572,2.5289,0.3728,0.1997,11.3862,-13.5556,15.7258,223.795,g
64.62,21.5068,0.6186,2.9692,0.4605,0.2507,-13.7209,45.5527,26.438,356.707,g
30.567,22.8223,43.7885,2.7835,0.2815,0.1638,-20.7635,19.1444,13.8402,147.107,g
61.7465,22.0771,7.795,2.9571,0.2627,0.1396,-11.0676,62.1973,60.3155,318.007,g
21.2787,15.4363,22.8702,2.6924,0.4934,0.3421,6.3163,17.2458,1.2766,169.241,g
35.4735,9.9857,21.853,2.4393,0.4364,0.2418,-4.2739,28.2088,12.8833,193.075,g
71.7603,30.3507,2.57,3.2045,0.1848,0.0971,28.4108,54.7852,47.2419,303.346,g
51.2164,21.3518,2.325,2.9576,0.3716,0.2111,-14.1963,31.882,-42.9887,296.595,g
47.8173,14.4548,2.529,2.5971,0.5006,0.2516,-11.3102,15.146,36.3495,125.028,g
78.0986,34.529,1.267,3.4361,0.3396,0.2046,-20.5077,45.0492,29.7269,391.406,g
34.3559,15.9664,3.198,2.7927,0.382,0.2087,15.5359,-30.3497,-24.9097,105.392,g
75.4261,33.524,0.8501,3.9307,0.131,0.0682,25.4281,70.572,15.5649,249.883,g
50.8299,11.1603,2.4634,2.6335,0.5047,0.2895,4.0351,37.7748,-73.0126,268.036,g
13.15,10.9523,28.553,2.1477,0.7687,0.395,11.8531,2.6711,-14.8886,192.14,g
82.4143,27.3795,3.573,3.0702,0.1829,0.1034,17.1011,-79.0104,-82.8951,279.306,g
127.056,42.3957,8.0112,3.6328,0.0983,0.0516,17.5309,104.715,-130.07,198.331,g
23.9025,17.3947,14.9967,2.5185,0.5121,0.3288,-17.7075,15.9701,10.598,203.366,g
64.8106,15.7378,10.426,2.7782,0.295,0.2025,16.1435,24.4761,-96.1277,236.152,g
36.8172,15.698,22.259,2.6123,0.3126,0.1746,9.4098,19.0649,27.1143,182.55,g
42.9036,22.5302,1.586,3.3729,0.2081,0.1049,14.4202,-26.8253,23.1737,232.895,g
21.9979,6.653,27.9743,2.1156,0.728,0.4176,6.6528,-12.6647,-23.2915,177.286,g
51.0301,28.9634,3.905,3.084,0.1665,0.0861,25.4067,32.979,40.3918,171.15,g
12.855,11.3739,4.803,2.1123,0.7259,0.4208,-8.7452,-8.3363,14.9591,202.092,g
59.996,19.7337,7.8247,2.9248,0.258,0.1397,10.4966,55.9957,22.8397,257.096,g
20.0049,12.5919,18.6497,2.4175,0.5163,0.3002,7.1382,-12.064,-18.3682,104.611,g
19.9394,7.0015,31.0284,2.1599,0.7958,0.4325,4.9394,13.8313,20.468,186.238,g
28.3129,13.9681,8.1316,2.6637,0.5119,0.2918,-3.6015,25.9408,23.5462,238.754,g
126.665,50.767,14.227,3.4115,0.14,0.0766,-31.9915,-59.6968,-74.1327,296.466,g
44.1068,18.0102,2.7663,2.7139,0.3304,0.1671,-8.9393,-19.9217,-38.0924,220.962,g
45.845,13.7549,3.3124,2.7135,0.3327,0.2118,-6.6655,-31.4075,-16.8433,216.158,g
62.8457,24.0335,4.3753,3.6595,0.1941,0.1033,15.8945,62.5019,41.1593,248.368,g
66.0024,12.6632,58.555,2.4616,0.342,0.1744,6.2318,63.3203,39.619,186.794,g
62.1358,23.9629,1.797,3.5289,0.1994,0.1037,12.2056,53.8253,-6.6618,219.94,g
20.3675,10.4812,86.1169,2.2304,0.6118,0.35,7.8064,16.5079,-5.3881,34.6583,g
13.0438,10.7504,67.4915,2.1255,0.764,0.4757,9.4859,4.1221,-13.5401,183.269,g
48.1834,20.3629,4.4764,3.081,0.2548,0.1407,13.535,35.0869,15.3647,258.15,g
20.5928,16.3166,37.511,2.2844,0.4208,0.2156,6.347,18.1458,-34.9859,205.85,g
47.4846,23.3882,3.0261,2.9385,0.2154,0.11,11.4219,-32.53,76.1369,224.298,g
18.6105,15.2041,29.191,2.3404,0.6575,0.3356,0.5934,14.0045,4.5206,159.815,g
33.8791,13.7651,1.085,2.7649,0.3127,0.1607,-5.8808,-24.8968,35.146,222.346,g
27.9597,20.1168,13.2785,2.7486,0.4103,0.2221,-17.1105,12.3317,-13.8151,201.187,g
154.646,40.1924,4.0716,3.4518,0.159,0.0839,-18.5268,116.453,140.904,217.376,g
35.8764,25.813,14.985,3.1188,0.2929,0.1525,23.5292,27.3017,26.6665,177.835,g
31.0421,20.6488,18.7887,2.7517,0.2498,0.1267,-8.4211,-24.9739,-10.1345,142.75,g
16.5285,10.999,11.404,2.3692,0.6581,0.3996,-8.1195,6.3665,-3.3234,131.501,g
20.8088,11.7226,61.51,2.3253,0.5579,0.2861,-11.1042,-10.5176,3.0502,161.396,g
71.5129,22.8833,9.2116,3.2174,0.1261,0.0676,-7.2291,53.2844,25.1115,219.278,g
51.7479,24.0639,11.1895,2.8045,0.3765,0.2251,-23.6063,42.1082,32.6171,269.424,g
21.9021,11.1088,56.0249,2.238,0.6185,0.3844,7.9295,19.5778,15.3367,97.4132,g
60.9604,24.3665,15.0473,3.0065,0.2562,0.1443,19.6819,31.34,-71.6707,272.608,g
35.8039,15.6036,22.478,2.5244,0.4126,0.2377,-8.1598,28.0062,27.3099,178.469,g
30.4443,17.2349,8.849,2.9327,0.3479,0.2119,8.9795,-26.439,-7.3003,262.751,g
58.6289,24.0694,2.2837,3.2105,0.1509,0.0785,-8.1682,21.5231,60.4266,198.016,g
17.5379,10.037,21.666,2.3502,0.7143,0.3638,7.6939,-10.6362,6.3253,168.314,g
113.913,23.3338,10.8666,3.0699,0.189,0.1052,17.038,110.17,101.62,284.747,g
106.44,33.6777,4.894,3.9115,0.1073,0.0555,26.4236,98.1006,14.9805,287.302,g
20.7849,16.9783,80.5721,2.4518,0.3958,0.1996,-6.6522,11.782,6.0928,135.544,g
30.2852,14.738,12.395,2.683,0.3921,0.2147,-5.3946,-21.7731,10.977,238.556,g
22.0656,10.8881,48.996,2.4338,0.5304,0.2744,-0.5974,-16.3465,15.8718,32.537,g
25.4076,10.6149,11.3112,2.5045,0.5446,0.2833,5.7368,22.618,6.9908,117.087,g
152.893,36.004,3.8617,3.0615,0.1953,0.1141,23.0221,109.93,-152.978,177.848,g
42.9672,27.0297,5.212,2.9963,0.2421,0.1296,-8.8036,28.5863,9.2118,176.803,g
22.1758,22.1106,21.346,2.5372,0.4354,0.2656,-18.0159,-3.8675,1.881,132.83,g
17.5277,7.466,69.8962,2.2109,0.7815,0.5446,-4.2404,1.0294,-0.586,216.185,g
15.8049,11.8389,40.6918,2.4518,0.6254,0.3375,-5.3621,5.0444,-1.9127,205.39,g
85.7886,27.6151,0.2716,3.3077,0.2708,0.1494,19.4383,42.6917,2.5949,332.491,g
24.5519,15.0466,64.279,2.5434,0.4635,0.3019,-7.4007,-18.0407,-8.7048,107.234,g
20.5544,11.1194,59.294,2.2945,0.5584,0.2817,9.8703,18.7941,20.9162,216.512,g
29.0851,25.0471,16.727,2.8404,0.2426,0.1321,11.5845,16.2811,4.0515,185.537,g
54.6799,21.4228,6.2941,2.8202,0.3812,0.27,-17.9278,21.4761,-30.7915,330.619,g
77.0603,14.9248,2.565,2.7259,0.3665,0.2566,-15.9558,-39.5128,-53.2244,288.182,g
15.765,11.6365,31.9616,2.2648,0.6304,0.3995,7.8491,3.0816,-1.2639,278.349,g
89.5539,21.234,0.1015,3.2913,0.2178,0.1153,-13.1869,65.6445,66.4239,300.69,g
92.5755,16.042,0.5051,2.7679,0.3481,0.2346,-8.8445,76.9637,-147.994,237.756,g
20.911,6.2161,30.257,2.2028,0.79,0.5486,-6.1225,18.0188,17.4198,242.563,g
26.0604,11.7726,84.1351,2.2956,0.5367,0.2962,-11.0813,-7.9213,-20.7168,124.255,g
23.9972,15.9345,17.7641,2.3784,0.4519,0.2741,-15.1791,12.8222,12.9755,126.346,g
30.2787,14.4192,5.858,2.7344,0.4442,0.2332,-10.8637,24.5918,21.2478,122.236,g
72.7662,27.4074,1.1998,2.8603,0.3172,0.1759,16.8484,46.7094,9.1311,349.763,g
19.6238,12.966,73.4998,2.3086,0.4963,0.2826,2.4047,10.9956,14.5015,41.259,g
30.3926,0.0,0.0,2.248,0.6158,0.3927,0.0,20.6071,10.1696,100.169,g
29.7423,23.5505,32.6827,2.8814,0.2957,0.1636,-14.4703,-16.5257,8.8321,53.2158,g
29.7516,14.4386,2.3698,2.7756,0.3839,0.192,6.5997,8.7238,-6.6857,209.778,g
25.0793,18.8493,42.506,2.4216,0.4356,0.233,-15.7077,-17.3796,-19.1632,138.949,g
35.2684,29.803,56.554,2.7585,0.3069,0.177,30.3932,33.3994,21.783,118.82,g
89.9295,28.1804,3.2204,3.0732,0.1817,0.0942,-23.5047,58.615,26.0423,300.601,g
22.5061,11.1782,63.099,2.3598,0.559,0.2948,-8.6011,-19.477,-13.2691,56.5891,g
34.4809,12.5582,36.4389,2.3043,0.4715,0.2556,10.0491,-12.9328,-30.1956,152.569,g
45.1593,20.3707,2.219,2.8576,0.2304,0.1159,-9.5531,32.0425,12.477,147.678,g
41.3546,19.3979,7.917,2.9403,0.2742,0.1383,-13.1682,26.6164,59.0774,167.038,g
58.9042,25.5496,2.3595,3.1488,0.2641,0.1608,-19.5009,31.3971,-43.8206,286.875,g
33.9512,21.3868,18.5652,2.8684,0.3304,0.1862,-17.9516,28.9764,9.3074,281.671,g
36.5911,22.5984,9.497,2.5838,0.399,0.2282,-10.4971,30.195,-55.1437,125.626,g
80.7503,30.5812,5.239,3.8613,0.1555,0.0832,22.1634,77.7325,-53.3292,309.13,g
22.0215,10.9569,55.6963,2.5257,0.5484,0.3592,8.5085,19.0496,2.5675,70.7783,g
50.131,17.9673,4.7341,3.0298,0.2232,0.1134,3.0183,36.5453,-13.9348,242.555,g
106.41,19.1664,2.0319,2.9227,0.2939,0.1476,12.9273,-75.4066,-51.0273,310.737,g
28.8255,16.7964,2.4949,2.6642,0.3402,0.1701,9.8634,-18.208,3.6149,213.169,g
24.2004,10.6295,36.1048,2.357,0.5143,0.3319,-8.3628,-20.0564,-5.0412,139.681,g
34.3304,17.5065,34.4278,2.601,0.3308,0.1717,14.006,25.0693,18.4276,182.817,g
76.4616,19.7466,2.091,3.1992,0.2042,0.1135,17.0617,67.9882,65.8724,245.683,g
30.7003,13.6684,2.2951,2.658,0.4264,0.2187,4.3089,12.0845,-2.211,178.527,g
31.4724,14.7949,6.201,2.534,0.307,0.1623,10.8674,15.7521,20.4739,215.073,g
18.7125,12.919,17.1307,2.4495,0.5435,0.2895,-7.3042,6.8389,12.6109,190.147,g
33.0135,12.9288,5.177,2.4183,0.416,0.2309,5.7684,15.9759,-44.1834,226.568,g
77.8551,47.3813,10.316,3.4034,0.2082,0.1045,-37.1945,50.4368,0.4826,331.963,g
40.2265,20.0005,17.067,2.8038,0.2294,0.117,-15.3392,28.0751,3.1403,136.668,g
22.3493,11.469,9.2904,2.5922,0.5396,0.3261,-7.5444,-10.0721,-6.4752,132.145,g
13.0752,10.4034,56.4494,2.1319,0.7823,0.5055,-9.5705,5.8317,12.7827,166.803,g
28.9007,24.1482,77.094,2.9987,0.2828,0.159,18.5449,-5.3399,-4.2095,60.8754,g
23.0918,21.3305,75.388,2.7239,0.3532,0.1917,15.6597,9.9506,9.9358,91.3365,g
23.7423,10.2031,14.9106,2.4074,0.5871,0.3268,7.9794,-18.359,-13.8392,171.393,g
92.6674,36.8456,3.692,4.0284,0.1114,0.0579,-18.8167,74.3498,18.4065,276.962,g
19.1601,16.0307,6.2697,2.5289,0.4793,0.2855,5.7442,-12.8277,0.3788,216.192,g
21.6457,12.6951,30.9668,2.4005,0.4573,0.2366,8.7935,6.9841,-29.5819,204.558,g
84.6703,14.4573,2.4533,2.6537,0.4417,0.2741,-8.6304,-30.7359,-74.2941,306.127,g
62.1284,26.5278,1.086,3.2053,0.3222,0.1854,3.9269,23.577,-0.5942,328.602,g
12.7309,11.6572,36.458,2.0774,0.7197,0.3724,-11.3955,-6.4504,15.309,190.893,g
53.4552,13.4808,10.0836,2.7536,0.3704,0.2055,11.7094,30.927,-79.4267,252.95,g
30.4651,14.0872,5.4091,2.6693,0.3276,0.166,-10.2249,16.7718,19.3865,214.258,g
26.6705,14.3241,14.5024,2.7543,0.4507,0.2298,8.1137,-6.0954,25.2085,208.083,g
23.3544,0.0,11.469,2.1538,0.786,0.4456,0.0,17.5986,23.0528,130.662,g
41.9869,14.8955,18.8358,2.6154,0.3491,0.2218,-12.0441,38.5268,32.7394,142.196,g
18.2046,10.6997,26.3124,2.2227,0.509,0.2605,-2.7717,3.675,-0.158,202.697,g
20.0133,15.5455,3.443,2.5688,0.4615,0.2335,-7.6625,-18.3527,-22.7362,217.13,g
65.9351,17.4857,5.663,2.4669,0.4983,0.2782,-15.6082,53.0839,53.5414,162.499,g
26.181,16.3281,38.3827,2.4014,0.4246,0.248,10.3779,-18.7301,13.7201,166.668,g
35.9089,15.3607,26.7977,2.6289,0.2914,0.1469,10.5198,26.4128,6.0189,176.472,g
29.1833,20.3191,26.398,2.5641,0.4229,0.2169,-9.3697,-18.1053,-15.6993,200.807,g
46.6994,18.6041,5.0738,2.7173,0.255,0.1314,-6.4088,7.0832,49.0415,197.672,g
68.2023,25.7017,0.6463,3.4919,0.2078,0.1042,-10.8753,38.6336,-77.1629,264.024,g
75.5491,24.8864,4.418,3.3198,0.1853,0.1113,-16.2244,57.6754,1.4511,277.086,g
12.6531,9.2325,26.61,2.2368,0.8232,0.6174,-7.3446,10.0252,9.9375,205.79,g
19.2855,11.2359,74.888,2.3345,0.6759,0.3958,8.3314,-18.5907,-13.6858,85.1084,g
24.9971,12.5645,14.1145,2.49,0.3819,0.2055,7.0785,-5.9541,-21.7143,168.869,g
24.5623,0.0,77.6551,2.1414,0.7365,0.4368,0.0,16.9511,24.8016,186.17,g
35.0575,19.9323,1.273,2.8876,0.2876,0.1483,5.0611,30.2589,29.6089,187.037,g
43.1417,0.0,82.278,2.3936,0.4808,0.2525,16.8777,0.0,0.0,193.359,g
21.9771,6.7315,42.9804,2.1021,0.7194,0.3913,-6.658,10.5652,24.4014,172.796,g
29.477,20.4587,78.0997,2.6488,0.3681,0.2076,-15.2174,-22.7664,13.2985,93.7728,g
18.1252,15.5685,36.6853,2.5441,0.5171,0.3443,10.0694,-10.4469,1.1429,190.777,g
37.0597,22.8855,3.6658,2.9039,0.2695,0.1454,-19.3562,34.3343,34.8938,245.11,g
32.3436,18.9317,3.7329,2.7782,0.2833,0.1442,8.1766,31.4377,22.0099,205.821,g
76.1269,32.9058,19.5424,3.3737,0.1032,0.0518,15.2836,61.1586,39.422,145.529,g
13.0419,10.829,23.3048,2.1477,0.7616,0.4662,-9.777,4.9355,-13.7597,224.687,g
82.4072,28.7172,0.3565,3.594,0.1732,0.1089,11.3954,58.9418,-36.4774,303.15,g
34.0146,15.2469,15.18,2.642,0.317,0.1699,8.7978,19.9552,29.4535,227.911,g
78.4001,43.193,6.463,4.0433,0.101,0.0533,26.4863,82.3771,48.7037,135.973,g
77.5391,28.2103,2.9112,3.889,0.1307,0.0658,14.6926,76.7223,50.7049,233.403,g
36.4896,14.4627,4.7061,2.828,0.3492,0.1924,6.3171,22.4112,7.2028,223.765,g
18.3932,10.508,49.511,2.1903,0.5613,0.2871,5.0307,7.3274,-1.2559,117.413,g
84.4745,21.301,3.18,3.1755,0.2664,0.1392,-6.2394,61.0268,-39.5699,290.166,g
29.5911,13.2891,47.723,2.6165,0.4571,0.2769,-11.773,-20.4636,0.5659,140.81,g
36.7473,20.8996,10.7848,3.03,0.265,0.1395,-10.9017,25.5135,41.3969,161.616,g
82.3948,35.6683,0.509,3.5539,0.1176,0.0613,20.8649,70.989,-70.8148,257.942,g
19.7315,7.3964,10.1245,2.2589,0.7328,0.4215,-4.9944,7.4065,-1.3323,184.334,g
43.3635,16.2103,3.7958,2.6335,0.3163,0.1616,6.1877,-20.6643,62.3071,182.629,g
23.0076,10.6264,62.1533,2.2648,0.5489,0.3016,10.3637,18.97,23.656,168.74,g
92.8158,36.5423,1.7611,3.9908,0.1647,0.0916,-22.3089,54.3073,-15.7201,314.719,g
86.7474,27.131,16.624,3.5139,0.1675,0.0853,11.7413,82.4724,52.2077,218.047,g
52.3758,25.1653,13.678,2.9937,0.2598,0.1385,21.8954,11.1244,5.4524,166.774,g
80.5169,30.6141,7.053,3.5137,0.1777,0.0976,-8.0222,73.4846,-29.9697,309.389,g
32.6194,16.8772,15.634,2.9175,0.3168,0.1602,-7.8273,19.001,-0.6032,152.115,g
28.643,18.2119,9.43,2.8901,0.3026,0.1578,7.6653,-6.3293,-1.4694,181.171,g
30.1632,22.9526,87.2246,2.8594,0.322,0.1748,-20.8636,11.598,-1.6146,63.4176,g
26.9932,11.0517,7.251,2.4175,0.5698,0.3728,10.2865,23.9408,26.4522,205.718,g
22.0892,11.3512,7.8401,2.4526,0.5503,0.3122,-5.9711,19.2467,10.6048,163.859,g
20.4596,10.3072,3.294,2.2504,0.5899,0.3567,-9.2864,16.3988,-5.3761,73.5772,g
26.417,8.1402,7.3755,2.4074,0.6145,0.4677,10.0181,24.3051,4.8383,125.237,g
19.828,7.2342,80.558,2.1287,0.7732,0.3978,-4.9094,-11.4998,4.4667,129.454,g
25.4242,12.7598,2.8656,2.6385,0.4598,0.2816,8.6205,-13.2897,-21.2358,98.6622,g
58.1697,23.8012,15.8268,3.5008,0.1963,0.111,19.4394,57.9644,39.7425,188.191,g
18.8823,7.3745,37.739,2.2266,0.7893,0.4599,2.9357,8.9679,-3.6479,100.395,g
36.5523,16.9929,9.364,2.7267,0.3265,0.1848,9.827,18.5998,23.3593,143.668,g
17.4815,10.818,76.9471,2.3243,0.5972,0.3199,4.2935,10.2619,21.7985,92.1175,g
26.7252,10.19,82.9372,2.2844,0.4519,0.2416,5.066,20.1132,12.426,182.541,g
44.3014,19.2551,9.83,2.8573,0.2806,0.1479,16.6966,35.2293,51.686,279.156,g
52.5737,17.3361,3.9385,2.7408,0.4451,0.2752,10.6317,-21.1076,-68.0104,313.168,g
17.261,11.1756,48.278,2.3075,0.5566,0.298,4.4879,-6.3121,1.2086,119.372,g
66.9638,27.4333,2.258,3.2438,0.2259,0.1195,-5.8131,40.1941,-59.8012,300.6,g
34.2046,17.228,19.049,2.7653,0.2764,0.1502,-6.5277,-11.255,-23.7186,240.332,g
100.153,26.2996,4.7858,3.2772,0.1564,0.0843,-17.8232,81.4377,-164.145,317.884,g
21.1055,15.1309,34.1165,2.5623,0.4301,0.237,9.3678,10.7439,22.312,114.058,g
32.8659,16.3078,3.565,2.6707,0.3372,0.2102,-14.3271,21.8321,-0.8959,101.943,g
34.0329,15.1557,15.139,2.7368,0.3226,0.1659,-6.5278,-11.1368,0.7921,132.43,g
24.2934,18.7979,34.356,2.5933,0.4388,0.2462,12.9278,16.3819,16.3189,141.023,g
22.2724,0.0,46.1424,2.1508,0.7279,0.4488,0.0001,5.0,-0.2118,216.186,g
23.0347,12.2928,89.1927,2.3883,0.6094,0.4151,10.1494,18.1708,13.5323,161.428,g
20.985,7.0479,45.312,2.07,0.7234,0.3872,6.1203,11.7704,23.2778,149.399,g
52.5503,17.4617,13.0019,2.6547,0.2547,0.1318,16.006,23.598,-45.7927,143.363,g
13.2942,10.6649,67.6577,2.1804,0.7855,0.3927,11.9048,-0.3975,-15.0,118.383,g
34.912,17.5311,5.485,2.639,0.3398,0.194,9.5327,-26.3934,13.7388,223.612,g
27.2607,17.4652,10.741,2.4778,0.3727,0.188,15.0341,12.6389,11.3212,200.478,g
12.9199,11.3608,30.606,2.2911,0.7417,0.3862,-11.6368,-5.261,15.0407,146.479,g
29.0034,16.2569,51.9091,2.4533,0.4401,0.2553,7.7872,21.3007,29.5337,101.112,g
96.0679,26.9201,3.045,3.4808,0.1887,0.1023,22.1025,63.4326,-51.0279,311.037,g
43.1231,20.8528,10.922,2.896,0.2122,0.1061,-14.3248,15.3768,67.8101,145.513,g
49.8255,30.7355,14.911,2.8974,0.2584,0.14,18.5815,-31.1872,-65.1137,300.164,g
83.2649,17.863,19.884,2.5024,0.4182,0.2154,-10.239,52.0813,61.0644,172.128,g
21.927,12.4392,8.4031,2.3294,0.4824,0.26,9.0607,8.5547,-29.3971,157.321,g
38.4804,19.9609,18.183,3.1335,0.2691,0.1371,9.1699,-16.1682,30.1712,133.325,g
17.9766,12.7049,38.495,2.4108,0.567,0.3398,-9.5437,-9.2332,2.1079,138.628,g
29.8998,21.1505,11.9637,2.8943,0.2742,0.1397,-9.2186,-20.03,-1.8965,167.174,g
27.028,10.1215,65.9551,2.4433,0.5081,0.2649,6.4502,-16.437,38.4014,56.2666,g
81.5117,32.0933,7.5361,2.8624,0.2306,0.127,22.7588,60.8005,-132.54,197.819,g
12.7589,11.615,18.908,2.1538,0.7228,0.3754,11.4076,6.4392,-15.2792,166.225,g
47.371,12.4404,3.4872,2.6585,0.3425,0.1811,5.8394,32.9627,28.8176,186.742,g
