fDist,fLength,fAlpha,fWidth,fM3Trans,fConc1,fConc,fSize,fAsym,fM3Long,class
171.256,26.4516,81.2738,0.0001,-17.3272,0.4701,0.7977,2.2443,-0.0001,-0.0001,g
224.699,22.3732,12.6972,10.8996,8.2273,0.336,0.5737,2.4057,-12.9103,-18.8408,g
228.843,59.3081,3.037,11.0487,3.4649,0.1988,0.3751,2.6906,62.4271,54.3362,g
153.35,23.4405,34.4836,12.4016,-6.9224,0.249,0.4902,2.7059,17.3864,17.003,g
199.824,39.7281,5.802,12.2391,6.9184,0.2628,0.3887,2.8932,18.3837,23.4461,g
263.009,86.2691,4.8363,27.2268,20.0395,0.1124,0.1883,3.5583,47.5038,99.861,g
111.311,19.6111,30.556,12.9182,-4.8571,0.2836,0.5075,2.3701,-15.856,-10.7161,g
257.949,51.0702,7.48,18.5098,13.3036,0.1703,0.2848,2.9521,19.375,47.9198,g
116.027,44.6982,25.5856,24.4149,17.3405,0.1065,0.1977,3.0915,6.9787,15.1799,g
214.182,38.6526,8.8024,18.266,-12.0822,0.1785,0.3158,2.7839,-24.8365,-25.2459,g
240.721,30.4555,10.909,12.3082,-4.7752,0.1961,0.3783,2.5557,28.482,22.3489,g
174.026,41.5547,26.5738,17.8223,6.1443,0.1481,0.2776,2.8768,21.7585,21.6034,g
205.057,19.326,4.1946,9.8381,-0.1793,0.3492,0.5698,2.2529,22.6425,11.5088,g
180.392,31.4164,4.6173,23.2328,-14.5521,0.1433,0.2796,2.8588,23.94,15.4061,g
141.834,39.4987,2.188,14.016,-7.1121,0.1623,0.2949,2.7832,-40.7033,-20.7903,g
77.47,40.197,8.6032,23.2498,-16.5679,0.172,0.2833,2.7352,19.5691,42.3323,g
169.797,26.1561,49.5681,19.8247,19.8894,0.2404,0.4564,2.5139,-0.6801,25.9882,g
70.067,29.8766,14.8934,18.9538,13.3825,0.1542,0.2909,2.8011,18.6367,17.8455,g
106.009,32.9078,6.8937,11.7753,11.1339,0.253,0.4273,2.5185,-1.7654,14.3055,g
258.158,81.2135,0.193,18.773,15.6141,0.1376,0.2377,3.0981,75.8409,66.1504,g
70.596,13.3184,42.856,9.929,11.104,0.5078,0.8162,2.2055,12.684,7.8602,g
151.222,31.0316,8.7828,15.7052,13.4505,0.1649,0.3175,2.86,45.9593,5.9295,g
175.716,23.0429,0.326,18.0175,10.4222,0.1769,0.3296,2.7324,-6.7698,-13.864,g
266.558,118.287,0.0349,14.0713,11.9614,0.2043,0.3548,2.8814,-74.6136,-60.399,g
133.207,36.8715,0.8432,17.2797,-9.8739,0.1906,0.3184,2.8549,2.5011,19.8299,g
211.05,46.7381,3.111,15.3034,-10.9435,0.1227,0.2382,2.9886,43.8146,30.0259,g
188.096,32.3974,20.7311,15.682,12.8018,0.2515,0.3899,2.6946,10.8371,19.8756,g
225.182,18.9949,10.318,7.009,1.1677,0.4212,0.8309,2.2418,-20.0651,-12.6858,g
281.179,90.3223,3.7332,27.2951,16.4178,0.104,0.1801,3.6603,-58.925,76.4706,g
145.315,37.9172,27.494,13.9362,-11.1296,0.1858,0.3416,2.6679,9.5991,-22.152,g
358.216,89.7764,4.3596,39.5971,42.461,0.1257,0.2207,3.3517,-84.9299,-51.9564,g
156.691,37.7007,12.8359,17.0048,13.2288,0.1922,0.3011,3.0883,-3.1865,15.4035,g
201.026,28.653,22.384,14.7728,7.4549,0.2158,0.4105,2.4548,33.1142,20.7562,g
233.27,78.6393,2.261,16.803,-11.4669,0.1119,0.212,3.006,95.953,53.5097,g
224.593,54.0852,1.185,22.1805,17.7929,0.085,0.167,3.1256,17.1983,39.8541,g
324.538,97.7959,7.8023,28.0811,12.8246,0.1508,0.227,3.6101,-15.814,66.259,g
51.7418,21.9962,39.342,15.6651,-10.8764,0.2903,0.5161,2.3664,-31.5063,16.6066,g
88.4362,29.2191,28.8593,12.5891,-8.5386,0.2343,0.3951,2.5139,-4.9909,18.6529,g
189.774,17.0101,34.507,11.2578,-5.4826,0.318,0.568,2.3139,1.6458,-6.5998,g
247.394,49.4921,9.8863,16.7337,-13.8318,0.15,0.298,3.0015,29.2908,44.0177,g
229.883,24.312,17.458,11.9028,3.2922,0.233,0.4383,2.5105,7.5545,13.4897,g
119.839,12.7102,58.6479,11.6825,11.0733,0.3767,0.7163,2.0314,15.4677,-7.5235,g
162.356,16.8441,16.009,11.4183,-3.167,0.2962,0.5796,2.1959,0.1683,-3.085,g
148.611,57.5604,18.0583,14.7616,12.873,0.2051,0.3879,2.4976,44.0627,48.2894,g
244.116,81.8961,0.219,21.7384,-15.5714,0.0964,0.1849,3.4041,77.1248,76.025,g
237.162,64.0879,0.27,15.0473,-12.0952,0.2241,0.3699,2.7084,54.8803,70.6237,g
359.619,84.1573,3.214,35.7226,-17.5078,0.1143,0.2283,3.5688,17.9162,28.0145,g
198.974,19.4266,23.9107,12.1487,-7.7484,0.304,0.5554,2.4541,-1.6748,12.1233,g
134.374,27.055,38.674,12.083,-9.7611,0.2649,0.4821,2.3212,-17.6967,-11.0691,g
286.977,92.9989,2.4491,20.7279,-13.5928,0.1554,0.2266,3.2358,-43.6929,77.305,g
119.63,38.4177,3.956,24.529,19.3897,0.1185,0.2281,3.3339,-0.6304,25.97,g
74.3439,25.8379,26.604,10.5903,-5.8969,0.2608,0.4916,2.4257,9.4113,21.7968,g
166.381,29.3039,12.8835,20.1568,11.8314,0.2104,0.4149,2.525,46.3511,-23.0844,g
149.742,31.8987,5.2291,23.787,-13.76,0.1375,0.2377,2.9462,-32.1377,-9.3855,g
225.779,63.6598,14.918,28.7648,-20.3906,0.079,0.1566,3.1871,-120.978,43.1273,g
209.954,65.9396,2.404,25.0772,8.4624,0.082,0.1512,3.4851,14.2007,45.5662,g
103.146,21.8627,65.5458,9.4429,10.2016,0.341,0.5897,2.29,-2.8708,14.9846,g
312.673,70.3213,3.7836,17.4122,-11.8369,0.2385,0.3769,2.8567,-28.6538,42.7081,g
208.358,18.0375,72.3693,15.5268,8.2196,0.2669,0.5024,2.617,2.902,-9.3529,g
290.201,62.3214,12.9721,22.336,-13.08,0.1366,0.2464,2.9868,49.3831,51.3572,g
99.1698,27.5346,2.5393,17.1474,12.9865,0.1746,0.3384,2.6637,-6.5985,18.9573,g
152.499,52.3259,73.755,37.4732,16.6422,0.0879,0.1721,3.3359,17.7072,-60.4934,g
248.427,12.7187,71.792,11.6768,11.4796,0.368,0.7186,2.0626,15.2463,-5.807,g
253.297,25.2616,23.966,9.9929,7.405,0.2658,0.5149,2.6227,30.6027,20.389,g
190.519,70.5426,11.72,13.0408,-10.0006,0.2033,0.3774,2.711,60.1015,76.001,g
269.191,60.2834,0.7044,20.7085,-14.352,0.1255,0.2412,2.96,-70.8037,48.8328,g
206.629,18.1621,56.812,17.0217,-8.8036,0.2682,0.4902,2.4495,-6.2436,17.1801,g
226.243,102.698,5.5948,43.7581,30.0902,0.0424,0.079,3.9838,-135.875,75.4813,g
265.285,88.7589,6.278,23.1967,13.7617,0.0843,0.1654,3.1999,11.9805,79.4269,g
165.809,43.0769,15.9601,17.081,-3.4921,0.1245,0.2452,2.721,-3.0213,26.8079,g
180.59,32.1456,8.564,20.0292,-14.5929,0.2402,0.3962,2.5664,-27.9947,-25.8885,g
207.526,19.9724,40.808,9.5513,2.64,0.3242,0.5939,2.2175,-24.564,-9.0509,g
190.449,40.1211,7.61,12.6981,-6.2214,0.206,0.4057,2.5024,-37.4845,21.9521,g
240.808,24.3793,5.4222,11.7661,-8.992,0.299,0.5534,2.6053,-4.2551,-15.4944,g
113.319,31.9031,42.0116,23.5254,13.4901,0.1341,0.259,2.8146,-26.3318,-17.8449,g
121.373,12.4704,71.5879,12.0014,-9.0805,0.3579,0.6863,2.1319,16.4419,-9.8819,g
307.171,66.2708,5.998,21.1399,16.139,0.1209,0.2333,3.1064,-35.2954,60.0875,g
199.564,50.9098,7.0487,21.7903,14.1587,0.1051,0.2069,3.476,-9.7378,30.1218,g
249.363,30.3022,36.929,10.9742,10.2649,0.3883,0.5813,2.3627,24.0996,25.7268,g
381.867,91.4628,2.331,32.5726,24.0511,0.1501,0.2793,3.5434,20.4375,-33.4174,g
226.374,103.705,2.4726,45.7592,18.3177,0.0424,0.0831,4.1844,71.5716,95.1321,g
235.462,89.7222,2.759,23.8906,15.4428,0.0806,0.1554,3.5741,48.2377,85.261,g
133.585,23.5009,21.192,12.6917,6.7424,0.3079,0.5741,2.3345,28.183,8.371,g
352.944,87.0464,1.215,28.2506,16.1608,0.1257,0.2484,3.3771,-31.3499,26.8375,g
175.34,17.0685,73.3106,11.0829,6.3909,0.3326,0.6051,2.3674,3.0182,-8.02,g
170.675,25.2083,60.5264,21.0548,18.7022,0.2523,0.4186,2.6335,-12.0302,-20.5847,g
109.621,39.5797,10.476,16.5146,6.9163,0.1766,0.2927,2.7239,-0.2811,14.5688,g
295.983,72.9139,5.7258,27.6543,-15.4347,0.1118,0.2013,3.3523,-45.7108,71.0633,g
353.292,72.9275,3.908,29.0387,-10.8754,0.1682,0.319,3.4131,-32.9422,41.4062,g
166.321,36.9314,11.458,19.4083,-11.2904,0.1743,0.3101,3.0269,16.9409,21.2651,g
169.98,26.2856,18.8584,15.1237,13.0002,0.1869,0.3652,2.5447,-40.2266,11.1425,g
106.324,19.2878,58.7634,10.5686,7.6606,0.4255,0.7035,2.5126,-5.6003,12.5531,g
139.334,42.0495,5.655,21.5449,15.8748,0.1274,0.2346,2.9263,36.6507,17.4945,g
422.435,87.7092,0.5537,28.2261,22.3105,0.1511,0.2823,3.2214,-94.4807,-69.33,g
257.026,41.3583,23.065,26.2789,22.1155,0.1244,0.2375,2.9861,12.5494,37.071,g
189.413,18.8644,34.4181,10.2137,4.9588,0.2807,0.5613,2.3263,0.9202,-6.9182,g
179.901,12.7287,24.009,11.6346,9.6893,0.3921,0.7137,2.055,15.5636,-8.8394,g
202.289,49.8966,5.93,29.7888,17.0809,0.0836,0.1634,3.2725,23.6856,29.2132,g
89.0357,26.7063,17.71,18.6618,14.2216,0.1821,0.3499,2.8842,11.9666,16.8838,g
278.283,85.4423,0.3652,33.7202,-18.7359,0.0706,0.1279,3.5788,68.3641,75.4086,g
56.3888,26.0097,34.76,17.3529,7.3202,0.2435,0.3816,2.7763,6.8952,-11.0751,g
139.805,43.269,4.97,19.0051,-8.8186,0.1461,0.2764,2.9511,31.9451,26.9287,g
191.979,38.6053,0.9589,23.9217,-12.0991,0.1555,0.2884,2.8476,-52.5349,23.0921,g
203.406,28.2679,11.754,12.1775,-8.7399,0.2124,0.4153,2.3212,40.0124,-14.9612,g
211.609,61.1704,4.301,18.0292,-12.5754,0.1064,0.1966,3.1865,61.7771,54.6547,g
185.467,34.8464,24.113,17.0481,14.1093,0.262,0.4701,2.5237,21.9106,26.797,g
100.557,28.906,21.497,21.6955,12.2635,0.2102,0.3806,2.6042,-15.2301,-12.7448,g
151.218,12.6721,74.518,11.7224,-8.9896,0.3859,0.7054,2.081,15.8008,-9.3284,g
47.7515,20.7124,27.142,15.4876,-8.7727,0.2629,0.4802,2.7024,28.4107,-10.6239,g
124.652,16.8293,53.9159,10.5024,-8.336,0.3967,0.7042,2.3284,5.4174,-8.3196,g
95.0795,13.0035,11.7248,10.7911,-8.1224,0.4786,0.7549,2.1089,-13.5147,5.1007,g
188.635,21.8064,18.095,6.8105,6.5916,0.3852,0.7082,2.1089,24.4322,10.374,g
288.735,85.411,6.244,31.5895,-26.3922,0.1707,0.3105,2.9566,-73.9966,-68.816,g
96.9367,12.7729,35.8442,11.5667,10.2195,0.3955,0.7204,2.2978,-15.3926,8.3552,g
160.923,34.4067,7.166,15.989,-7.4337,0.1799,0.313,2.9423,-6.4452,18.3329,g
154.261,13.0354,36.275,10.9215,-10.1252,0.4545,0.7586,2.2028,-14.0194,5.5664,g
196.879,46.0246,3.595,15.4662,-7.7421,0.1718,0.3239,2.9368,37.7466,35.6382,g
143.108,19.7759,24.5228,9.7122,3.1553,0.2949,0.5795,2.29,-25.7146,-5.0977,g
185.795,53.3599,2.4208,23.0908,11.6074,0.11,0.1888,3.3304,35.6367,28.5136,g
182.291,19.2408,11.0601,9.313,9.3671,0.4622,0.6486,2.2672,3.1977,-13.5375,g
160.58,30.8893,20.316,14.9392,13.5236,0.2463,0.4134,2.6064,2.6081,-19.2083,g
106.735,28.5069,67.511,21.9304,10.2982,0.1688,0.3248,2.673,12.2205,-19.926,g
236.683,74.4856,15.2135,26.1142,24.1085,0.1146,0.2036,3.1353,77.0422,70.4962,g
86.2586,24.0683,54.485,22.5327,14.65,0.2303,0.3748,2.899,-2.477,21.5177,g
138.422,33.1854,22.632,16.8379,15.2853,0.1824,0.3433,2.6227,34.0601,27.3907,g
154.61,25.287,1.151,22.695,17.4908,0.1568,0.2978,2.705,-4.1659,-17.8034,g
89.1653,27.51,8.8963,19.4941,-14.3853,0.22,0.3753,2.8522,8.9912,8.9581,g
138.696,22.0271,7.383,12.3372,-7.1018,0.2879,0.5645,2.5472,20.555,10.3097,g
167.099,27.2242,81.6716,19.8984,-16.0319,0.1584,0.3034,2.6547,-13.5139,14.5847,g
212.621,93.4163,29.8807,51.6687,49.5339,0.0752,0.146,3.5509,71.4141,87.8661,g
216.659,48.536,1.7215,15.9747,-9.7767,0.1299,0.2521,3.0216,34.0792,39.1078,g
166.032,30.3146,17.1453,12.5905,-9.7683,0.3343,0.5311,2.7251,11.0797,27.3951,g
249.281,27.273,21.3322,15.1103,9.0608,0.2439,0.4663,2.5132,11.0588,-17.2508,g
113.676,20.2089,24.451,7.2774,-5.4786,0.3882,0.7373,2.1055,-2.5773,9.9348,g
177.893,29.8866,19.5579,18.92,-4.8501,0.1515,0.2945,2.7664,24.996,-9.1786,g
136.693,19.7576,17.401,7.3677,-4.9836,0.417,0.7449,2.0917,2.2005,-8.8224,g
303.629,71.2506,0.738,20.2914,-11.8395,0.1521,0.2548,3.0695,-36.8564,51.7627,g
200.801,13.2296,58.0375,10.5832,11.353,0.4545,0.7855,2.1383,13.8889,4.5064,g
186.402,34.9335,2.8633,7.642,4.6028,0.3748,0.5704,2.437,-0.628,20.4607,g
215.63,33.4212,2.584,18.5514,13.1849,0.1438,0.2808,2.7638,-0.7484,-23.404,g
124.853,41.3433,9.474,12.2299,10.7865,0.1883,0.3519,2.6866,48.8743,37.1246,g
362.946,67.0729,7.7098,22.3921,21.0589,0.2383,0.4272,3.0216,31.9771,53.4776,g
309.037,105.339,5.388,12.2392,-7.4399,0.2815,0.5226,2.6243,-71.1146,-52.9658,g
235.569,52.8871,5.3358,18.8994,-10.5076,0.1272,0.2462,2.9908,47.3267,42.2585,g
127.864,46.3534,18.661,16.7153,11.0067,0.1289,0.2415,2.8319,45.2285,23.4221,g
96.2171,18.3905,60.2553,18.1715,11.6801,0.2573,0.4922,2.3493,16.5788,15.8702,g
255.488,33.4462,8.614,20.624,4.5362,0.1308,0.2581,2.7555,11.7123,-19.2229,g
191.753,23.7035,28.7626,14.3651,-10.1797,0.2383,0.4397,2.7352,-4.6115,-9.7246,g
150.922,12.895,80.9568,11.2392,6.6514,0.4377,0.726,2.1477,14.5944,-8.0421,g
173.079,41.694,3.4088,18.2801,-9.5188,0.1489,0.2593,3.1544,14.5372,31.7132,g
176.035,27.0469,20.818,16.3961,-8.0182,0.1837,0.3577,2.4878,-11.6611,14.527,g
108.103,25.235,76.696,18.4821,-9.525,0.1751,0.312,2.7181,-16.0094,13.1416,g
230.615,58.4033,13.659,22.1844,-5.0712,0.1592,0.2679,2.9204,-31.6855,45.0145,g
307.225,57.2207,3.2171,23.6817,-19.5585,0.1701,0.3044,3.1356,-54.8221,-20.7558,g
216.462,25.7577,8.682,18.0876,-9.8209,0.2219,0.4131,2.6893,9.4966,11.0487,g
139.647,21.6967,64.3873,11.0268,9.0235,0.279,0.5362,2.1399,13.0916,18.8187,g
234.783,56.0558,15.3725,14.9399,12.6778,0.1957,0.3466,2.7634,54.8362,43.9362,g
318.67,87.3797,0.9488,25.1646,-10.2593,0.1272,0.2115,3.516,-20.6676,69.6443,g
309.142,83.1677,6.489,17.8399,-19.4429,0.2948,0.458,2.6933,-91.6834,-47.4253,g
279.862,56.9381,2.1358,24.8697,6.3902,0.1487,0.2898,3.1612,-47.4213,18.1846,g
164.286,20.6488,54.5987,7.1313,5.8569,0.3808,0.7364,2.0774,23.1464,11.6168,g
213.657,107.154,1.404,51.1412,29.8146,0.0333,0.0658,3.6964,48.0935,82.19,g
250.466,58.4195,3.8408,18.7126,14.0012,0.14,0.2786,2.8561,39.9883,53.4838,g
228.839,54.3082,8.7643,20.9217,8.1936,0.1077,0.212,3.0869,43.4423,41.3347,g
132.134,19.4043,15.292,16.7448,10.7514,0.2754,0.4431,2.5119,1.5431,8.7994,g
262.858,72.555,5.411,20.949,13.8672,0.0974,0.1936,3.2222,24.5744,41.1885,g
212.124,24.2447,15.631,9.2461,-10.3649,0.3342,0.6033,2.2648,30.8288,-13.7677,g
89.4441,25.3976,9.2717,10.0763,4.4057,0.2527,0.4967,2.357,8.9039,19.7902,g
317.927,81.3466,1.2749,38.2146,31.3628,0.086,0.1647,3.3173,-42.1784,59.5826,g
189.547,50.5804,8.1336,21.5054,14.0425,0.1294,0.2211,3.1633,29.9658,38.2574,g
163.445,41.908,2.5359,25.0351,9.0716,0.0943,0.1714,3.2388,4.5669,-16.1454,g
238.671,158.211,17.3604,31.1877,17.5639,0.1027,0.1926,3.0032,107.921,164.033,g
212.383,32.6838,7.3877,11.6639,-5.603,0.2121,0.4106,2.7686,4.3021,22.4851,g
146.8,34.1665,14.125,12.8742,-8.2568,0.2077,0.3944,2.4571,37.1024,-13.492,g
283.533,91.9014,2.1455,31.4596,-23.4441,0.0661,0.1293,3.9038,96.1117,80.3934,g
98.3276,35.4866,17.16,20.2531,13.8175,0.1439,0.2674,2.8971,36.9891,23.4476,g
211.355,61.7836,9.52,19.4197,-9.8663,0.1348,0.2397,3.179,28.4396,52.7687,g
85.0188,25.397,45.87,14.7328,-12.6571,0.2453,0.4636,2.2683,-11.5277,-14.0867,g
176.435,52.9275,3.259,18.7925,9.2702,0.1315,0.2522,3.2695,26.1708,41.0892,g
51.8346,25.0559,30.6349,22.8667,-12.228,0.1839,0.3592,2.913,17.4595,20.7251,g
190.32,12.9881,57.4381,10.8743,7.8011,0.4716,0.7492,2.1746,13.7024,-5.9007,g
251.216,72.6665,4.838,21.9177,11.2248,0.0909,0.1795,3.4352,5.3974,75.2689,g
204.766,42.6197,0.898,19.9785,-6.3166,0.1077,0.2145,3.0523,22.3392,16.9221,g
148.136,17.9964,14.3817,6.7132,-5.4281,0.4411,0.8743,2.3988,-9.455,11.6285,g
60.1209,28.6854,36.3353,16.3383,14.229,0.2105,0.3878,2.5933,30.359,17.0156,g
196.75,35.3067,4.2873,15.7496,2.4949,0.2053,0.3482,2.7966,46.5003,23.9515,g
133.544,22.5236,44.921,16.722,15.9524,0.2909,0.4452,2.4976,6.8835,13.3872,g
209.893,19.6945,3.769,12.4113,-10.5442,0.3043,0.491,2.2911,-0.5092,7.2857,g
205.049,55.6614,6.2916,24.3087,-9.7536,0.0928,0.1795,2.9841,-54.6395,45.8857,g
371.477,81.2583,0.5417,35.44,-26.1509,0.1206,0.2305,3.6259,41.0171,-41.4465,g
212.475,13.0965,66.481,10.6153,10.1351,0.481,0.7751,2.1599,-13.3696,-3.7041,g
208.604,21.4815,66.0088,10.7129,-10.3562,0.2896,0.561,2.2148,22.3577,18.5987,g
75.586,12.8213,8.6385,11.5241,11.6177,0.3739,0.7304,2.2368,-15.1202,5.0553,g
221.529,38.3363,6.499,16.057,-11.1469,0.1782,0.3041,2.6959,-33.4973,-32.0162,g
113.067,21.0636,11.615,10.6847,-10.6178,0.3006,0.5833,2.2253,21.7444,18.5696,g
250.539,98.22,8.9889,29.3594,-24.2858,0.155,0.2802,2.9047,-112.694,61.7125,g
174.518,41.7614,7.4948,22.8933,13.281,0.1151,0.2143,3.1783,-13.8871,12.2891,g
241.017,63.0077,10.028,21.1637,-10.5266,0.1164,0.2292,2.9276,59.3259,25.8214,g
335.768,60.0541,7.46,22.4496,20.2678,0.2632,0.4622,3.0561,-62.2146,-48.2816,g
225.424,88.2119,6.246,23.793,-15.8379,0.1156,0.2175,3.0392,-116.748,58.501,g
176.445,78.9814,5.7282,42.0089,-56.9303,0.056,0.1108,3.9071,11.8664,70.5914,g
180.161,20.1855,65.8,16.2878,10.9565,0.2431,0.479,2.437,2.7154,-16.8099,g
223.704,66.1975,7.5637,24.7449,19.3646,0.1218,0.2426,3.056,-105.688,34.9757,g
206.788,22.6437,21.399,8.678,9.1655,0.3648,0.6786,2.2923,26.6655,7.5747,g
186.845,29.9675,87.736,18.9458,-12.335,0.189,0.3192,2.6294,7.3549,13.07,g
204.123,58.2229,12.8453,23.2399,15.0258,0.106,0.1852,3.2429,0.3109,47.8331,g
155.512,46.9382,10.416,18.8261,13.164,0.1712,0.2824,3.2709,17.6733,36.0551,g
146.511,26.0362,18.338,12.9389,-4.7631,0.2142,0.4036,2.7814,-24.4867,-18.4544,g
241.618,60.523,9.3455,20.5941,-14.9239,0.1312,0.2568,2.9559,-95.9883,38.2529,g
115.607,23.3194,62.9998,18.3503,13.3584,0.236,0.443,2.4935,13.5709,-16.6518,g
78.0852,35.2593,29.8043,28.7212,11.4688,0.1053,0.2092,3.3384,-5.5941,21.9436,g
284.039,59.435,5.841,19.6081,-19.4123,0.2046,0.3177,2.913,-77.3754,-29.321,g
231.484,30.2816,77.0283,0.0,-9.7897,0.3173,0.6154,2.1931,0.0,0.0,g
155.778,31.6768,0.1453,11.5698,10.6832,0.315,0.5,2.6107,-11.2555,15.8089,g
66.2116,20.8079,66.158,11.8039,11.4076,0.2986,0.509,2.3971,-1.3538,10.29,g
124.327,13.023,66.082,10.28,-8.6419,0.5231,0.7829,2.1477,-12.3598,-6.5581,g
124.509,13.3791,0.708,9.9131,11.2857,0.4986,0.8184,2.2393,-12.9121,-7.7106,g
86.2408,18.7188,76.831,7.4401,-2.728,0.4755,0.7781,2.2393,-2.4933,7.4645,g
149.028,100.61,88.2467,18.4984,-10.7762,0.2546,0.4672,2.2799,-76.4084,-81.1744,g
37.3899,24.9369,83.7468,19.1991,-18.1092,0.3019,0.4429,2.6325,4.5498,14.8654,g
147.036,82.8786,19.081,18.7279,-11.4585,0.1257,0.2514,2.7899,61.3292,96.6087,g
124.769,38.4696,37.3983,12.4768,-7.6765,0.2069,0.401,2.5955,1.9553,28.4496,g
131.885,40.2456,1.706,20.4661,-11.7916,0.1453,0.2567,2.8851,-23.9646,36.25,g
173.233,88.1093,8.618,20.6028,5.3155,0.1542,0.2718,2.7589,56.4569,72.0646,g
287.924,91.1262,7.923,32.5615,29.603,0.1203,0.1909,3.2632,77.3058,93.7059,g
156.844,25.1525,85.328,19.4973,9.883,0.2088,0.4095,2.7857,4.4912,8.0538,g
268.278,54.7308,5.881,21.4952,-8.4313,0.122,0.2287,3.1553,40.9583,49.3437,g
288.411,84.5812,3.3954,28.1583,-19.1671,0.0908,0.1634,3.5255,-73.6525,72.9245,g
120.232,18.0866,82.8204,10.02,-5.6857,0.394,0.6682,2.3365,19.6741,12.8968,g
255.071,91.1777,9.031,24.5063,-14.9402,0.1082,0.2063,2.993,78.8095,72.0013,g
368.97,83.0728,0.054,33.7804,12.3629,0.1718,0.2867,3.4059,-12.0088,-63.6065,g
140.551,24.6879,3.4541,10.5688,11.1678,0.3538,0.5748,2.4786,-8.9334,-18.7027,g
232.916,13.8125,49.1374,9.3185,11.6238,0.4344,0.8483,2.2889,-14.7365,-4.3213,g
56.5999,20.1426,17.646,9.9778,-9.5154,0.3898,0.6022,2.2695,-4.7403,15.5312,g
161.345,25.8508,6.352,12.6108,8.0023,0.2931,0.4894,2.6959,23.1749,20.5079,g
139.102,18.0787,24.1656,10.2187,5.8978,0.3613,0.6523,2.4082,20.8493,11.8441,g
49.225,25.2365,47.1567,15.0596,12.1509,0.2141,0.4248,2.4857,35.4576,13.7201,g
98.3364,22.829,17.4089,14.6751,-9.4986,0.3328,0.5368,2.5132,-4.5055,-18.5469,g
198.165,44.4396,7.831,16.6392,1.7797,0.1394,0.237,3.0502,43.5765,-23.0971,g
92.073,31.838,53.953,19.8051,8.99,0.2116,0.3422,2.636,-10.3978,-14.5275,g
154.215,31.0833,1.041,19.6176,15.2197,0.1774,0.3196,2.6289,24.7849,-16.4431,g
177.552,32.8576,3.5025,15.615,6.1461,0.2,0.3471,2.9204,19.5004,24.0564,g
254.877,91.5518,0.9455,24.7688,-14.2413,0.1228,0.2187,3.1271,-86.3192,50.6709,g
143.198,27.4926,58.4118,8.2153,-4.5283,0.3365,0.5962,2.1931,-13.9212,-18.9347,g
305.959,93.5917,7.444,19.2043,-12.7054,0.1627,0.3154,2.7821,78.4398,60.3149,g
136.557,50.0617,3.6587,25.5263,-11.1213,0.1302,0.2354,3.4071,32.5232,39.7093,g
160.485,21.3167,4.7988,15.0827,-9.9299,0.2343,0.4511,2.601,1.9166,-10.1243,g
162.479,21.3972,14.853,13.0781,11.2769,0.3103,0.5997,2.5231,11.4719,-10.0954,g
131.4,37.914,0.49,17.7641,-13.6596,0.2288,0.3885,2.541,27.5289,21.4711,g
177.431,111.755,8.428,50.1502,-32.5722,0.0651,0.1274,3.7825,97.5641,114.566,g
80.5694,28.1683,13.937,20.5255,-10.5382,0.2199,0.3506,2.8354,-10.6254,-24.683,g
105.586,21.5387,36.5241,11.4535,6.2059,0.3778,0.5909,2.2455,13.5851,20.0915,g
210.152,32.9748,16.2389,12.4175,10.5371,0.2601,0.4136,2.4907,-8.8324,12.0755,g
213.934,24.0872,37.3886,0.0,0.0,0.4191,0.7469,2.081,-25.0209,-16.2725,g
139.731,54.3344,16.129,14.562,-11.9187,0.2699,0.4068,2.5838,-12.3226,-46.8887,g
80.0205,26.296,64.2875,20.5655,4.5499,0.2084,0.3494,2.74,5.4321,13.0944,g
290.707,91.3563,0.9563,19.7964,12.0108,0.1657,0.3084,2.9612,-50.507,64.1715,g
205.42,12.9945,32.928,11.0744,-10.2405,0.4398,0.7507,2.2516,-14.3643,6.4843,g
235.575,37.7923,8.4288,19.3567,-13.5979,0.1572,0.2999,3.0402,23.3922,36.1859,g
209.743,40.5406,4.089,20.1241,8.8601,0.2216,0.3645,2.6479,0.1577,37.3625,g
289.1,80.0086,1.454,20.5379,-10.2698,0.1029,0.1951,3.3846,14.1129,64.1282,g
340.193,76.8511,1.1889,25.4188,14.8198,0.2025,0.3208,3.1508,9.6662,27.0457,g
187.665,26.3029,5.4587,12.1773,-9.5715,0.2848,0.4808,2.3936,8.8077,16.1439,g
184.494,27.2175,44.767,7.037,3.5256,0.3247,0.5805,2.2405,-11.3626,-12.041,g
277.526,87.1492,0.901,31.4836,-15.1319,0.0808,0.1399,3.4847,-63.6622,54.1411,g
126.279,34.0331,35.8363,16.4894,9.0456,0.1785,0.3268,2.7505,9.2587,27.5567,g
206.362,20.2414,19.2493,6.9048,-5.3604,0.4498,0.7896,2.1889,-20.1305,-14.5912,g
191.67,12.6594,73.203,11.758,11.1789,0.3689,0.7111,2.0512,15.4943,-7.2481,g
211.993,49.7239,2.233,16.8773,-15.6775,0.1331,0.2609,2.8779,53.1722,21.4719,g
106.922,19.3469,14.634,12.8122,-7.5557,0.2639,0.4941,2.4735,8.6242,11.4169,g
195.773,45.7365,2.443,19.0416,9.4237,0.1208,0.235,3.0235,37.3298,-26.5626,g
194.435,24.2101,19.1417,17.6167,12.3625,0.2741,0.4203,2.7566,13.5749,19.3482,g
208.126,46.0093,13.218,11.5542,-6.5826,0.1745,0.3429,2.5179,38.6376,16.1411,g
179.343,22.1311,34.198,9.9695,10.9782,0.3168,0.5948,2.3655,23.2794,18.1866,g
